,sentences
0,We define an electronic coin as a chain of digital signatures. Each owner transfers the coin to the next by digitally signing a hash of the previous transaction and the public key of the next owner and adding these to the end of the coin. A payee can verify the signatures to verify the chain of ownership. 우리는 전자 화폐를 디지털 서명의 체인으로 정의 합니다.
1,코 인 소유자는 이전 거래 내역과 다음 소유자의 공개 키 와의 해 쉬 값을 코 인 맨 뒤에 붙입니다.
2,돈을 받은 사람은 앞 사람이 유효한 소유자였다는 것을 확인할 수 있습니다.
3,"- 사 토시 나 카 모토 ( 비트 코인 개발자 )2010 년 7월 17일부터 2017년 12월 7일까지의 비트 코 인- 미국 달러 가격. 비트 코인 실시간 시세( 달러, 위안) 사 토시 나 카 모토는 2008년 10월에 ""Bitcoin: A Peer-to-Peer Electronic Cash System"" 이라는 제목의 9 쪽짜리 논문을 https: //bitcoin .org /bitcoin .pdf에 공개했다."
4,2009년 1월 3일에 비트 코 인이 처음 발행( 제네 시스 블록) 되었으며 2009년 2월 11일에 Bitcoin Core v0.1 프로그램이 공개되었다.
5,"그리고 공개를 하면서 사 토시 나 카 모토는 "" 재래 통화의 뿌리 문제는 그것이 작동하게 하는데 필요한 모든 신뢰입니다."
6,"중앙은행은 통화 가치를 떨어뜨리지 않도록 신뢰할 수 있어야 하지만, 화폐 통화의 역사는 그 신뢰의 위반으로 가득 합니다."
7,""" 면서 기존금융에 대한 비판을 했다."
8,"( 제네 시스 블록의 트렌젝션에 메세지 ""EThe Times 03/Jan /2009 Chancellor on brink of second bailout for banks"" 을 남겨 뒀으며 2009년 1월 3일 런던 뉴욕 타임즈 1 면의 “ 더 타임스, 은행들의 두 번째 구제금융을 앞두고 있는 U.K. 재무장관” 기사다.)"
9,"비공식 코드는 'XBT' 또는 'BTC' 이며, 한국에서는 세간에서 ' 빗코' , ' 비트' , ' 머 장( 대장)' 으로 줄여 부르기도 한다."
10,"비트 코 인 등의 암호 화폐는 법정통화가 아니므로, ISO 등에서 표준화한 코드는 아니다."
11,"가장 많이 쓰이는 3 글자 약칭인 'BTC' 는 단순히 'BiTCoin' 의 약자일 뿐이며, 'XBT' 는 ISO 4217 스타 일의 작명 법을 유용한 것이나 역시 공식적인 코드가 아니다."
12,이 문서를 포함한 대부분의 거래소에서는 비트 코인 개발자가 주도하는 'Bitcoin Core' 클라이언트를 구동하는 블록 체인만 ' 비트 코인' 이라고 칭하고 있다.
13,"기존 화폐와 달리 정부나 중앙은행, 금융기관의 개입 없이 개인간 (P2P) 의 빠르고 안전한 거래가 가능하며, 정부가 원하면 더 찍어 낼 수 있는 기성 화폐와는 달리 최대 발행 량이 한정되어 있다는 것이 특징이다."
14,"대부분의 암호 화폐와 마찬가지로 비트 코 인도 시세가 극도로 불안정하여, 여기다 몇 년 몇 월 기준으로 시세가 어떻다고"
15,적어 봐야 아무 의미가 없을 정도다.
16,"이 문서에 처음 기록된 시세는 2017년 11월 5일 기준으로 1BTC 당 835만원이 었으 머, 가장 높은 시세는 2017년 12월 기준으로 2천만원을 상회하였다."
17,"[4] 2019년 1월 1일 기준으로는 1BTC = 413만원. 현 시세가 궁금하면 구 글 검색 창에 "" 비트 코인"" 이라고 입력만 하면 엔 터를 누르지 않아도 1 비트 코 인의 현 시세가 원화 단위로 표시된다."
18,"향후 100년 간 발행될 화폐 량이 미리 정해져 있고, 2100만 개까지만 발행 된다."
19,"현재는 약 1500만 개 정도가 발행되었으며 (2015.2 .4 기준), 앞으로 600만 개가 더 발행될 예정이다."
20,"세계 통화로 사용되기는 턱없이 부족한 숫자지만 1BTC 가 소 숫점 아래 8 자리, 즉 10−810^ {-8 }10 −8 BTC = 0.000000010.000000010.00000001BTC까지 분할이 가능하다."
21,"# [5] 앞으로 발행될 모든 비트 코 인의 총량이 2100만 개이니, 결과적으로는 현재 기준으로 21,000,000 * 100,000,000 = 2,100,000,000,000,000(2100 조) 사 토시 [6] 가 유통될 수 있다."
22,또 한 많은 사람들이 오해하는 것과 달리 비트 코 인의 최소 단위가 소수점 아래 8 자리인 것은 비트 코 인의 본질적인 제약이 아니다.
23,더 많은 돈이 필요한 때가 되면 거래 프로 토 콜을 고쳐서 자릿수 제한을 늘리는 것이 가능하다.
24,"# 아직 까지 1 사 토시는 미화 0.02 센트에 해당하는 [7] 아주 작은 가치를 갖고 있기에, 비트 코 인이 지금보다 훨씬 더 대중화되지 않는 한 꽤 오랫동안 일상적인 거래와 별로 상관이 없는 단위가 될 것으로 보인다."
25,"이론적으로야 분할할 수 있지만, 이는 곧 비트 코 인의 가치 하락으로 이어지기에, 반발하는 세력들 로 말미암아 코 인 자체가 쪼개지는( 하드 포크) 결과가 나타날 수 있다."
26,"2016년에 이미 이 더리 움이 둘로 쪼개지면서 이 리스크를 보여주었기 때문에 2017년 8월 1일을 앞뒤로 비트 코인 캐시가 상장된 당시에 불안 요소로 꼽혔으나, 정작 분할 이후에는 비트 코인 캐시의 가격이 정체 상태인 반면 오히려 비트 코 인의 가격이 급상승하면서 불안을 완전히 털어 버린 것으로 보인다."
27,비트 코 인의 세부 단위를 정리 해보면 다음과 같다.1
