,sentences
0,"아프리카 남부, 남 아프리카 공화국과 모 잠 비크 사이에 위치한 소 왕국. 수도는 로 밤 바( 왕정· 입법) 와 음 바 바네( 행정 )으로 나뉘어 져 있다."
1,과거에는 스와 질란 드라는 영어 식 이름으로 더 잘 알려 진 국가. 본래 스와 질 란드 왕국이었다가 현지시간 2018년 4월 18일 독립 50주년 행사를 맞아 국명을 에스와 티니 왕국 (Kingdom of eSwatini)으로 바꿨다.
2,"BBC 보도에 따르면 국명 개정 이유는 식민지 잔재 [1] 의 청산과, 스위스 (Switzerland) 와 국명을 혼동하지 않도록 하기 위함이라고 한다."
3,뜻은 스와질란드와 똑같이 스와티어로 ' 스와 티 족의 땅' 이라는 뜻. 관련 기사 지형은 서고 동저의 형태를 띠고 있다.
4,"다만 서부 고지 대가 동부 저지대보다 인구가 많은데, 이유는 고도가 높아 날씨가 적당히 따뜻한 서부 고지대와 달리 동부 저지대는 날씨가 덥고 건조하기 때문이다."
5,"최고봉은 서 북쪽 끄트멈리의 엠 렘 베 (Emlembe) 산으로 해발 1,862m 이다."
6,"기후는 서부와 동부의 날씨가 다른데, 서부 지방은 겨울에 15℃, 여름에 20℃ 정도의 괜찮은 날씨에 많게는 2,000mm에 이르는 풍부한 강수량을 가지고 있으나 동부 지방은 강수량도 500mm 정도로 적고 기온은 여름엔 40℃를 넘나든다."
7,잘 알려 져 있지는 않지만 울 루루 다음으로 세계에서 2 번째로 크고 화성암으로는 세계에서 제일 큰 단일 화강암 바위인 시 베 베 록 (Sibebe Rock) 이 이 나라에 있다.
8,"대략 18 세기 즈음해서 현 에스와 티니의 원류가 되는 소 왕국이 존재하였고 1968년 영국의 보호령으로부터 독립했는데 [2], 영국은 입헌 군주국으로 만들어 두었더니 독립하자마자 전제 군주제로 변질되고 말았다."
9,"[3] 생 후 5개월에 즉위해 보호령 이태왕 노릇을 무려 68년을 하고, 독립 후에도 14년을 더 재위한 소 부자 (Sobhuza) 2세라는 실제로 장수한 임금 양반이 있었다."
10,음스와 티 (Mswati) 3세는 그가 독립한 1968년에 예순 일곱에 본 아들. 이 작자부터 시작된 독재 덕분에 일부다처 제가 권장되고 있다고
11,한다.
12,헌법상 국왕과 국왕의 어머니가 권력을 나눠 가지는 특이한 이두 정치 시스템이 갖춰 져 있다.
13,국왕의 정식 명칭은 사자를 뜻하는 ' 응 궤냐
14,"마 (Ngwenyama)' 이며 [4], 국왕의 어머니는 암 코끼리를 뜻하는 '은 들 로 부 카 티 (Ndlovukati)' 로 불린다."
15,"과거에는 권력이 실제 양분화 되어 있었으나, 소 부자 2세의 장기 집권 동안 실권은 국왕 쪽으로 옮겨 가고, ""은 들 로 부 카 티"" 는 상징적인 자리로만 남게 되었다."
16,"총리 대신이 있고 국회가 입헌 기관으로서 존재하지만, 실질적 전제 군주국 답게 국왕이 총리를 포함한 각료 및 다수의 국회의원들을 지명한다."
17,현재 국왕인 음 스와 티 3 세가 여자 문제로 인해 말 많기로 유명하다.
18,"왕비가 13~14 명이나 되는데도 계속 젊은 처녀를 왕비로 맞아들이는데, 리드( 갈대) 축제라고 불리는 왕비 간택 대회는 VJ 특공대에서 이색 풍물로 취재할 정도. 외부 언론에서는 Umhalanga를 두고 ' 처녀 수천 명이 왕에게 갈대를 꺾어 바친 뒤 초원에서 반나체로 춤을 추고 있으면 국왕이 왕비를 간택하는 것.' 이라고 보도하고 있지만 실제로 매년 왕비 간택은 이루어지지 않으며 왕비 간택에 있어 왕의 선택보다는 왕실에 의해 왕비가 간택된다."
19,"첫째 왕비와 둘째 왕비는 왕실 원로 나 부족장들이 정해 주고, 왕은 셋째 왕비부터 자유롭게 선택할 수 있다."
20,그래서 셋째 왕비가 실제 퍼스트 레이디 역할을 한다.2010
21,년 9월에는 12 번째 왕비가 법무장관과 불륜이 터지는 사건이 발생하기도 했다.
22,이들은 왕의 눈을 피해 밀회를 해 오다가 이를 수상하게 여긴 대비의 지시를 받은 친위 대원들에게 발각되었는데 장관은 호텔 방 침대 밑에 숨었다가 끌려나오는 추태를 보였다.
23,"2012년 5월에는 6 번째 왕비가 왕의 육체적, 정신적 학대를 더 이상 버틸 수가 없다며 왕실을 떠나기로 했다는 소식이 전해 졌다."
24,# 한 매체에 따르면 왕의 학대를 견디지 못하고 떠난 왕비가 이로써 3 명째라고 도 한다.
25,그리고 2013년 5월에는 2007년에 14 번째 왕비로 간택된 22세 여성이 어머니와 함께 영국으로 망명한 것이 보도되기도 했다.
26,"그녀가 왕비로 간택 받은 것은 15세 때 일이라고 하며 "" 조국으로 돌아갈 경우 고문· 구타는 물론 살해될 수 있다."
27,""" 고 주장하고 있는데 정작 2007년부터 2011년까지 정치적 망명이 계속 거부됐다고."
28,국왕은 매년 새 신부를 맞이하는 것이 허용되지만 정작 왕비는 경호원이 지키는 궁정에서 왕의 허락 없이는 아무 데도 갈 수 없다고 한다.
29,그나마 허용되는 외출은 1년에 한 번 경비원과 함께 미국으로 쇼핑 가는 것이 전부라고 한다.
30,그러나 에스와 티니 정부가 이러한 내용을 반박한 부분이 SBS가 방영한 다큐멘터리 최후의 권력 3편에서 나오기도 하였다.
31,"갈대 축제를 할 때마다 국왕이 왕비를 간택했으면 지금쯤은 왕비가 60명은 넘었을 것이고, 왕비가 많은 이유는 부족들을 규합시키기 위한 정략 결혼을 했기 때문이며 이 축제는 일종의 성인식이 된 면도 있다."
32,실제로 현지의 한국인들에게 알아보니 왕이 이 축제 때 왕비를 간택하기보다 왕비는 미리 정해져 있으며 많은 처녀들이 축제를 즐기기 위해 참여하며 한국인 여성 중에도 부담 없이 축제분위기를 즐기는 사람들도 있다.
33,"에스와 티니의 총리, 앰브 로즈 만드불로 들라 미니 (Ambrose Mandvulo Dlamini) [5] 가 코로나 19로 사망하였다."
34,#AIDS 문제가 엄청나게 심각한 나라다.
35,"세계 최고의 감염율을 기록하고 있으며, 성인의 26% 가 감염자다."
36,4명 당 1명이 넘는 비율이다.
37,"2009년 CIA 보고서에 의한 수치인데, 이는 그나마 낮게 나온 것이다."
38,다른 자료에서는 더 높게 나온다.
39,국민의 약 60% 가 하루 1.25달러 미만으로 생활해 나가고 있는 가난한 나라 라 더 타격이 크다.
