,sentences
0,"유 튜브에서 주로 활동하고 있는 뮤직 크리에 이 터 이자, 한국의 여성 커버 가수 중 한 명이다."
1,"일본어 애니 송 커버 동영상을 주로 업 로드하며 K-POP, 팝송이나 본인의 오리지널 곡도 업 로드하고 있다."
2,"커버 영상을 업 로드하는 채널 'Raon Lee' 와 브이 로그 영상을 업 로드하는 ' 라온스럽게' 채널을 운영하고 있으며, 브이 로그 영상은 매주 수요일 6시, 커버 영상 티 져는 매주 목요일 6시, 커버 영상은 매주 금요일 8시에 업 로드한다."
3,그리고 커버 영상을 업 로드 하는 매주 금요일에는 7시부터 유 튜브 최초공개를 열어 둔다.
4,"녹음은 SAMSON Meteor USB 마이크로 시작했으며, [9] 유 튜브 초창기 곡들은 대부분 RØDE NT-USB 마이크를 사용하여 녹음하였다."
5,[10] 이후 RØDE 의 가장 상위 모델에 속하는 진공관 마이크인 RØDE K2를 사용하다가 [11] 현재는 NEUMANN TLM-102를 사용 중이다.
6,정식으로 노래를 배운 적이 없어 주로 생목으로 목소리를 낸다.
7,"때문에 호불호가 갈릴 수밖에 없는 고음 처리를 구사하며, 창법이 강렬하고 허스키해서 저음을 낼 때 오히려 더 안정적이고 호소력이 짙다."
8,이 때문인지 남성 가수의 곡을 커버하는 비중이 상당히 높다.
9,그 리고 이라 온은 다른 사람들과 콜라보를 잘 하지 않는데 이유가 본인의 목소리가 개성이 넘치고 강렬하기 때문에 다른 사람들의 목소리와 잘 어울리지 못하기 때문이라고 한다.
10,2017년 6월에 투고한 로스트 원의 호곡 설 명란에 ' 비명 창법' 이라고 스스로 언급한 것을 보면 반쯤 우스갯소리겠지만 본인이 선택한 표현법으로 보인다.
11,최근에는 보컬을 배우고 있다 했는데 배우기 전보다 체력도 좋아지고 목도 덜 아파졌다고
12,언급했다.
13,기본적으로 음색과 센스가 좋은 편이며 자잘한 음 처리 방식이 곡을 더 매력적으로 만들기도 한다.
14,"' 광란 hey kids', ' 실루엣', ' 네 가 아니면 안될 것 같아' 등 이라 온의 음역 대에 해당하는 노래에서 잘 드러난다."
15,"특히 생목을 극복하기 위해 믹싱도 적극적으로 동원하며, 세세한 효과들을 적절히 사용하여 보컬이 반주에 묻히지 않으면서도 반주와 잘 어울려야 하는 믹싱의 기본 적인 원칙에 잘 들어맞게끔 본인이 직접 믹싱을 해 왔다."
16,"어느 순간부터 는 본인이 직접 믹싱을 하지 않고, 타라 맛 스라는 동인계에서 잔뼈가 굵은 믹싱 러에게 맡기기 시작했다."
17,영상에 관한 센스도 좋다.
18,영상 중간 중간에 분할 화면을 넣기도 하고 포즈와 몸짓도 취하며 이 영상 Hello How are you 부터는 끝에 10초 남짓하는 비하인드 영상을 같이 올린다.
19,호랑 풍류 가는 거의 뮤직비디오 수준. 2019년 날씨의 아이 OST 인 ' 사랑이 할 수 있는 일이 아직 있을까
20,"'부터 pretender, ' 세계는 사랑에 빠져 있어' 등 14개의 커버 송을 가지고 MV를 제작했다."
21,[15] 비판과 충고를 상당히 많이 수용한다.
22,덕분에 음보 정이 너무 과도 하다 거나 일본어 노래를 많이 커버함에도 일본어 발음이 부족 하다든 가 하는 초창기 비판점이 상당히 많이 희석되고 사라졌다.
23,일본 노래를 듣고 일본인으로 오해하는 외국 구독자도 심심찮게 나온다.
24,[16] 동 영상 소개란에 도 비판은 수용하지만 일방적인 비난과 욕설은 삼가 달라고 적혀 있다.
25,"영상을 보면 머리를 좌우로 흔들며 리듬을 타는 모습을 보이는데, 어느 시점부터 영상을 보면 빠른 비트의 곡에서도 움직임을 꽤 절제하는 듯 보인다."
26,"예전에는 가사가 있는 부분과 없는 부분에 관계 없이 리듬을 크게 타는 편이었다면 최근에는 가사가 있는 부분의, 어깨나 목의 움직임이 예전보다 크게 줄었다는 걸 알 수 있다."
27,2016년 10월 23일 저녁부터 유 튜브 스트리밍을 시작했다.
28,시청자 수는 2500명 정도 .2016 년 11월 22일 경 유 튜브 구독자 수 100만 명을 달성했다.2017
29,"년, 삼시보와 동시에 샌 드박스 네트워크 공식 홈페이지에 소속 크리에 이 터로 등재되었다."
30,샌 드박스 측에서도 공식으로 소속을 인정하였다.2018
31,"년 2월 16일 오전 1시 17분, 유 튜브 구독자 수 200만 명을 달성했다.2019"
32,년 4월 8일 경 유 튜브 구독자 수 300만 명을 달성했다.2020
33,년 12월 14일 경 유 튜브 구독자 수 400만 명을 달성했다.2021
34,"년 01월 08일 기준 총 227 곡이라 온 노래 목록 [ 펼치기 / 접기 ] 티 저 (TEASER) 영상, NG 영상, 라이브 방송, 브이 로그 (V-Log), 메이킹 필름, 기존 커버 곡의 뮤직비디오 [17], 노래 모음 [18] [19] 등 노래 커버 영상이 아닌 것은 이 문서에서 취급하지 않습니다."
35,또 한 이 문서를 편집 시 영상의 목록은 최근 업 로드 일자를 순서로 합니다.
36,"영상 제목 게시 일 링크 【Official 】Transcend! The Endless Conflict Op 1 - Bright Now┃PelleK & Raon Lee2021.01. 08. 오오 츠 카 아이 / 사쿠란 보 ┃Cover by Raon Lee2021.01. 01. 앙상블스타 즈!! / BRAND NEW STARS!! | Cover by Raon Lee2020.12. 22. 하이 큐!! 4기 1 쿨 ED / 결전 스피릿 | Cover by Raon Lee2020.12. 18. 주술 회전 OP / 회 회기 담 | Cover by Raon Lee2020.12. 11. 여 친, 빌리겠습니다"
37,OP / Centimeter | Cover by Raon Lee2020.11. 27. 하이 큐!! 시즌 3 OP / 빛이 있으리
