,sentences
0,"챌린저 출신의 前 카카오 TV PD, 現 트위치 스트 리머, 유 튜 버이다."
1,"' 가재 맨' 이라는 닉네임은 PD 김치 민과 합방을 했을 때, 랍스터를 먹으러 온 김치 민의 친구 대신 본인이 ' 랍스터 '를 다 먹어 버린 것에서 유래됐다."
2,전에는 ' 요 플래' 라는 닉네임으로 활동했지만 현재는 ' 가재 맨 '으로 활동하며 ' 요 플래' 라는 닉네임은 현재 쓰지 않는다.
3,가재 맨으로 닉네임을 바꾸게 된 계기는 이렇다.
4,2019년 1월 23일에 마지막 방송이라며 팟수들과 추억을 회상하고 아프리카 TV로 이주했지만 1월 26일에 카카오팟에 도로 복귀하였고 눈물을 흘리며 떠났는데 2일 만에 돌아온 것이 많이 창피했는지 가재 맨으로 닉네임을 변경했다.
5,하지만 대부분의 시청자들은 그냥 형섭이라고 부른다.
6,상당한 챔피언 이해도와 수준급의 라인 관리 능력으로 강한 라인 전 능력을 보여준다.
7,이로 인해 최상 위권 티어에서도 프로 선수들 상대로도 자주 솔 킬 을 내는 편이다.
8,이런 라인 전을 바탕으로 성장 차이를 내다가 뛰어난 상황판단으로 한 타를 이기며 승리하는 게임이 많다.
9,그래서 아군의 조합과 팀 운도 꽤 타는 편이며 자주 팀원에게 욕설 및 패드 립을 하며 화를 낸다.
10,실제로 본인 주도로 게임을 터뜨리거나 불리한 상황을 역전하는 모습이 방송에서도 자주 나오는 편이다.
11,"주로 사용하는 챔피언은 조이, 라 이즈, 탈론, 탈리야, 갈리오"
12,"등을 선픽으로 룰루, 카르마, 질 리 언, 카 사 딘 등을 카운터픽으로 고르는데 AD, AP 조합을 보고 픽 한다."
13,과거 말 자하 장인으로 유명했지만 심각한 너프와 리메이크로 인해서 다시 쓸 만해 질 때 까지는 부캐가 아니면 하지 않을 것이라 했다.
14,비슷하게 유명했던 하이머딩거도 자신이 사용할 때와 챔피언의 개념 자체가 달라졌다며 재미로 하는 게 아니면 픽 할 일이 없을 것이라 말하는 중이다.
15,"원래는 카오스를 했던 평범한 학생으로 재 스기, ( 욕 잘하던 )PAKA처럼 카 갤러였다."
16,리그 오브 레전드를 시작하게 된 계기는 자기는 PC 방에서 친 구들과 카오스를 하고 싶은데 친구들이 계속 리그 오브 레 전 드만 주야 장천 해서 어쩔 수 없이 시작하게 되었다고
17,한다.
18,처음 시작한 시즌 2 때는 배우려는 마음가짐으로 항상 낮은 자세로 게임했지만 [13] 시즌 3이 된 후 챌린저를 찍고 난 뒤 모두 다 너무 답답하고 못 해 보여 그때부터 수위 높은 욕설과 패 드립을 시작하게 되었다고
19,한다.
20,"시즌 6부터 Megalia 라는 부캐를 주로 플레이하기 시작했는데, 초기에는 닉 값을 한답시고 일라 오이, 리 산 드라 등을 중심으로 여성 챔피언 위주로 플레이했으나 랭크가 점점 오르자 본인의 주 챔피언인 질 리 언, 제 라스 등도 꺼내기 시작했고, 빅토르 패치 이후 빅토르를 중심적으로 연구하고 있다."
21,본인에 의하면 그냥 아무 생각 없이 닉네임에 Megalia를 쳐 봤는데 가능해 컨셉 한번 잡아 봤다고.
22,그리고 현재 페미섭이 되었다 2016년 5월 제 1회 전국 엔 비디아 인증 PC 방 LOL 토너먼트에 서울 피씨 베네 PC 방 팀 미드라 이너로 출전해 우승을 차지했는데 이때 쓴 계정도 Megalia 이다.
23,"결승전 1,2 세트에서 빅 토르를 픽 했고 3 세트에서는 본인의 필살 기인 말 자하를 꺼 내들어 우승을 차지했다."
24,2016년 06월 08일 기준. Megalia 계정 포함 챌린저 계정 3개 보유. 시즌 6 프리 시즌 전후로 프로 게이 머나 유명 아마추어들과 함께 듀오/ 팀 랭을 돌리는 방송으로 전환했다.
25,"옛날에도 듀오를 돌린 적이 꽤 많았지만 지금은 방송 시간의 95 퍼 이상이 듀오/ 다인 큐. 같이 방송하는 선수들도 쟁쟁 하다. 다음 TV 팟 PD 시절 같이 돌린 플 레 임, 솔 랭 버스 기사 퓨 리, 피 즈 그 자체 블 리스, 씨 맥, 미 키 갓, 익수 등등 대회 좀 본 사람이면 다들 알 만한 사람들. 세간에 알려 진 패드 립 장인이라는 이미지와는 달리 프로들 사이에 선 평판이 나쁘지 않은 모양. 요플래도 이들 앞에선 최대한 욕을 자제하려 하고, 시청자들한테 도 욕을 자제해 달라고 한다."
26,물론 팟 수들 답게 초마다 갓과 졷이 바뀌지만. 듀오 랭을 하는 도중 팀원들이 스카이프로 약간 욕을 하자 칼정지를 맞아서 불만을 가지고 있을 때 석연찮은 이유로 정지 당해서 아프리카로 잠시 넘어갔었다.2017
27,"년 10월 20일 기준, 부계 정인 Megalia가 19위까지 올랐다!"
28,"본계 정인 요플래는 74위. 탈리야 와 말 자하로 솔로 랭크 기준 60% ~67% 의 승률을 내고 있고, 그 외엔 탈론, 질 리 언( 미드), 소라 카( 서포터 )를 플레이하고 있다.2018"
29,"년 5월 기준, 이제는 본 계정이 된 Megalia 가 마스터 365LP를 그 뒤로 고일 맘, 요 플래, 소 추 소심, IIs Ap SuB의 부계 정이 다이아 구간에 포진해 있다."
30,"사용하는 챔프는 주로 질 리 언, 룰루( 미드), 카르마( 미드) 같은 비주류 챔피언부터 탈론, 조이, 카 사 딘 같은 주류 챔피언까지 다양하게 다룬다."
31,"그중 가장 자주 하는 챔피언은 조이, 질 리 언, 룰루 순으로 하고 있으며 터키에서 프로 활동 중 휴가 왔다는 ' 이 수다' 라는 닉네임의 정글 러와 함께 듀오를 자주 한다.2018"
32,"년 05월 18일 방송으로 자신은 이 재석, 피닉스 박처럼 트위치로 이적할 생각은 없지만 동시 송출은 몇 번 생각해 봤다고"
33,한다.
34,이전 방송에서 자신이 과거 페이커에게 욕했던 것에 대해서 깊이 반성하고 있으며 이렇게 저렇게 쌓여 버린 카르마 때문에 인생 망했다며 한탄하고 있다.
35,"친한 프로 나 스트 리머 ,BJ 중에서 같이 합방을 하자거나 듀오를 제안하는 경우가 가끔 있는데 자신의 이미지 때문에 이들이 피해를 입을 까 선뜻 합방하지 못하겠다고"
36,했다.
37,그러면서 ' 자신은 이제 잡을 게 썩은 동 앗줄밖에 없으므로 트위치로 이적한 이재석이 크게 성공해서 젓가락 좀 얹을 수 있으면 좋겠다' 고 했다.
