,sentences
0,웹 툰 작가 이 말년의 인터넷 방송 활동에 대해 기록한 문서. 이 말년은 스트리머로 활동할 때는 이 말년이라는 필명 대신 ' 침착 맨 '이란 닉네임으로 스트리밍을 하고 있다.
1,"예명인 침착 맨은 하스 스톤 방송 초기에 "" 운 빨이 난무하는 하스 스톤, 조금 더 침착한 자가 승리한다."
2,""" 라는 뜻으로 사용했다고"
3,한다.
4,[11] 원래 한창 웹툰을 연재할 때는 단순 취미생활 그 이상도 그 이하도 아니었으나 2016년에 이 말년 서유기가 완결되고 난 이후에는 아예 본인 스스로 웹 툰 작가 라 말하기 부끄럽다라고 할 정도로 스트 리머 활동의 비중이 높다.2018
5,"년 중반 즈음부터 주호 민 작가의 작업실에 얹혀 생활하며 방송에 종종 출연하였는데, 반응이 좋아 어느새 고정 게스트가 되어 협업으로 다양한 콘텐츠가 쏟아져 나오는 것을 기점으로 10만 대에 머무르던 유 튜브 구독자가 폭발적으로 치솟아 2019년 중반에 50만, 2020년 6월 말에는 70만을 넘어서는 기염을 토했고, 주호 민 작가도 주 펄로 직접 스트 리머 겸 유튜버로 데뷔하기도 했다.2019"
6,년 기준으로는 각종 게스트를 섭외하여 인터뷰하는 토크 위주의 ' 침 터 뷰 '를 중심으로 게임 방송 [12 ]까지 다양한 콘텐츠를 다루고 있다.
7,"아프리카 TV에서는 주력 콘텐츠인 ' 보라( 보이는 라디오) '를 트위치에서는 잘 보기 힘든데, 이 트위치에서 정 통 보라를 진행하는 몇 없는 스트 리머 중 하나라고 할 수 있다."
8,"또 한 MBC, SBS에서 방송을 진행한 경력, 인맥 등을 살려서 공중파 및 케이블 방송에 밀리지 않는 섭외능력을 보여주고 있으며, TV에 잘 나오지 않는 게스트들도 나오곤 한다."
9,"웹 툰 작가 이 말년으로서의 활동을 쉬고 인터넷 방송인 침착 맨으로 매체에 자주 등장하면서 사실상 침착 맨 쪽이 본업이 되어가는 중. 매주 팬 카페에 주간 방송 계획을 시간 단위로 구체적으로 밝히고 홍보 콘텐츠, CF 출연, 콜라보 레이션 등 다양한 방면으로 활동을 넓혀 가고 있는 한편, 만화가의 정체성은 가끔 게스트 출연 때 캐리 커 쳐를 그려 주는 정도로 남아 있다."
10,웹 툰 연재 처인 네이버에 서조차 이 말년 씨리즈를 ' 침착 맨이 그린 웹 툰 '으로 홍보하는 등 인터넷 방송인으로 더 가깝게 비춰 지고 있다.
11,( 쏘영 이의 의하면 아빠의 본체는 사실 턱수염 이라고 한다) 개 청자들의 기강을 잡는 데에 도가 튼 시청자 기강 잡기 1 타 강사다.
12,뇌 절하는 찐따트수들의 기강을 잡거나 본인이 방송을 하고 싶음에도 시청자들 버릇 나빠진다고 읍 참마 속의 심정으로 휴방을 하는 등 트수조련에 귀 신들린 재능이 있다.
13,예시 영상   자 세한 내용은 침착 맨/ 콘텐츠 문서를 의 번째 문단을의 부분을 참고하십시오.
14,"이하 밈 및 유행어를 제외하고도 수많은 유행어를 거의 매 방송마다 만들고 있으나, 뇌 절 소리가 나올 정도로 혼자서 반복하다 시청자들도 적응해 같이 드립을 즐기기 시작하면 귀신같이 멈추고 죽어도 그 드립은 사용하지 않는 악질적인 유행어 사용이 방송의 특징이다."
15,거짓말하지 마요.
16,- 게임을 하던 도중 이기고 있다가 역전 패를 당할 각이 나왔을 때 시청자들이 하는 말. 유래는 지인들과 5 인 팀리그로 히오스를 하던 도중 경기 내내 승기를 잡고 있었으나 순간 실수로 대패하고 승기를 빼앗긴 적이 있었다.
17,"이 때 까지는 그래도 너무나도 전세가 유리하여 파티 원들과 웃으며 넘어갔으나 연이은 교전에서 패배하여 역 전각이 나왔고, 너무나도 유리했던 그 경기는 결국 재역전을 한 번도 하지 못 한 채 그대로 져 버렸다."
18,"역전을 당하면서 패배에 대한 우려가 섞인 웃음을 지으며 침착 맨이 ' 에이, 거짓말하지 마요."
19,이걸 어떻게 져요?
20,"'라고 말했던 것. 바리에이션으로 게임 시작부터 처리하기 까다로운 상황이 터질 시 본인이 말하는 "" 개 X 랄하지 마요"" 가 있다."
21,모를 수도 있죠
22,"- 하스 스톤을 할 때, 다음 턴 상 대의 킬 각이 명확한 상황에서 상대방이 킬 각 임을 알아채지 못했을 수도 있다고"
23,하며 항복하지 않고 버티면서 하는 말. 예시 또 국지 - 침착 맨이 사물이나 사건 등을 설명할 때 항상 삼국지를 들어 이야기 하는 것을 일컫는 말. 본인이 좋아하는 콘텐츠 기에 무언가 설명할 순간이 오면 백이면 백 삼국지를 비유해 설명한다.
24,결국 2020년 5월 말부터 6월까지 삼국지의 줄거리를 알려주는 콘텐츠를 제작하였다.
25,콘텐츠의 목적은 순전히 본인이 삼국지 비유를 들 때 더 잘 알아들으라
26,고(...) 자세한 내용은 침착 맨 삼국지 참고. 뚝배기 깨 버립니다
