,sentences
0,"유 튜브 의 키즈 크리에 이 터로 활동하고 있는 채널, 배틀 토이라고 한다."
1,이 채널은 키즈 크리에 이 터 토이 채널 치고는 범상치 않게 전투적인 대결전문 채널이라고 한다.
2,특히 남학생 및 남아를 겨냥해서 만든 채널이라 해도 무관하지 않아 보인다.
3,"터닝 메카드나 탑 블레이드, 그리고 장난감 칼로 대결하는 게임전문 채널로 볼 수 있다고"
4,한다.
5,구독자 수 16만명에 누적 조 회수는 9천 5백만명이라고 한다.
6,배틀 토이의 주력 컨텐츠는 베이 블레이드이다.
7,"베이 블레이드 버스트 베이 리뷰를 하고, 구독자가 신청한 베이 조합으로 테스트 하는 영상으로 인기를 끌었으며, 베이 블레이드 금지 개조 전문이 기도 하다. 하지만 2018년 하반기 들어서 예전 만큼의 베이 지식이 Play with Toy보다 떨어지고, 강력한 라이벌인 Hbro Jun&Sun 이 인기를 끌면서 점차 잊혀 져 갔다."
8,"준 앤 썬 은 처음에 엄청난 퀄리티의 애니메이션 배틀 재현 영상으로 이름을 알리고, 훌륭한 일본어 실력으로 타 카라 토 미 마스터 블 레이더 리뷰 영상과, 애니메이션 대사 해석까지 모두 해 버리는 최강자이다."
9,"현재도 꾸준히 베이 블레이드 영상을 올리고 있으며, Play with Toy도 많이 올리고 있고, 1999년부터의 폭 전 슛 베이 블레이드 제품을 처음 선택하여 한정 콘텐츠를 올렸던"
10,블 레이더 미사 카도 평일마다 꾸준히 올리고 있지만 배틀 토이는 베이 블레이드 영상이 예전만큼 잘 올라오고 있지 않다.
11,"그러나 베이 블레이드 버스트 진 검 한국판 출시 즉시 리뷰를 하면서 다시 부활의 조짐이 보였으나 .......2019 년 중반기 유 튜브 의 키즈 채널 수익 제한 정책으로 인하여 터닝 메카드, 베이 블레이드 시리즈를 포함한 장난감 리뷰 콘텐츠가 어느 순간 사라져 버렸고, 네오 큐브, 피 젯 스피너 리뷰는 물론, 포켓 몬 GO, 쥬라기 월드, 브롤스타즈같은 게임 영상만 남게 되었다."
12,"심지어 채널 명도 툰 튜브 Toon Tube로 이미지를 바꾸기도 했고, 종 목도 주로 영상툰이라는 소재로 다루고 있다."
13,하지만 완구 리뷰 컨텐츠로 인해 구독자 및 조회 수로 이름을 알린 배 틀 토이가 갑자기 방향을 변경해 버려 팬들은 큰 충격에 빠졌다.
14,이로 인해 구독자 수는 늘어나지 않고 오히려 현재 기준으로 14만명으로 줄었다.
15,댓 글 창에는 다시 베이 블레이드를 해 주라는 것이 대부분이다.
16,이를 인지했는지 최근에 마스터 디 아볼로 스와 빅뱅 제네 시스 슬로우 모션 버스트 피니 쉬 영상이 나오며 팬들은 크게 환영했다.
17,앞으로도 다시 베이 블레이드 리뷰가 부활할지는 불명이지만 가능성이 없지는 않다.
18,현재는 슈퍼 킹 시리즈가 출시된 지 별로 되지 않았으므로 아직은 지켜 봐야 한다.
19,그러나 9 달 째 영상이나 게시물이 올라오지 않고 있는 것이 뭔 가 불안하다.
20,도데
21,체 왜 방향을 변경했는지 이해가 가지 않는다.
22,"아무리 새 출발이라고는 해도, 초심을 잃어버렸다는 비판을 면치 못했다."
