,sentences
0,"Park ""Thal"" Kwon-hyeok前 Apex Pride, ZTR Gaming, Red Bulls, SK 텔레콤 T1, Hanwha Life Esports의 탑 라이너. 데뷔 전이 LOL e 스포츠 리그 세계 기록 여럿을 세운 경기였다."
1,경기 한번으로 역사의 산증인이 된 셈. 트런 들 장인으로도 유명하며 100 만이라는 어마어마한 숙련도 포인트를 보유하고 있다.
2,아이디인 ' 트할 '부터 ' 트런 들할 게 요' 의 준말이다.
3,[2] 트런들에 대한 이해도와 실력 만큼은 타의 추종을 불허하며 [3] 트런들로 라인 전에서 프로 게이 머들을 압살하는 모습도 종종 볼 수 있다.
4,"문호 준, 윤 성빈, 김 진호, 정찬헌 을 닮았다."
5,상세한 내용은 아래에 후 술. 라인 전이 강 하다 기보다는 한 타 능력에 강점이 있고 텔 포 센스 또한 준 수한 아웃 복서 형 탑 솔 러다.
6,"전반적으로 애매한 라인 전 기량, 미숙한 근접 브루 저 실력, 사이드 운영과 한 타에 강점이 있는 삼성 블루 시절의 에이콘과 엇비슷하다."
7,에이콘이 브루 저 메타에서 인 파이 팅 능력이 떨어져 도태되었듯이 트할도 인파이팅이 필요한 탑 매치에서는 힘을 못쓰는 경우가 많다.
8,"라인 전이 상대적으로 널 널한 멸망 전이나 유럽 하부리그에서는 뛰어난 게임 지능을 바탕으로 넓은 챔프 폭을 자랑했으나, 무 간 지옥으로 불리는 LCK의 탑라인에 갑작스럽게 주전으로 기용되기 시작하자 라인 전 수행 능력이 약점으로 부각되면 서로 챔프 폭이 상당히 축소된 탑 솔 러. 비단 LCK뿐 아니라 각 지역 1부 리그 기준으로 봐도 라인 전과 챔프 폭의 결점이 큰 편이다."
9,"해외 하부리그에서 뛰는 선수들이 대부분 평균 이상의 메카닉과 해외 기준에서 뛰어난 운영 능력으로 1부로 픽업되는 사례가 꽤 있는데, [4] 트할은 메카닉 부분이 지나치게 취약해 1부 데뷔를 18 SKT에서 폼이 멸망한 운 타라 땜 빵으로 시작한 케이스다."
10,리그 상향 평준화 이전 유럽 기준에서 메카닉이 애매하다 평가 받는 익스펙트가 우승을 쓸어 담은 경우를 보면 트할의 메카닉은 꽤 하자가 있는 편이다.SKT에서는
11,"갱 플 랭크, 블라 디 미르 등 아웃 복싱 형 챔프 운용과 말 파이트, 케넨 등 궁 대박을 노리는 챔프로는 굉장히 좋은 모습을 보여줬으나 서 머 시즌 메타 픽이 던 다리 우스, 아트 록스 등의 근접 브루저는 사용도 못하는데 상대할 땐 십중팔구 솔 킬 을 퍼 주는 등 인파이팅에서의 약점이 부각되었다."
12,여기까지 면 메타 부적응으로 치부할 수 있겟지만 계속된 부진으로 멘 탈이 터졌는지 장점이 던 아웃 복싱과 두뇌까지 잃기 시작했다.
13,해 당 시즌 트할에 대한 평가가 어 땠는지는 2018 서 머 시즌 문단을 참고하길 바란다.SKT에서의
14,"부진으로 인해 한화에 영입됐을 땐 소환에게 밀릴 거라는 여론이 대세였으나, 전년도의 린다랑이 떠오를 정도의 클래스 상승을 이뤄 내며 주전 자리를 따냈다."
15,특히 강점이 던 아웃 복싱 능력은 블라 디 미르를 필두로 딜 로 적의 진형을 무너뜨리는 수준까지 발전했고 인 파이 팅 능력이 떨어진다는 단점도 라인 전 기량을 끌어올려 보완했다.
16,"또 한, 한 타에서는 적 팀의 모든 딜을 거의 혼자 다"
17,맞고 살아가는 기적에 가까운 플레이와 진에 어전 사이 온처럼 리그 탑 급의 이니 시 능력을 뽐냈다.
18,"다만 이는 우 르 곳, 사 이온 메타 한정이었고 본인이 잘 다루는 아웃 복서를 뽑을 때는 라인 전 반반을 잘 가는 편인데, 해당 챔프 티 어가 떨어지자 귀신같이 라인 전이 떡 락하며 자신보다 좀 더 라인 전에 강점이 있는 소환에게 주전 자리를 내줬다."
19,우승 경력 리그 오브 레 전드 2020 LoL Challengers Korea Spring 정규 시즌 우승 Team Dynamics→SEORABEOL Gaming→AWESOME SPEAR 준우승 경력리그 오브 레 전드 2018 리프트 라이벌 즈 준우승 LCK[5] →LCK [6] →LPL [7 ]2021 GAMST MINGYO CUP WINTER 준우승대회 출범→ 미필 특공대→ 미 정   자 세한 내용은 박권 혁/ 선수 경력 문서를 의 번째 문단을의 부분을 참고하십시오.
20,"해외 이적 건이 미궁으로 빠져 들면서 유 튜브, 트위치, 아프리카 생방송 쪽에 더 집중하는 모습이다."
21,대부분 솔 랭/ 듀오 랭 방송이며 후원을 받고 청자에게 관전 강의를 해 주기도 한다.
