,sentences
0,"나무 위 키, 여러분이 가꾸어 나가는 지식의 나무 공식 슬로건 2015년 4월 17일 (KST )에 설립된 the seed 엔진 기반의 한국어 위 키이다."
1,"umanle S.R .L. 사가 운영 중이며, 본사는 파라 과 이의 수도인 아순 시온에 위치하고 있다."
2,"서 버는 아마존의 Amazon Web Service(AWS )를, 도메인은 Namecheap에서 구매하여 사용 중이다."
3,  자 세한 내용은 나무 위 키: 상징 문서를 의 번째 문단을의 부분을 참고하십시오.
4,나무위 키 공식 마스코트 세 피로 트무냐
5,  자 세한 내용은 나무 위 키/ 역사 문서를 의 번째 문단을의 부분을 참고하십시오.
6,"나무위 키의 설립자는 namu, PPPP, kasio 다. 이들은 리그 베다 위 키 게시판에 유동닉으로 처음 등장했는데, 나무 위 키 개설자들은 특정 단체나 집단의 이익을 위해 행동하고 있지 않으며, 나무 위 키 개설자들은 지식의 사유화를 반대하며 평화로운 방식으로 지식의 자유로운 공유를 지원하는 것이 목표라고 밝혔다."
7,"그리고 나무 위 키 설립 이후 ztirf, syndrome이 합류하면서 초창기 운영 진이 구성되었다."
8,[3] 2015년 5월 8일 공지사항에서 syndrome이 밝힌 바에 따르면 당시 운 영진들의 소임은 다음과 같다.namu
9,"- 백 엔드 개발자 PPPP - 프론트 엔드 개발자 kasio - 렌더러 개발자 ztirf - 위 키 관리 및 게시판 관리 syndrome - 이슈 트래 커 및 기타 이슈 관리나무 위 키의 개발자들은 신상을 공개하지 않고 있는데, 여러 까닭이 있지만 주된 이유는 법적 분쟁을 의식하고 있기 때문이다."
10,일단 개발자들의 신원이 밝혀지면 나무 위 키에 불만이 있는 개인 혹은 단체들이 사방에서 고소를 걸 가능성이 매우 높은 데다
11,"[4], 리그 베다 위 키 측에서 법무법인을 동원한 광범위한 고소를 할 가능성도 있기 때문에 익명을 유지하고 있다."
12,개설자 namu의 나무 위 키 Q&A 게시판 답변에 따르면 본업이 정보 보안과 관련되어 있다고
13,한다.
14,나무위 키가 소유권 이전을 거쳐 파라 과 이의 법인 umanle S.R .L .에 인수된 이후로는 나무 위 키 개발자들은 별도의 특별한 권한이 없어 졌다.
15,  자 세한 내용은 나무 위 키: 역대 운 영진 문서를 의 번째 문단을의 부분을 참고하십시오.
16,  자 세한 내용은 분류: 나무 위 키의 기능 문서를 의 번째 문단을의 부분을 참고하십시오.
17,나무위 키는 자체 위 키 엔진인 the seed 과 자체적인 텍스트 문법인 나무 마크 [5 ]를 사용한다.
18,"HTTP/2를 지원하며, 아래에 있는 주요 기능 목록의 하이퍼 링크를 누르면 각 기능을 설명하는 문서로 연결된다.the"
19,seed - 나무위 키의 위 키 엔진 .the seed forum - 위 키 엔진인 the seed engine에 관하여 기술적 지원 문의를 받는 곳이다.
20,바로 가기 나무 마크 - 나무위 키의 텍스트 문법. 도움말 - 나무위 키에 처음 온 사용자들을 위한 도움말 문서다.FAQ
21,- 나무위 키로부터 자주 들어오는 질문에 대해 답변을 하는 문서다.
22,나무위 키: 기능 도움말 - 나무위 키의 주요 기능 및 단축 키를 설명하는 문서. 문서 - 나무위 키에 있는 개별 페이지들을 문서라고 한다.
23,"나무위 키의 규정에 맞게 문서를 작성해야 하며, 나무 마크를 통해 문서를 편집할 때 다양한 기능을 사용할 수 있다."
24,이미지 업 로드 - 파일을 나무위 키 서버에 올려서 문서에서 활용할 수 있게 해 주는 기능이다.
25,분류: 파일 문서에서 나무 위 키에 업 로드된 파일 목록을 확인할 수 있다.
26,[6] 대부분 이미지에는 라이선스가 있어 저작권 침해가 발생할 수 있으므로 사용하는 때 주의하는 것이 좋다.
27,[7] 분류 - 나무위 키 문서들을 각 주제에 맞게 분류할 수 있는 기능이다.
28,최상위 분류는 분류: 분류 문서. 틀 - 안내 기능을 하거나 비슷한 다른 문서들을 묶어 주는 박스이다.
29,나무위 키: 틀 문서 나 분류: 틀 문서에서 나무 위 키의 틀 목록을 확인할 수 있다.
30,템플 릿 - 동일한 주제의 여러 문서에 일괄적으로 적용되는 문서를 만들 때 사용하는 양식이다.
31,분류: 템플 릿 문서에서 템플 릿 목록을 확인할 수 있다.
32,"토론 - 문서 작성에 관해 의견 충돌이 벌어졌을 경우, 토론 합의를 통해 더 좋은 문서를 만들어 가기 위한 기능이다."
33,"내 문서함( 스타) - 주시 문서 기능으로, 로그 인 후 내 문서함에서 스타를 체크한 문서 목록을 문서의 최근 편집 일자 순으로 모아서 볼 수 있다."
34,나무위 키: 프로젝트 - 나무위 키 사용자들이 위 키 기여를 더욱더 알차게 하도록 자발적으로 개설하여 서로 협력하면서 문서 기여를 하는 프로젝트이다.
35,프로젝트 목록은 분류: 나무 위 키 프로젝트 문서에서 볼 수 있다.
36,나무위 키: 문서 작성 요청 - 나무위 키에 아직 없는 문서 중 필요 하다고 느껴지는 문서들을 요청하는 집단연구 성격의 메타 문서이다.
37,"나무위 키: 주요 페이지 링크 - 리그 베다 위 키 시절의 흔적으로, 주제별로 문서를 모아 놓는 메타 문서 목록의 일부를 나열한 문서이다."
38,메타 문서 목록은 분류: 메타 문서에서 확인할 수 있다.
39,"게시판 - 나무위 키의 공지사항이 올라오는 곳이며, 이곳에서 문의, 신고, 소 명 등 여러 가지 업무를 처리한다."
40,그루터기에는 사용자들이 나무 위 키와 관련된 글을 올릴 수 있다.
41,통계 - 나무위 키의 문서 개수를 확인할 수 있는 곳이다.
42,연습장 - 나무위 키의 여러 가지 위 키 문법과 편집 기술들을 연습할 수 있는 곳이다.
43,보존 문서 - 기록 보존을 위해 보존된 운영 관련 문서들이다.
44,분류: 보존 문서 문서에서 보존 문서의 목록을 확인할 수 있다.
45,사용자 문서 - 각 계정 당 하나씩 가지게 되는 사용자 고유의 문서이다.
46,계정 사용자와 관리자만 편집할 수 있다.
47,"[8] [9] 스킨 - 나무위 키에 적용할 수 있는 스킨으로, 나무 위 키 기본 스킨 인 senkawa 와 로그 인 후 설정할 수 있는 리브 레 위 키 스킨의 liberty가 있다."
48,두 스킨 모두 밝은 화면과 어두운 화면을 설정할 수 있다.
49,  자 세한 내용은 나무 위 키/ 영향력 문서를 의 번째 문단을의 부분을 참고하십시오.
50,  자 세한 내용은 나무 위 키/ 비판 및 문제점 문서를 의 번째 문단을의 부분을 참고하십시오.
51,  자 세한 내용은 분류: 나무 위 키에서 일어난 사건 문서를 의 번째 문단을의 부분을 참고하십시오.
52,  자 세한 내용은 나무 위 키/ 불안정 요소 및 문제점 문서를 의 번째 문단을의 부분을 참고하십시오.
53,  자 세한 내용은 나무 위 키/ 타 사이트와의 관계 문서를 의 번째 문단을의 부분을 참고하십시오.
54,사이트 초기 운영진 중 한 명인 ztirf의 답변에 따르면 나무의 열매가 맺히는 것처럼 지식이 맺히는 이미지에서 이름을 따왔다고
55,한다.2015
56,년 4월 17일 10시 00분 48초 개설자에 의해 나무 위 키: 대문의 첫 편집이 이루어졌으며 2015년 4월 18일 00시 55분 37초 음차 문서를 시작으로 일반 사용자들의 편집이 시작되었다.
57,사족으로 나무 위 키: 대문 문서는 원래 FrontPage 문서였지만 네 임 스페이스가 적용되면서 이동하게 되었다.2016
58,년 5월 7일 08:00 (PYT )에 namu로부터 파라 과 이의 유한 책임회사 umanle S.R .L. 로 운영권이 넘어갔다.CC
59,"BY-SA 인 위 키 백과나 리브 레 위 키의 내용은 CC BY-NC-SA 인 나무위 키로 퍼 올 수 없으며, 반대로 나무 위 키의 문서를 위 키 백과나 리브 레 위 키로 퍼갈 수도 없다.2020"
60,년 11월 기준 알렉 사 웹사이트 순위에서 한국 기준 11위를 차지하고 있다.
61,[15] 외국에 있는 서버 치곤 핑 속도가 빠른 이유는 Cloudflare 이라는 CDN 업체의 서비스인 엔터프라이즈 플랜을 이용하고 있기 때문이다.
62,"# 게시판은 사이트 관련 건의 사항에 대한 글을 쓰는 건의 게시판, 사이트와 관련해서 궁금한 점을 묻는 문의 게시판, 반달 및 허튼 글 [16] 신고를 위한 신고 게시판으로 나누어 져 있다."
63,"하지만 일부 유저들이 이를 눈여겨보지 않고 신고 게시판에 올려야 하는 게시물을 건의 게시판 또는 문의 게시판에 올리거나, 그 반대의 행위를 하는 경우가 있다."
64,게시판의 용도에 따라 맞는 글을 쓰지 않으면 정리가 되지 않아 일 처리가 지연될 수 있으니 게시판의 용도를 잘 확인하고 게시물을 올리도록 하는 게 좋다.
65,"인터넷 익스플로러 10 이하 버전에서는 레이 아웃이 깨지고 검색이 안 되는 문제가 있는데, 이는 IE11 미만의 구 버전들이 HTML5 와 jQuery 2.x 이상을 제대로 지원하지 않거나 지원 대상에서 제외되었을뿐더러, 이미 마이크로 소프트 사의 공식 지원이 종료된 지 꽤 오래되었기 때문이다."
66,만약 궁금하다면 F12를 눌러서 개발자 도구 창을 띄우고 에 뮬 레이션 탭으로 가보자. 거기서 문서 모드를 8로 바꾸면 화면이 깨져 보일 것이다.
67,"따라서 나무 위 키 이용 시에는 웹 표준을 준수하는 IE 최신 버전이나 크롬, 파이어 폭스 등 의 브라우저를 사용해야 한다."
68,Windows XP는 IE8 까지만 지원하므로 크롬이나 파이어 폭스 등 의 브라우저로 접속을 해야 한다.
69,Windows XP 환경에서 갑자기 접속이 안 될 경우 SSL의 문제일 가능성이 높으니 http: //no-ssl .namu .wiki 로 접속해 보자. [17] 대부분 해결된다.
70,가급적이면 Windows 7 이상으로 업그레이드하는 것이 좋다.
71,그래도 2015년 8월 들어서는 IE8에서도 아래와 같이 꽤 그럴듯하게 출력된다.
72,그러나 2019년 12월 들어서는 IE9 환경과 IE10 환경에서 조 차 레이 아웃이 깨지고 검색 기능이 먹통이 된다.
73,9 월 업데이트 이후에는 IE11에서도 문서 버전 비교 기능이 먹히지 않는 등 IE가 점점 배제되는 상황이다.
74,"나무위 키에서 위 키질을 하고 싶다면 크로뮴 엣 지 브라우저 [18] 나 구 글 크롬, 파이어 폭스로 갈아타야 한다."
75,"페이지 하단부에 기여하신 문서의 저작권은 각 기여자에게 있으며, 각 기여 자는 기여하신 부분의 저작권을 갖습니다."
76,라는 문구가 있다.
77,리그 베다 위 키에서의 논란을 의식한 것. 개설 당시의 문구는 기여하신 문서의 저작권은 전적으로 기여자에게 있습니다.
78,였으나 오해의 소지가 있어 변경되었다.2015
79,"년 5월 24일 확인, 나무 위 키에 자동 로그 인을 하지 않고 로그 인을 할 시, lovelive 라는 쿠키가 추가 된다."
80,IRC에서 나무 위 키 개설에 대한 의견을 받던 시절에 관리 자가 리그 베다 위 키 사진 테스트 때 러브 라이브 문서를 가지고 와서 제대로 보이는지 테스트해 달라고 했던 걸 보면 노린 게 확실하다.2015
