,sentences
0,"PLAYERUNKNOWN`S BATTLEGROUNDS는 배틀 로얄 게임으로, 외딴 섬에서 최대 100명( 단, 카라 킨 은 최대 64명, 헤이븐은 최대 32명) 의 플레이어가 다양한 무기와 전략을 이용하여 마지막 1명 (1 팀) 이 살아남는 순간까지 전투를 하게 됩니다."
1,"플레이어는 점점 좁혀 지는 경기 구역 내에서 전략적으로 배치된 무기, 차량 및 소모품을 찾아 "" 최후의 1 인 (1 팀)"" 이 되기 위해 죽음에 맞선 긴장되고 장엄한 싸움을 하게 될 것입니다.PLAYERUNKNOWN"
2,"'S BATTLEGROUNDS, 약칭 배틀 그라운드 [14] 는 크래프 톤 [15] 의 자회사인 펍 지 주식회사 [16] 의 MMO 슈팅 게임이다."
3,"게임 플레이 형식은 브렌 던 그린 (Brendan Greene, 닉네임 PLAYERUNKNOWN) 이 이전에 제작했던"
4,"ARMA 3의 모드 'PLAYERUNKNOWN 'S Battle Royale'에 기반하여, 일개 게임의 모드에 그치지 않고 스탠드 얼론으로 제작된 작품이다."
5,"최대 100명의 인원이 무기와 탈것을 활용해 벌이는 배 틀 로얄 게임으로, 방대한 오픈 월드 맵에서 물품을 얻고 다양한 전략을 이용해 싸우면서 최후의 1 인 혹은 1 팀을 가려내는 방식이라고 할 수 있다."
6,"스팀을 통해 전세계 동시 출시를 하였으며, 300만명이 넘는 스팀 역사상 최다 동접 자기록을 세우면서 본격적인 배 틀 로얄 게임 시대를 열었다는 평가를 받고 있다."
7,"비록 왕좌를 포트 나이트에 넘겨주긴 했지만 이후 스팀에서 수많은 배 틀 로얄 게임들이 등장했으며, 콜 오브 듀티 등 메이저 게임에도 배틀 로얄 모드를 도입시키는 등 게임계에 상당한 파장을 불러일으켰다는 데에 의의가 있다."
8,국내시장도 예외가 아니라서 100주 넘게 PC 방을 점령했던
9,"LoL을 한동안 밀어냈고, 2017년 대한민국 게임대상을 차지했다!"
10,경쟁 작으로는 1년 전에 출시한 H1Z1 와 17년 9월 27일에 나온 포트 나이트 배틀 로얄 모드가 있다.
11,"본 문서에는 스팀/ 카카오/( 드물지만 )PS 및 XBOX 플랫폼 각각의 상황 및 기준점 등이 뒤섞여 있으므로, 열람 시 주의가 필요하다."
12,배틀 그라운드는 크래프톤에 의하여 브렌 던 그린의 배 틀 로얄에 대한 비전이 궁극적으로 실현된 작품이다.
13,그래서 배 틀 그라운드는 Creative Director( 총감독) 이자 Lead Designer( 총괄 기획자) 인 브렌 던 그린의 배 틀 로얄 작품으로부터 큰 영향을 받았었다.
14,"본래 제작진 목록에서는 블루 홀의 최 준 혁 기획팀장이 Lead Designer로 있지만, 한국 게임업계에서는 명확한 구분 없이 사용하는 직명 임으로 역할에 따라 구분된 Game Lead Designer는 브렌 던 그린으로 보는 것이 더 알맞을 것이다."
15,"게임의 개념, 중심 메커니즘 및 규칙을 발명하는 역할의 사람을 말하며, 게임 전반적인 디자인의 제공자로도 불린다."
16,그래서 위 키 피디아 및 각종 해외 뉴스에서는 브렌 던 그린을 Lead Designer라고 소개하기도 한다.
17,"최 준 혁 기획팀장의 개발 스토리를 보면 최 준 혁 팀장은 게임 디자인보다는 사업기획과 외주관리, 일정관리와 같은 프로듀서로서의 작업을 했다는 것을 알 수 있다."
18,"한국 게임업계에서는 이를 기획팀장으로 자주 언급하지만, 외국과 같이 역할에 따른 구분으로는 최 준 혁 기획팀장은 Producer 직으로 보는 것이 알맞다."
19,"브렌 던 그린의 첫 작품 이자, 2013년에 ARMA 2의 인기 있는 모드 DayZ를 기반으로 만들어 진 DayZ: 헝 거 게임 즈 모드 [17 ]로부터 배틀 로얄 장르가 시작되었다."
20,"비록 당시에는 아직 알려 지지 않았기에 장르로서 의미는 없었지만, 배 틀 그라운드의 전신인 DayZ: 헝 거 게임즈의 개발 당시 브렌 던 그린의 아이디어들을 확인할 수 있다.DayZ"
21,": 헝 거 게임 즈 개발 당시 DayZ는 현실적인 군사 시뮬레이션과 개방형 게임 플레이로 유명했는데, 그는 다른 멀티 플레이 FPS 게임들도 플레이했으며 여기서 대부분의 게임들이 맵이 작고 기억하기 쉬운 탓에 너무 많은 반복 플레이를 유발한다는 점을 발견하였다."
22,그래서 그는 무작위적인 어떤 시스템을 만들어서 플레이 어간의 행동을 알지 못하게 하여 높은 수준의 재생산성을 꾀하는 모드를 제작하기로 한다.
23,그래서 쉽게 암기할 수 없는 방대한 맵과 무작위로 아이템이 배치된 DayZ를 기반으로 배틀 로얄을 제작했다.DayZ
24,의 트위치와 유 튜브 스트 리머들이 몇 명만 생존할 때까지 전투를 벌이는 데 스매 치 이벤트 Survivor GameZ에 영감을 얻어 스트리머가 아니더라도 누구나 할 수 있는 Survivor GameZ와 비슷한 게임 모드를 만들고 싶어 했다.
25,배 그뿐만 아니라 전신인 DayZ: 헝 거 게임 즈 모드까지 영화 배틀 로얄 (2000 년 작 )에서 영감을 얻어 개발된 것으로 알려 져 있다.
26,그러나 사실 모드 제작 처음에는 소설 헝 거 게임을 모델로 만드는 것에 초점이 맞춰 졌었다.
27,"[18] 하지만, 중앙 위치에서 무기를 비축하려 하는 소설과 다르게 무기를 퍼뜨려서 플레이어가 생존할 수 있는 기회를 더 얻게 하고 플레이어를 맵 곳곳에 골고루 흩어지게 할 수 있게 되었다."
28,건물이 많은 대도시는 충분한 아이템을 쉽게 얻을 수 있지만 그만큼 사람이 많이 몰려 위험하고 한적한 곳은 안전하지만 아이템을 얻기 어려운 지 형적 밸런스도 생겼다.
29,"영화 배틀 로얄 (2000 년 작 )에서 나온 사각형의 안전지대를 게임에서 구현하고 싶었지만, 코딩에 대한 경험부족으로 대신 원형 안전 구역을 만들었다."
30,그런 데 오히려 유저들은 이러한 원형 구역에 긍정적인 반응을 보였다.
31,"그러나 DayZ가 자체 독립 타이틀이 되었을 때, 사람들은 배틀 로얄 모드의 ARMA 2 버전에 대한 관심이 감소되었고, 브렌 던 그린은 ARMA 3의 모드로 바꿔 개발하였다."
32,"모드의 타이틀은 'PLAYERUNKNOWN 'S Battle Royale' 이며, 배틀 로얄 게임 장르의 기반을 정립한 작품으로 평가 받는다."
