,sentences
0,아프리카 TV 와 유 튜브에서 활동하는 인터넷 방송인이다.
1,주로 배틀 그라운드 방송을 하는 BJ. 다 누리에게 키를 물어보면 149.7( 쩜 칠!) 이라고 강조한다.
2,다 누리의 책상 밑에 발 받침대가 있다.
3,없으면 허리와 다리가 아프다고
4,한다.
5,하루에 물 2리터와 유산균을 챙겨 먹으며 피부 미인이 되길 꿈꾸고 있다.
6,부작용으로 방송 중에 화장실을 자주 간다.
7,다 누리의 언니도 쏘보리라는 닉네임으로 방송을 한다.
8,20년 시즌 1 멸망 전 소개 영상에서 다 누리가 나왔는데 . 누월 킹 영상으로 소개되었다.
9,' [16] 그리고 그걸 보고 경악하는 클립이 있다.
10,벤츠에게 다 누리 얼굴이 프린트된 베개가 있다.
11,20년 5 월경 전달했다.
12,곡 선정에 굉장히 자부심을 갖고 있다.
13,자칭 브금 장인이다.
14,다 누리가 자주 듣는 노래 리스트가 멜론에 게시되어 있다.
15,"1번 , 2번 3번 작은 키 149cm [6 ]에 마른 체형, 귀여운 외모와 함께 게임 중에도 불구하고 시청자들 과의 자연스러운 소통을 장점으로 인기를 끌고 있는 게임 BJ 다. 후원 리액션이 강아지소리 (62 개 [7] ,100 개) 와 애교 (28 개 ,50 개 ,282 개 ,500 개 ,1462 개), 빵 셔틀 시늉을 하는 찐 따 리액션 (762 개), 별 풍선 149개를 후원하면 키 컸으면 [8] 노래에 맞춰 손으로 율동을 하는 것 등 겉보기엔 다소 독특하지만 귀여운 매력으로 시청자들에게 많은 관심과 사랑을 받고 있다."
16,"특별한 일이 없으면 방송시간이 월 평균 200 시간으로 적은 휴 방과 많은 방송시간을 자랑하며, 매달 월말 결산을 하여 시청자와 시청시간, 채팅 수, 채팅금지 내역 등을 함께 보며 놀라 기도 하고 웃기도 하며 감사인사를 하는 등 시청자들에게 골고루 관심을 줄려고 노력하는 점이 장점 중 하나다."
17,"배틀 그라운드 실력도 빠지지 않는데, 솔 로를 주로 플레이하는 유저로 샷이 굉장히 좋아서 플레이가 답답하지 않고 시원하다."
18,"단, 문제가 있다면 플레이 중에도 채팅 창을 자주 보기 때문에 숨어 있는 적에게 가끔 죽는 점과 차 운전을 잘 못해서 대회 말고도 평소에도 차를 자주 뒤집는 점이 있다."
19,"성격이 조금 소심하며 차를 뒤집거나, 갑자기 죽거나 하는 사고를 치면 눈을 동그랗게 뜨면서 주위 눈치를 많이 본다."
20,"특히, 어떤 게임을 같이 하기 위해 다른 BJ를 찾아가는 걸 어려워한다."
21,"포 메라니 안 종의 반려 견 두 마리( 누 리, 탐이) 와 래가 퍼( 렉 돌+ 먼 치킨) 종의 반려 묘( 뽀이 )를 키우고 있는데 방송 중간에 가끔 등장하여 귀여움을 발산하는 것도 방송의 매력 포인트다."
22,알 사단 [9] 이라는 배 그 BJ 친목모임에 속해 있으며 실제로 만 나 밥 또는 술을 먹으며 야외방송을 하기도 하고 방송에서 같이 게임도 하곤 한다.
23,다 누리 하다: 2019 멸망 전 시즌 3[10 ]에서 차를 뒤집은 게 프레임으로 굳어져 만들어 짐. 딱 다 누리 : 자꾸 차로 나무나 벽을 박는 걸 보고 깨 박이 깨 박이가 지어 준 별명이다.
24,사 녹여 제: 항상 사 녹만 하고 사 녹만 잘하는 다 누리의 특징을 근거로 지어 진 별명이다.
25,"[11] 대두리: 블랙 워크가 다 누리는 대두라고 주장하며 직접 지어 준 별명 찐 따 누리: 소심한 성격에서 따온 별명, 시 그니 처풍 (762 개) 도 있다."
26,누라 가스: 리그 오브 레 전드 애주가 챔피언 그라 가스와 맥주를 좋아하는 다 누리를 합친 별명 애기 꺼 억 짱: 단아 냥의 애기븝미짱을 따라한 다 누리의 트름을 자주하는 특징을 따서 트름 소리' 꺼 억' 과 애기븝미짱을 합쳐 애기 꺼 억 짱이 되었다.
27,"감봉 다: 배 그 올스타 전 회식 대기 방송 당시 시청자 수 순위가 감 스트, 와꾸 대장 봉 준, 다 누리 순서를 따온 말. 인기를 은연중에 표현 [12] 한식을 굉장히 좋아하며 보리밥을 매우 좋아함. 특히 김치찌개, 된장찌개를 김 찌, 된 찌 라고 줄여 부르며 애정을 과시함. 앵 그리 너구리 라면에 다시마( 핵심), 김치 등 식재료를 많이 넣어 먹는 것이 취향으로 본인 만의 라면 세계가 있음. 평소 맥주 먹고 싶다를 입에 달고 살 정도로 맥주를 좋아하며, 어떤 음식을 가져와도 맥주가 더 어울린다고 주장함. 소주는 불호하지만 아 이셔 에 이슬 소주는 선호함. 사 녹맵에서 솔로 플레이를 자주하며 자기장이 넓을 때 시청자들과 소통하는 것과 미션이 주 컨텐츠 미션에는 짧은 시간 많은 킬 미션, 바퀴 터트리기, 1등 미션, 붕대 줍기, 빙고 미션 [13] 등을 주로 한다."
28,"가끔 랜덤으로 유저와 만 나 플레이하는 랜덤 듀오로 만난 유저들에게 장난을 치는 컨텐츠를 하는데 장난을 재미있게 잘 받아 주는 유저를 만난다면, 같이 오래 하기 위해 잘 죽지 않는 장소로 이동하며 잘 받아 주지 않는 유저를 만나면 빨리 죽을 수 밖에 없는 곳을 유도 해 솔로로 플레이 하거나 죽는다."
29,또 한 배 틀 그라운드 비제이들 중에서도 실력도 있고 인지도가 있는 편이 여서 대회도 자주 참여한다.
30,오리와 도깨비 불 오리와 도깨비 불은 2 탄이며 1 탄 인 오리의 눈먼 숲을 클리어 했었다.
31,플레이 특이점은 컨트롤이 어려운 구간은 비교적 쉽게 지나가지만 머리를 쓰는 부분에서 다소 힘겹게 지나가며 한동안은 오( 리) 손실 난다고( 오리와 도깨비 불을 어서 해야 한다며) 노래를 부른 적이 있다.
32,"어 몽 어스 마피아 게임에다 미션, 사보 타지 등의 새 요소를 추가한 게임으로 많은 비제이들과 같이 플레이하며 재밌는 상황을 많이 연출했다."
33,"그것을 편집한 유 튜브 영상이 다수 올라오며 많은 조 회수를 얻는데, 특히 많은 BJ 중 항상# 킴 성태유 튜브에서 다 누리가 댓 글에 많이 언급될 정도로 인기를 끌었다."
34,바이오 하자 드 RE: 3 공포게임 켠 왕으로 정말 켠 김에 왕까지 깬 게임이다.
35,게임을 하며 점점 조작이 눈에 띌 정도로 자연스러워 지며 결국 왕을 깨 버린 게임으로 그녀의 의지 하나만으로 모든 걸 이겨 내고 클리어한 게임이다.GTA
