,sentences
0,""" 지금까지 펭귄 몬스터였습니다!"
1,"그럼 펭빠 잉~""- 엔딩 대사 안녕하세요"
2,ㅎㅎ 귀여운 펭귄과 함께 게임에 대한 이야기를 하는 채널입니다
3,"부족하지만, 늘 최선을 다해 영상을 만들고 있습니다."
4,앞으로도 계속 열심히 만든 영상 올리겠습니다.
5,제 채널을 봐주시는 분들께 항상 감사 드려요
6,ㅎㅎ- 소개게임 리뷰를 올리는 유 튜버. 닉네임은 ' 펭귄' 과 ' 몬스터 '를 혼합한 것이다.
7,게임 리뷰 영상에서 그 당시 상황을 펭귄을 이용한 상황 극으로 표현한다는 특징이 있다.
8,"또 한, 리 뷰 영상이 끝난 뒤에 영화 크레딧처럼 자료 출처들을 밝히며, 쿠키 영상으로 펭귄들의 소소한 일상이 올라온다."
9,아예 모음집을 만들기도 했다.
10,"펭귄들을 영상에 등장시키는 이유는 유 튜브 1년 차인데 조회 수가 나오지 않자, 그냥 자기가 좋아하는 펭귄이나 그려 보자는 생각으로 만든 것이라고 한다."
11,그런데 이것 덕분에 인기를 끌어서 지금에 이르게 되었다고.
12,# [3] 조사를 통해 얻은 자료들의 출처를 영상을 마무리하며 모두 올린다.
13,"그 많은 자료들을 취합하는 실력 또한 대단... 펭귄의 이름은 제작자가 정식으로 지어 준 명칭을 기준으로 하며 아직 정식 명칭이 밝혀지지 않은 경우, 가명을 사용합니다."
14,가명일 경우 ☆ 표시. 파랑이 전형적인 푸른색 펭귄. 색깔을 보면 하늘 이에 가깝지만 가끔 빨간 망토를 차고 나오는 일도 있다.
15,"첫 번째로 만들어 진 펭귄으로, 제작자의 오너캐이다. 특별히 잘하는 것은 없지만 착하고 열정 넘치며, 먹는 것을 아주 좋아한다."
16,"원래는 그냥 평범한 펭귄 1이었지만, 자신이 이야기를 하는 방식으로 채널을 운영하다 보니 자신의 분신이라 할 만한 존재가 필요 해져서 파랑이가 오너캐가 되었다."
17,펭귄이지만 수영을 못한다.
18,[4] 보라 펭 학사모를 쓰고 다니는 보라색 펭귄. 공부하는 것을 좋아한다.
19,그리고 자신의 지식을 설명하는 것을 좋아한다.
