,sentences
0,"리그 오브 레 전 드의 챔피언 탈론과 요네를 주로 플레이하는 유 튜버 및 스트 리머. 밍밍 단 장, 새루, 헤 이스트, 초아, 이야"
1,공 등이 속한 밍밍 단 소속이다.
2,페이스 북과 방송을 통해 본명과 21 살의 나이 등이 밝혀져 있다.
3,챌린저 구간에 서식하고 있는 탈론 장인 유저이다.
4,"롤 큐 장인 인터뷰와 유 튜버 성시 훈, 테스터 훈의 장인 초대석을 통해 탈론 장인으로 이름을 알렸다."
5,오른 장인 유 튜버 개리 형의 ‘ 장인을 만나다’ 컨텐츠에도 출연했고 텔론의 탈론 영상에서도 탈론 장인으로 자주 언급된다.
6,랭크 게임 시 대부분 탈론을 픽 하며 밴을 당하면 제드와 사일 러스를 주로 플레이한다.
7,특히 사일 러스를 매우 잘한다.
8,사일로 다 1까지 갈 만 하다 라고 말했었다.
9,"에코, 피 즈, 르블랑, 아 칼리, 요네 [5] 등 다른 암살자 챔프도 잘 사용하는 모습을 보이고 있다."
10,방송은 주로 솔로 랭크로 진행하지만 듀오도 자주 하는 모습을 보인다.
11,"자신의 유 튜브 편집자와 듀오를 많이 하며, 밍밍 단 이나 그 외 친분이 있는 캐인 등과 듀오를 하기도 한다."
12,시즌 10에 1 주일 안에 그랜드 마스터 달성하기를 도전하였고 실패 공약으로 계정 삭제를 걸었다.
13,결국 실패하였고 8년 간 사용한 계정 [6] 과 시즌 10에 그랜드 마스터를 달성했던 계정 [7] 을 삭제하였다.
14,그 뒤 다시 마스터까지 올렸다.
15,탈론 챔피언 특성을 잘 살린다.
16,2~3 렙 타이밍에 솔 킬 을 따는 등 초반을 잘 굴려서 로밍으로 다른 라인을 터트리거나 상대 정글을 망치는 정석적인 탈론 플레이를 보여준다.
17,초반 상대 정글의 갱 각을 매우 잘 보나 알면서도 당하는 경우가 많기 때문에 억 울의 숲 모드를 자주 볼 수 있다.???
18,: 봐 봐 알면서도 당한다니까?
19,억울해 죽겠어
20,"cs는 잘 챙기려고 하는 편이라고 하며, 실제로도 나쁘지 않게 가져간다."
21,초반이 망 했어도 6 레벨 타이밍이나 교전을 통해 복구하는 모습도 자주 보여준다.
22,물론 챔피언 특성 상 그대로 망하는 경우도 꽤 있다
23,그래서 인지 초반 주도권을 중요시하며 팀에 엘리스 등 육식 정글이 있는 것을 선호한다.
24,"[8] [9] 라인 전 이후에도 스플릿, 짤라 먹기, 한 타에서의 후진 입을 통한 암살이나 어 그로 핑퐁 등 여러모로 암살자인 탈론의 역할을 잘 살린다."
25,탈 통 기한이 존재함에도 불구하고 공격적인 플레이로 중후반까지 캐리 역할을 하거나 판을 뒤집는 장면도 꽤 보여준다.
26,"아이덴티티라고 한다면 2~3 렙 구간의 W2 타를 맞은 상대에게 플 평 Q 평점화를 이용한 솔 킬, 6렙 이후 W 한 대 맞춰 놓고 QR 평 콤 보, [10] 빠른 라인 클리어를 위해 W를 2개 찍고 Q 선 마를 하는 것 그리고 뇌 절을 한 뒤 뮤트 올 치는 것을 꼽을 수 있다."
27,"뇌 절의 숲 시즌 9 프리 시즌에는 영감 룬을 보조룬으로 채용 [11] 하는 영감 탈론을 퍼트린 적이 있고, [12] 시즌 10 프리 시즌에는 감전 탈론이 좋지 않은 모습을 보이자 영감 룬의 미니 언 해체 분석기를 활용하여 보통 라인 클리어를 위해 먼저 올리는 티아맷을 스킵하고 코어 템 시기를 앞당기는 W 선 마 미 해분 탈론을 시도하였으나 금방 폐지되었다."
28,시즌 11 프리 시즌에는 정복자 및 감전을 병용하며 둘 다 선혈 포식자를 신화 템 로 채용한다.
29,죽은 후 alt-f4가 습관이 되었으나 패치 후 하지 못하게 되어 안한다.
30,-- 언제 부턴가 영상 및 방송 스타일이 마치 트수들과 동화되는 것처럼 보이더니 텐션이 굉장히 늘어나며 지금은 아에 컨셉으로 밀고 있다.
31,그래서 인지 시청자와 조회 수가 증가한 모습을 보이고 있다.
32,탈론을 비롯한 랭크게임 영상은 보통 초반은 강의하는 흐름으로 진행된다.
33,"시작할 때 상대 챔피언과 룬 등에 대해 잠깐 설명하고 ???: 천천히 라인 전 진행해 보도록 하겠습니다~,"
34,"라인 전 중에는 정글 상황, 라인, 집 타이밍 등을 설명하듯 브리핑하면서 플레이한다."
35,"중간 중간 로밍이나 교전 과정이 포함되고, 중후반에는 스플릿 과정에서의 1:1 싸움이나 한 타 합류 등을 중심으로 영상이 구성된다."
36,그리고 가끔 갑자기 회색장면으로 전환된다 정신없는 한 타 중에도 플레이를 설명하면서 게임을 해 나간다.
37,보통 차분한 분위기로 진행되지만 텐션이 높아 지면 거만의 숲이나 숲 대노 모드를 보여주기도 한다.
38,이외에도 시청자 참여 일반 게임을 통해 뉴 메타 영상을 찍기도 한다.
39,"유 튜브에 따로 재생 목록# 이 존재하며, 지금까지 나온 것으로는 미드 카 직스, AP 렝 가, 미드 케 인 등이 있다."
