,sentences
0,""" 안녕 하세요, Dmonk TV의 디몽크입니다."" 게임 및 IT 기기 리뷰 어로 활동 중인 유 튜버. 원래는 PC 방에서 찍은 동영상이나, 배 틀 필드 3 플레이 영상 [4] 같은 영상을 올리던 채널이었지만. 2013년 3월 31일부터 Dmonk film을 통해 디 몽크 채널로 이름을 바꾸어 본격적인 활동을 시작했다."
1,본격적으로 유 튜브를 시작하게 된 계기는 해외 게임 리뷰어 앵 그리 죠에 영감을 받아서 라고 한다.
2,"2013년 12월 17일 앱코사의"" MP-5000 Perfect 구 즈넥 스텐드 마이크"" 리 뷰를 시작으로 본격적인 유 튜버 활동을 시작했다."
3,"2014년 마케팅 회사에 근무, IT 매체 ' 얼리어 답 터' 로 이직, 기자로 활동하다 퇴사. 2015년 IT 매체 ' 더기 어 '에 입사했다."
4,이때부터 영상 프로듀서로 영상 퀄리티가 점차 상승하고 있다.
5,이제는 유 튜브 전체를 통틀어서도 영상 퀄리티가 최상급이다.
6,현재는 ' 더기 어' 도 퇴사했으며 프리랜서라고 한다.
7,"채널 초창기, 게임 리뷰는 앵 그리 죠"
8,와 비슷한 방식으로 진행했는데 리뷰에 대한 평가는 나쁘지 않았으나 아무래도 앵 그리 죠의 단점이 기도 한 과한 제스처와 일부러 내리 깐 목소리로 호불호가 크게 갈렸다.
9,다만 시간이 지날수록 과장된 몸짓은 줄어들었고 오그라들던 목소리는 상당히 차분 해졌다.
10,또 한 게임 리 뷰어들이 많이 지적 받는 발음 문제가 거의 없다는 것도 특징이다.
11,그의 발음을 직접 체험해 보고 싶다면 유 튜브에서 한국어 자막 자동 완성 기능을 켜 보면 된다.
12,차분한 톤의 어조와 빠르게 말하지는 않는 그의 특성 상 상당한 적중률을 자랑한다.
13,"[5] 몇몇 IT & 테크 유튜버들이 기업에게서 제품이나 제작 비용을 제공받은 뒤, 이 사항을 표시하거나 영상에서 언급하지 않고 광고 같은 언박싱이나 리뷰 영상을 제작해 온 것과 달리 그는 이 문제가 터지기 훨씬 이전부터 회사로부터 제품을 제공받았다 [6] 는 사실을 말하며 리 뷰어로서의 진정성을 인정받았다."
14,"최근에는 더 정보를 확실히 하기 위하여 지원 받아 제작했다는 유 튜브 영상 설명은 물론, 제품을 제공받으면 영상 제목에 ‘AD ’를 추가하며, 제작 비용도 받으면 영상에 ' 유료 광고 포함' 메세지까지 띄우고 있다."
15,"2019년부터 제목이 짤리는 이유로 4K, AD 등을 추가하지 않는 대신 영상 초반에 광고의 경우; 스폰서 by 메시지를 크고 아름답게 띄우고 있다."
16,메이저 테크 회사의 로고는 다 소장하고 있는 듯 하다. [7] 영상 퀼 리 티 또한 장족의 발전을 이루었는데 과거의 영상과 비교해 보면 영상 퀼리티가 진보했다는 걸 알 수 있다.
17,"게임, 전자기기 제품들을 알기 쉽게 리뷰해 주는 편으로 구독자들이나 시청자들은 이에 긍정적인 편이나 초기의 과거가 그립다는 사람들도 있다."
18,또 한 2018년부터 언박싱에도 변화를 시도하고 있다.
19,"어 로스 X7 V7 UHD 개봉 기부터 기존에 이어져 왔던 언 박 싱 영상과는 다른 새로운 연출 방식을 도입하였고, 최근에는 계속해서 채널의 전 콘텐츠에 걸쳐 다양한 연출을 시도하고 있다."
20,특히 이때부터 는 제품에 대해서도 게임과 같이 언박싱과 리뷰를 보다 철저히 구분하기 시작하였다.
21,"언 박 싱 영상에서는 말 그대로 단순히 제품을 ' 언 박 싱만' 하고, 제품에 대한 상세한 설명이나 느낌은 제품 리뷰에서 다루는 방향으로 변화한 것이다."
22,그 일환으로 제작된 첫 번째 제품 리뷰가 바로 루 믹스 GH5 리 뷰. 이렇게 변화하게 된 이유에 대하여 디몽크는 아래와 같이 언급했다.
23,"제가 갖고 있는 아집 일 수도 있는데, 언 박 싱 콘텐츠는 단순히 ' 언 박 싱', 패키지를 여는 것에 의미를 두고 싶었습니다."
24,( 중략) 제품 리뷰를 게임 리뷰처럼 하는 건 어떨까?
25,"라는 생각에, 언 박 싱 먼저 올리고, 그 다음 자세한 리 뷰를 제작하는 것이 시간 효율 뿐만 아니라 기존 구독자들에게 기대감을 심어 주고, 더 많은 영감과 유익한 정보들을 전달할 수 있지 않을까라는 생각이었던 거죠."
26,언 박 싱 콘텐츠의 설명이 사실 리뷰와 겹치는 부분도 상당 수거든요. 중복되는 경험을 굳이 시청자에게 전달해야 할까?
27,라는 생각을 해봤습니다.
28,"- 에이 수스 GL502VS 개봉기 댓 글에서 화성인 바이러스 2011년 9월 29 일자, 매운맛 동호회장으로 출연한 바 있다."
