,sentences
0,아프리카 TV 와 유 튜브 등에서 활동하는 인터넷 방송인이다.
1,리그 오브 레전드를 주력으로 방송하는 챌린저 정글 러이다.
2,저라뎃과 라이벌 구도를 형성하고 있다.
3,준 밧드는 본명의 ' 준' 과 ' 신밧드' 의 합성이다.
4,포지션 : 정글 [ 솔로 랭크 티어 ] 시즌 최고 최종 2019 챌린저 챌린저 2020 챌린저 그랜드 마스터 [3 ]2020 년 12월 3일 밤 2 시경 구독자 10만을 달성했다 원래 유 튜브 인트로가 ' 챌린저 가고 싶나
5,"자네' 로 시작되었으나, 그 마로 강등 당하고 나서 인트로가 ' 그 마 가고 싶나"
6,' 로 바뀌었다.
7,인트로가 바뀐 영상 인트로의 빠끄는 염 따 에게 서 영감을 얻어 자연스럽게 사용 중이다.
8,저라 뎃 2020년 들어서 저라뎃의 라이벌로 등장했다.
9,멸망 전이나 이벤트 전에서 저라뎃과 만나기만 하면 패배를 안겨 주면서 시청자들에게 주목을 받기 시작했다.
10,솔랭에서도 천상계 랭크게임에서 맞정 글로 만나면서 서로 이길 때마다 상대를 유 튜브에 박제하는 등 재밌는 모습을 시청자들에게 보여주고 있다.
11,8fight 결승에서 저라뎃에게 진 뒤 준밧드가 올린 영상 저 ck 시즌 2 결승에서 준 밧드에게 진 뒤 저라뎃이 올린 영상. 저라 뎃 집에서 합방 컨텐츠 중 정글 푸파 대결에서 준 밧드가 저라뎃에게 지고 나서 저 교수 밧조교로 서로 불리고 있다.
12,전 수찬 전 수찬이 마스터에서 헤매고 있자 구원 투수로 듀랭을 해 주곤 했다.
13,사실 준밧드가 하꼬 시절일 때 전 수찬이 듀오를 신청하면서 이름이 알려 지기 시작한 만큼 전 수찬과의 듀랭은 준밧드에게 특별한 의미가 있기도 하다.
14,"전 수찬의 플레이를 지적하던 저라뎃과 달리 탑신 병자의 행동을 이해해 주는 현자의 모습으로 게임하는 준밧드의 대조적인 면 때문에, 준밧드와의 듀랭을 저라뎃보다 더 선호하는 모습을 보여줬다."
15,"듀랭 영상 김 민 교 멸망 전이나 이벤트 전에서 같은 팀으로 나가면서 항상 광탈했으나, 결국 2020년 멸망 전 시즌 3에서 우승을 차지하였다."
16,김 민 교가 다이아 노 방종 할 때 부캐로 들어와 몇 판 듀랭해 주곤 했다.
17,김 민 교를 저격하던
18,저격 러들도 이때 만큼은 준밧드에게 벽을 느껴 퇴각선언하는 등 듀랭을 통해 버스를 태워 줬다.
19,해 당 영상 오 뀨 전 나 진 소속 프로 게이 머 이자 현 아프리카 BJ. 2020년 멸망 전 시즌 3에 나가 같이 우승했다.
20,가끔 식 듀랭을 하는 편이다.
21,트할본캐 솔 랭을 할 때 가끔 식 서너 판 정도 듀랭하곤 한다.
22,최근에 같이 듀랭해서 6 연 패를 한 뒤로는 아직 까지 듀랭 소식이 없다... 레 이닝 준밧드와 수데기게이밍이 인연이 되어 저 ck에서 팀으로 함께 우승했던 천상 계원 딜러. 본캐로 가끔 듀오 랭크를 플레이한다.
23,듀랭 영상 내현 그리핀 미드라 이너. 본캐 할 때 듀랭을 종종 하는 편이다.
24,"린 다랑전 프로 게이 머 이자 현 아프리카 BJ 탑 라이너. 민 식 박전 CJ Entus 연습생이 자 현 트위치 스트 리머. 같은 동네 주민이기도 하며, 2020년 하나 원 큐 대회에 팀을 이뤄 나갔다."
25,상대 정글의 위치를 파악해 역 갱을 통해서 이득을 보는 플레이를 좋아한다.
26,교전을 자주 여는 성향인 저라뎃과 달리 게임의 흐름을 파악해 판을 짜는 플레이를 자주 시도한다.
27,"자신의 생각대로 게임이 흘러갈 경우 스노우 볼을 굴려 게임을 잘 끝내지만, 인 게임 중 잘 안 풀리는 상황이 반복될 경우 멘 탈이 잘 나가곤 한다."
28,그런 판이 연속적으로 걸릴 경우 바로 방종을 때린다.
29,또 한 팀원들 간의 브리핑을 중시해 사소한 것 하나하나 채팅으로 읊어 주는 편이다.
30,이러한 성향은 멸망 전에서도 저 티어 팀원들에게 긍정적인 영향을 끼친다.
31,"상대 정글이 봇 쪽일 것 같으니 아군 원 딜 서폿에게 사리라고 브리핑하거나, 탑에게 곧 용 타임이니 빨리 밀고 집 갔다 오라고 브리핑하거나, 무슨 템이 더 효과적 일지 인 게임 중에 말을 해 주는 등 팀원 간 소통을 자주 하는 편이다."
32,"특히 소규모 교전이나 한 타 도중에 자신의 역할이 무엇인지 잘 모르는 저 티어 팀원에게 ' 누구를 물라 던가', ' 무슨 스킬을 누구에게 쓰라 던가' 등 긴박한 상황에서 세세한 브리핑을 해 주는 편이다."
33,저라뎃과의 이벤트 전에서 준 밧드가 자주 승리하는 이유도 이러한 세세한 브리핑 차이 때문인 경우가 많다.
34,그래서 인지 멸망 전이나 이벤트 전에서 준 밧드는 저 티어 BJ 들에게 섭외 순위 1위일 정도로 인기가 많다.
35,가장 힘든 상대 정 글러로 담 원의 캐니언을 뽑았다.
36,"카 서스: BJ 룬 메아리라고 본인이 인정할 정도로 AP 정글 챔을 잘 다루는데, 특히 나 카 서스 정글을 잘 다룬다."
37,"솔랭에서는 정글이 솔 AP가 될 시에 꺼내고, 1AP 가 아닌 경우에는 꺼내지 않는다."
38,궁극 기를 통해 대각선의 법칙을 깰 수 있다는 점에서 좋은 정글 챔프라
39,생각한다고 한다.
40,프리 시즌 아이템 대규모 패치 이후 룬메가 사라지고 나서는 카 서스를 거의 사용하지 않는다.
41,멸망 전 결승이나 타 BJ 초대석 같은 중요한 자리에서 가장 먼저 꺼내는 픽이다.
42,카 서스 정글 강의 영상도 자주 올리는 편이다.
43,강의 영상 릴 리아: 일명 밧리
44,"아. 출시되자마자 쓰기 시작했고, 처음에 저 평가를 받다가 차차 연구를 통해 롤챔스에서 릴 리 아가 많이 사용되면서 고 평가를 받게 되자, 솔 랭에서 그레 이브 즈, 니 달리와 함께 제일 많이 쓰고 있다."
45,멸망 전에서도 릴 리아를 잡으면 카 정과 역 갱을 통해 게임을 승리로 이끄는 경우가 많다.
46,저라뎃이 준 밧드의 릴 리 아는 인정한다고 할 정도로 인 게임에서 완벽한 모습을 보여주고 있다.
47,강의 영상 그레 이브 즈: ap에 릴 리 아가 있다면 ad로 가장 자신 있어 하는 픽으로 그브를 뽑는다.
48,메타에도 1 티어 인 챔프이다 보니 최근에 가장 많이 쓰는 챔프이다.
49,거리 조절과 딜 계산에 매우 능하다.
50,헤 카 림: 릴 리 아가 출시되면서 카운터로 헤 카 림이 떠오르자 자주 사용하기 시작했다.
51,멸망 전이나 이벤트 전에서 저 티어 서폿에게 혜지 챔프 [4 ]를 시키고 헤 카 림을 픽 해 상대방을 박살내는 전략을 많이 사용한다.
52,솔랭에서 하드 캐리한 영상 리신: 그브 다음으로 자주 꺼내는 챔프로 미드 정글 싸움을 강하게 하고 싶을 경우 픽 하는 편이다.
53,리신 정글 강의 영상을 많이 올렸다.
54,"강의 영상, 강의 영상, 강의 영상 니 달리: 솔 랭에서 자주 사용하는 챔프이다."
55,멸망 전이나 이벤트 전에서도 자주 보여준다.
56,롤을 시작할 때 니 달리를 거의 원 챔 수준으로 사용했다고
57,한다.
58,요즘은 손이 늙어서 니 달리 몇 판만 하면 힘들어서 못하겠다고
59,한다.
60,강의 영상 사일 러스: 사일 러스가 핫할 때 자주 사용했지만 정글 사일 러스의 티 어가 내려가면서 솔 랭에서 거의 사용하지 않는다.
61,하지만 멸망 전이나 이벤트 전에서 상대방에게 뺏을 궁극 기가 많은 경우 가끔 씩 픽 할 때가 종종 있는 편이다.
62,강의 영상 킨 드레드: 상대가 그브를 픽 할 경우에 자주 픽 한다.
63,에코: ap 정글 챔프 해야 할 때 종종 뽑는 편이다.
64,케인: 멸망 전이나 이벤트 전에서 헤 카 림과 비슷하게 저 티어에게 유미 같은 챔프를 시키고 자주 픽 하는 편이다.
65,솔랭에서는 거의 사용하지 않는다.
66,"자 르 반 4세: 시즌 9 때 자주 사용하던 챔프. 시즌 10 때는 거의 사용하지 않았으나, 롤 드컵에서 쑤닝의 소프 엠이 난 입자 르 반을 사용하자 가끔 씩 플레이하곤 한다."
67,"쉬 바나: 부캐에서 자주 픽 하는 챔프로, 저 티어 시청자들에게 꿀 챔으로 추천하는 챔프이다."
68,본캐에서는 사용하지 않는다.
69,"족 바나에게 영감을 받아 플레이한 영상 진: 부라인으로 봇을 설정해 놓는데, 원 딜 이 걸릴 경우 1 픽 으로 뽑는 챔프. 원 딜 중에는 가장 자신 있어 하는 챔프로, 솔 랭에서 데프트와 맞라인을 서서 게임을 이긴 적도 있다."
70,해 당 영상 [ 2019 멸망 전 시즌 3 천상계 ]2019 LoL BJ 멸망 전 시즌 34 강 쓰레기들 TOPJGLMIDBOTSUP 꿀 템은 죽었다 준 밧드 강 만식 갱제 뇽뇽 냥 [ 2020 멸망 전 시즌 1 천상계 ]2020 멸망 전 시즌 1 천상계 예선 2패로 광 탈 짱구는 못 말려 TOPJGLMIDBOTSUP 전 수찬 준밧드 김 민 교 악시 눈꽃 [ 2020 LoL 나락 전 ] 우승 TEAM 준 밧드 TOPJGLMIDBOTSUP 김 명치 준밧드 김 레인 슬 아 데스 티니 [ 2020 멸망 전 시즌 2 천상계 ]2020 멸망 전 시즌 2 천상계 플레이 오프 탈락 피닉스 박 돌아왔다
71,"TOPJGLMIDBOTSUP 꿀 탱탱 준 밧드 피닉스 박 1 최 기명 데스 티니 [ 2020 LoL BJ 멸망 전 시즌 3 ]2020 LoL BJ 멸망 전 시즌 3 우승 오 파서 밧는 교 TOPJGLMIDBOTSUP 서리 준밧드 김 민 교오 뀨 파이 [ 2020 LoL BJ 멸망 전 앙코르 이벤트 매치 ]2020 LoL BJ 멸망 전 앙코르 이벤트 매치 4 강 3C2GTOPJGLMIDBOTSUP 감 스트 준밧드 오세 블 리 나는 상 윤 김구 거구 거 [ 2021 GAMST MINGYO CUP WINTER ]2021 GAMST MINGYO CUP WINTER 준우승 미필 특공대 TOPJGLMIDBOTSUPThalThallhaT 준 밧드 밧시 경 TankMei Tian KunRainFA 레 이닝 GuGer 구거 짱짱 Coach 김 민 교 역대 전적을 확인하고 싶으면 해당 문서로 저라뎃과 준 밧드는 아프리카 TV 롤 판에서 천상계 정글 러로서 라이벌 관계이고, 실로 많은 경기를 펼쳤다."
72,저라뎃의 ' 저' 와 준 밧드의 ' 밧' 을 합하여 저밧록으로 부르기 시작했다.118
73,전 준밧드: 66승 52패 저라 뎃: 52승 66패 기록하고 있으며 현재 진행 중이다.
