,sentences
0,"Soccer Dad 축구 빠의 줄임말. [1] 단순 분류상으로는 국가 대표팀 팬, 유럽 리그 팬( 해 축빠), K 리그 팬 (K 리 그빠) 로 나뉠 수 있으나, 사실상 대표팀 팬은 빠로 치지 않는다."
1,"축구 종목 특성상 내셔널리즘이 깃들기 쉬운데, 이 때문에 국가 대표를 응원하는 경우 축구를 좋아해서 팀을 응원하는 게 아닌, 우리 나라 선수들이라서 응원하는 경우가 많다.2010"
2,년대 중반 가지만 하더라도 해 축빠와 K 리그 빠는 같은 축빠임에도 불구하고 사이가 정말 나빴다.
3,"이는 재미있게도 초고속 인터넷과 케이블 TV의 정착, 즉 시대의 발전상과 일치한다.1990"
4,"년대까지만 해도, 국내에서 사실상 유럽축구를 접할 수 있는 채널이 없었다."
5,"때문에 축구 팬 계층은 절대 다수의 대표팀 팬과, 상당수의 K 리그 팬, 티끌 만한 유럽축구 팬으로 나뉘었다."
6,"그런 데 21 세기 접어들면서 인터넷 세대가 해외축구 정보를 실시간으로 쉽게 손에 넣게 되고, 무한 경쟁에 접어든 케이블 방송사 입장에서 해외축구는 강력한 경쟁력을 갖춘 컨텐츠로 보였다."
7,그러자 불과 10년 사이에 축구 팬 계층이 뒤집어 진다.
8,"절대 다수의 대표팀 팬과 상당수 유럽축구 팬 [2], 상대적 소수의 K 리그 팬으로... 가는 듯 했는데, 2020년대 들어서는 꼭 그렇지만도 않은 분위기이다."
9,"해 축빠와 K 리그 빠간의 싸움도 예전보다 줄어들었고, 네이버 스포츠 실황 중계 채팅 창 같은 어 그로가 활개 치기 좋은 곳에서 나 소 소한 다툼이 일어난다."
10,"K 리그의 경우는 2018년 러시아 월드컵과 2019년 K 리그 올스타 대 유 벤 투스 경기, 그리고 DGB 대구은행 파크를 통한 대구 FC의 붐 등으로 호재가 이어지면서 2010년대 초 중반처럼 악바리로 해축빠들과 싸워 대야할 이유가 줄었고, 오히려 국내 축구 온라인 커뮤니티에서는 자신들 스스로 K 리그 비하 명칭인 개축과 조 축을 자유롭게 부르며 농담 삼아 말하는 게 일상이다."
11,' 수준 낮 으면 어쩌라 고? 우리가 재 밌으면 됐지' 마인드라고 할 수 있겠다.
12,실제로 해외 축구팀을 응원하면서 국내 축구팀도 응원하는 경우는 이제 와서는 전혀 낮 선 것이 아니다.
13,이를 뒷받침하는 흥미로운 자료가 있다.
14,"일본의 축구전문 미디어인 가나 사 (Ganassa) 의 조사 #에 따르면, 2020년 기준 대한민국의 해외축구 팬 중 국내 축구팀, 그러니까 K 리그 팀들을 응원하는 비율을 살펴보니 "" 완전히 ""라고 대답한 사람은 19.6%, "" 대부분"" 이라고 대답한 사람은 26.2%, "" 어느 정도 ""라고 대답한 사람은 25.8%, "" 전혀 아님"" 이라고 대답한 사람은 28.4% 였다."
15,"다시 말해, 이 28.4%를 제외한 나머지 해외축구 팬들은 정도의 차이는 있을지언정 관심을 가지는 K 리그 팀이 있다는 말이다."
16,여기까지만 해도 그러려니
17,"하는데, 가장 큰 문제는 90년대 하이텔- 천리 안- 나우 누리로 대변되는 실명제 세대 [3] 와 2000년대 DCinside 세대의 차이다."
18,"쉽게 말해 실명제 세대가 침묵함으로써, 오늘날 말하는 축빠들이 활개 치게 되었다."
19,즉 1990년대까지만 해도 축 빠라 불릴 만한 계층이 딱히 없었다.
20,"축빠의 증가세가 두드러지면서 거대한 팬 덤을 형성하게 되고, 자연스레 이들은 주변과 마찰을 빚기 시작했다."
21,DC 질 하던 버릇이 어 딜 가나? 특히 1번과 3번 항목은 국내 축구 갤러리의 최대 떡밥 중 하나다.
22,"둘 중 하나로 어 그로 라도 끌면 갤 초토화는 한순간. 다만 요즘은 국내 축구 팬들이 락싸나 에 펨 코리아, 에 펨 네이션과 같은 대체 사이트들을 비롯해 FCSEOULITE나 수 블 미등 구단 팬 커뮤니티로 빠져 국내 축구 갤러리는 주요 관심사에서 멀어 진 상황이다."
23,여기서의 ' 축빠' 는 축구인 [9] 은 제외한다.
24,"다만, 축구 관련 직업을 보조적으로 가진 경우는 예외로 한다."
25,감 스트: 맨 유 팬이다.
26,링크. 강 동원 : AC 밀란 골수빠다. 링크. 강 부자 : 맨 유 출신 선수들을 거의 알고 계신다.
27,게다가 힐링 캠프에서 밝히신 바에 의하면 1930 FIFA 월드컵 우루과 이를 시발점으로 해서 역대 FIFA 월드컵의 역사까지 줄줄이 꿰고 계시다고...
28,강은 비 : 맨 시티 빠다. 링크. 고 건고든 브라운 고우 석 곽 희성 곽 민선 : 수원 삼성 블루윙즈의 열렬한 팬이다 구자 명권 영 길권 영진( 정치인) : 현직 대구 광역시장이면서 대구 FC의 구단주 이 시기도 하다.
29,권율( 배우) 기안 84 : 2020년 2월 28일에 방송된 나 혼자 산다에서 좋아하는 축구팀이 FC 바 르 셀로 나라고 밝혔다.
30,근데 공교롭게도 그날 방송 게스트가 라이벌 팀 팬이었다 [10]. 김국 진 : 어린 시절 장래 희망이 축구선수였다고
31,한다.
32,기사 김 근태 김대중: 2002 한일 월드컵 당시 폴란드전을 관람하였다.
33,"김도 겸 김동 준( 제국의 아이들) 김두 관 김 마 메 김범 김병기( 배우) 김 상순( 배우) 김 상호( 배우) : 수원 삼성 블루윙즈의 오래된 팬으로, 온 가족이 수원 VIP 연간 회원권 보유자라고 하며, 수원의 홈 구장인 수원 월드컵 경기장을 자주 찾는다고"
34,말했다.
35,김 소 혜 (1999) 김수로( 배우) : 축구 사랑이 유별 나서 한국 연예인 최초로 첼 시 로버스의 구단주가 되었다.
36,"링크 김 연 아 김영삼 : 어린 시절부터 축구를 즐겼으며, 경남 중학교 재학 당시 축구부 주장을 맡기도 했다."
37,대한민국 대통령 재임 중에도 대한민국 축구 국가 대표팀에 남다른 애정을 과시했다.
38,"# 그러나 축구든 야구든 다 가리지 않고 즐겼으며, 대한민국 국회의원 시절에는 야구를 하기도 했다."
39,김 영철( 배우) 김용 만 : 뭉쳐야 찬다 - 전설들의 조기축구에서 15년의 조기 축구회 경력이 있다고
40,"밝혔으며, [11] 그와는 별개로 축구 실력은 뒤떨어져도 엄청난 애정을 보인다."
41,"김 용서 김 우 중 김 윤환 (1989) 김의 중 김재 박 : 야구계에서 유명한 축빠. 다만, 서울 월드컵 경기장을 야구장으로 개조했으면 좋겠다는 의견을 내자 축빠와 야 빠간 양쪽에서 동시에 십자 포화를 맞기도 했다."
42,"김재 엽 : 전직 유도 국가 대표, 1988 서울 올림픽 금메달 리스트. 연예인 조기 축구팀인 일 레 븐 FC의 멤버 중 하나로, 유도계 은퇴 후 [12] 사업 실패로 인한 이혼, 노숙까지 할 정도로 어려운 상황에 놓였으나, 자신을 구원해 준 게 축구라고 밝혔다."
43,김 재중 김정식( 코미디언) 김 정은 김정일 김 종국 : 일주일에 한번은 축구클럽에서 축구를 한다고... 날 아라 슛 돌이 감독을 맡기도 하였다.
44,김 준수 (JYJ) : 연예인 축구단 FC MEN의 단장이다.
45,"한 일본 방송에서 외계인을 만나게 된다면 하고 싶은 말이 있냐고 묻자 "" 사 카 스키( 축구 좋아해?)? ""라고 대답했다."
46,그런데 그의 이란성 쌍둥이 형은 야구선수였다.
47,김 학도 김 학용 김현 중 (SS501) 김형 준 김형 준( 태 사자) : 나 혼자 산다에서 레 알 마 드리 드 팬이라고 [13] 밝히며 집을 공개했다.
48,그 전에 슈가 맨 3에서 택배 일하며 번 돈으로 경기 직관 여행도 갔다고
49,언급했다.
50,"김 호중 : 동갑내기 임 영웅과 마찬가지로 축빠로 유명한 성악가, 트로트 가수. 평소에도 조기축구를 자주 뛰고, 박지성이 소속되어 있었던 맨체스터 유나이티드 FC와 로 멜 루 루 카쿠 선수를 응원한다고 밝혔고, 즐기는 게임도 PS4 피 파 시리즈이다."
51,뭉쳐야 찬다 에서 축구를 자주 한다고 밝혔고 실력과 덕력을 여과 없이 보였다.
52,"김흥국: 해당 문서 참고. 남경 필 : 그와 친한 원 희룡, 정병 국과 마찬가지. 남구( 유 튜버) : 레 알 마 드리 드 팬으로, 의자와 방석, 마우스 패드, 피 규 어 등등을 수집한다."
53,"남 보원 남 희석 노 엘 갤러 거 : 동생과 더불어 맨체스터 시티 FC 열혈 팬. 노우 진 : 축구부 출신이고, 차 두리와 친하다고 한다."
54,노지 훈 : 학창시절 축구부였다.
55,뭉쳐야 찬다 에서 상당한 실력의 골키퍼 면모를 보였다.
56,뉴 챔프 : 챔스에서 스테 파 노 오 카 카가 토트 넘을 상대로 골을 넣은 걸 보고 감명을 받아 즉석에서 랩을 작사한 적이 있다.
57,니엘 니콜라 사 르 코지: 과거 자신의 후임 대통령인 프랑 수 아 올랑 드와 챔 피 언스 리그를 직관한 적이 있다.
58,기사. 덩 샤오
59,핑 : 후술할 시진핑에 묻혀서 그렇지 역시 세계적으로 유명한 축빠였다.
60,"살아 생전의 소원 중의 하나도 자국이 월드컵 본선에 가는 것을 보는 것이었다는 데, 안타깝게도 그 소원이 이루어지기도 전에 덩샤오핑은 1997년에 지병으로 숨을 거두게 되면서 꿈은 이루어지지 못했다."
61,그나마 본인 사후( 死後) 인 2002년의 장쩌 민 주석에 이르러 자국이 실제로 본선에 진출하는 데에는 성공하였다.도
