,sentences
0,리그 오브 레전드를 주로 하는 트위치 스트 리머 이자 유 튜 버이자 아프리카 TV BJ 이다.
1,"개인 팟이 주 포지션은 서포터이며 주 라인으로 챌린저를 찍었었던 개인팟은 현재는 자신이 할 수 있는 서포터 챔피언을 많이 하려고 하나, 주로 그 랩 형 서포터에서 상당한 실력을 보여주고 있으며, 그 중 쓰레 쉬 플레이 능력이 상당히 좋은 편에 속한다."
2,"[5] 영상을 보면 차분한 플레이를 보여주며 시청자들에게 챔피언 플레이 방식 및 플레이 시 도움이 되는 팁을 알려주면서도, 서포터 스트 리머 중에서 상당히 괜찮은 실력을 가지고 있다."
3,"서 폿 캐리력은 뛰어나지 않아 실력파로 유명하지는 않지만, 운영적인 타워 철거 및 안정적인 플레이로 사람들에게 관심을 받고 있으며, 운영위주 서폿으로 강의하는 게 주력 강의로 자주 올리는 편이다."
4,순수 실력으로 잘하는 서폿류는 그 랩류 서폿에 대해서 강력한 힘을 보여주고 있다.
5,예측이 어려운 은신이 되어 있는 파이크를 끌어 잡을 만큼 그 랩은 예술이다.
6,하지만 다른 서폿에 대해서는 약한 모습을 보여주는 데 시청자들이 원하는 것을 계기로 계속해서 연습하며 강의를 만들려고 노력 중이다.
7,"기본적으로 운영으로 라인정리 및 다양한 상황 대처, 그리고 아이템에 유동적인 변화를 빠르게 캐치하여 나무가 아닌 숲을 보고 플레이하는 편이다."
8,개인 팟은 캐리할 수 있는 챔프보다는 현재 캐리하고 있는 플레이어 위주로 도와주는 게 서폿만의 캐리라는 말을 하는 편이다.
9,"서폿을 할 때 강의하는 내용은 대부분 라인 전에서 스스로 캐리하는 편이 아닌 운영적으로 밀어내는 게임을 좋아하며, 그에 관한 도움 및 강의를 주요 컨텐츠로 하는 편이다."
10,한 라인이 아닌 전체적인 분위기로 이기면서 플레이하는 유저라고 보는 것이 적당하다고
11,생각한다.
12,그렇다 보니 캐리를 통한 재미보다는 그 랩 형 서폿의 실력과 운영적인 부분에서 실수하거나 미션에 관한 재미가 우선적인 영상이 올리는 편이다.
13,시청자들이 원하는 강의와 재미에 항상 노력하는 모습이라고 생각하면 좋을 듯하다.
14,"날짜내용 2013년 9월 28일 첫 영상 게시 2015년 10월 17일 구독자 수 2만명 돌파 2019년 5월 7일 구독자 수 3만명 돌파 2019년 8월 5일 구독자 수 4만명 돌파 2019년 9월 30일 구독자 수 5만명 돌파 2019년 10월 11일 챌린저 달성 2020년 7월 27일 구독자 수 10만명 돌파 2020년 10월 11 일방송 2주년 개모 링 : "" 개"" 인 팟 + 굿"" 모 링( 닝)"" 의 줄임말 유 튜브 녹화 시 시작하는 말로 쓰이거나, 생방송 중 들어오는 시청자한테 쓰는 인사말이다."
15,"개이 봉 : "" 개"" 인 팟+ 아이 봉. 개인팟은 별로 안 쓰지만 매니저 및 편집자가 자주 쓰는 말이다."
16,갑자기 실수하는 눈 갱 때에 쓴다.
17,눈 세척제인 아이 봉과의 합친 단어. 오우 오우 오우 ( 챔피언 이름) 쏘우
18,테 이스 티~ : 챔피언을 죽이면 쓰는 말이다.
19,죽일 때마다 쓰진 않고 슈퍼 플레이로 따냈을 때나 게임이 잘 풀리고 있을 때 쓴다.
20,개리 형 개리 형이 주최한 장인대전에 참가하며 인연이 생겼다.
21,그 외 장인대전에서 인연이 닿은 타 스트 리머 들과는 듀오를 꽤 하는 모습을 보인다.
22,"( 빵 재, 현 솔, 쓰리 컨드 등) 개리 형과 같이 마스터 승격 전을 여러 번 진행하여 개개 듀오 영상을 올리고 있다."
23,패트와 매트 모 카 형 고양이 소리로 사람들의 귀를 현혹시키는 아마도 여성 스트 리머이다.
24,롤에서는 원 딜 유저이기에 개인팟과는 듀오로 자주 플레이하는 모습을 보여주고 있다.
25,"2019년 09월 30일을 기준으로 09월 30일 전 까지는 거의 1,2 달 간 같이 플레이를 하지 않았으나, 솔 랭으로 랭크를 올리기 위해서 그랬다는 게 학계 정설이다."
