,sentences
0,"라인 하르트 모 스트 오버 워치 스트 리머 유 튜브, 트위치에서 활동하는 오버 워치 스트 리머이다."
1,"닉네임의 유래는 본명이 기도 한 조선시대의 한의사 허준으로, 허 준 이 한' 의사' 여서 의사( 닥터)+ 본인 이름( 준) 이 결합하여 탄생하였다고"
2,한다.
3,대부분 오버 워치 경쟁 전을 플레이하는 영상을 올린다.
4,"그 중에서는 핵쟁이를 만난다거나, 엽기적인 유저를 만난다거나, 매우 빡치는 유저를 만나는 등 이런 걸 올리거나 아니면 게임 중 나오는 버그로 인한 닥터 준의 리액션을 올리기도 한다."
5,종종 다른 스트리머와 합방이 올라온다.
6,( 요즘은 보 창과 웃참을 한다.)
7,"직업 군 영웅 감도 [2] 돌격라인 하르트 13.20 [3] 윈스턴 9.45 로드 호그 7.00 오리사 6.50 공격 겐 지 7.00 둠 피스트 7.00 지원 브리 기 테 9.00 루 시우 8.00 젠 야 타 7.00 아나 4.50[4] 나머지 영웅 13.2018 시즌, 역할 고정 패치가 적용되자마자 팀 운, 메타에 대한 이해도 부족, 잘 다루는 캐릭터가 모두 밴되어 닥터 준 은 설 길을 잃었다."
8,결국 배치는 4500점 랭커에서 마스터가 되었으며 이때부터 마 딱 준 이라는 별명이 생긴 바 있다.
9,"[5] 19 시즌 배치로 그 마를 올라갔지만 곧바로 마스터로 복귀, 결국 스트레스를 참지 못하고 방벽 패치까지 방 종했다."
10,"그러나 20 시즌 그때마저 도 투 방벽 메타, 마스터를 면치 못했다."
11,그러나 분명한 건 이때마저 도 카이저조차 공격에서 밖에 라인을 들지 못했으며 팀원들에게 양해를 구하고 수비 때는 오리사를 했다고
12,한다.
13,닥터 준 은 수비 때도 라인을 들었으니 당연히 패배다.
14,방벽이 2000이었을 때는 모두 벽을 끼며 사리고 사리다가 근접에서는 라인이 우위이므로 박살 내 버리는 플레이가 가능했지만 방벽 너 프로 인해서 버티기가 불가능해 지는 바람에 근접 전을 걸어서 박살내는 플레이가 불가능 해졌다.
15,끊임없는 스트레스를 받던 닥터 준 은 20 시즌 중 1년 반 넘게 묵혀 둔 너스 준 계정을 꺼내고 배치는 4200점 대가 나와 환호했다.
16,랭커가 얼마나 좋았던지 한 달 정도는 거의 닥터 준 계정을 묵혀 두고 너스 준 계정만 할 정도. 결국 21 시즌에는 닥터 준 본캐까지 그 마로 올리고 더 이상 자신을 마 딱이 라인 원 챔이라 부르지 말라는 말과 함께 본캐를 랭커로 올린 모습을 보였다.
17,여담으로 마스터는 18 시즌이 처음이 아닌데 14~16 시즌 사이에 한번 방송을 한 달 넘게 쉬었다가 마스터로 내려간 본캐를 보고 굉장히 기분 나빠 하며 극대 노한 적이 있다.
18,"물론 닥터 준 은 이때 33 메타 여서 바로 복귀했었다... 이해가 안 된다면 골드나 플래 티 넘 친구들, 혹시 그 바로 밑에 티어로 내려간 적이 있다면 이해될 것이다."
19,결국 이렇게 닥터 준의 마 딱 준 인생이 끝나나 했으나... 최근 영상에서 라인이 설 자리를 잃은 현재는 다시 마스터가 되었다.
20,썸 네 일에 보면 23 시즌 라인 접을 것 같다고...
21,"모니터 BenQ ZOWIE XL2740 240hzCPUl9-9900k, RTX 2070 8GB 마우스로 지텍 G303 (G302에 G900 센서 장착) 키보드 Benq ZOWIE 셀러리 타스 2 램 16G 마우스 패드 BenQ ZOWIE G - SR 게이 밍 마우스 패드 얼굴을 딱 붙이는 캠을 하는 타 스트리머와 달리 조금 거리를 두는 캠을 켠다."
22,참고로 캠을 보면 굉장히 정자세로 게임한다.
23,닥터 준 본인이 오버워치는 게임이 아니라 일이라 생각되어 채팅 창을 일일이 확인한단 말을 생각해 보면 일이라 생각해서 정자세로 앉는 것 같다.10
