,sentences
0,V3 EsportsV3 Esports는 학교법인 고베학원 산하의 일본 리그 오브 레 전드 프로 게임 단이다.
1,팀 약자는 V3.2017 년에 창단된 후 곧바로 승강 전을 뚫고 올라와 2년 간 중 하위권을 전전하다가 2020년부터 급부상해 몇 년 간 왕좌를 지키던
2,DFM의 아성을 무너뜨리고 2020 서 머 우승을 거머쥐며 롤 드컵에 진출해 주목을 받게 된 팀이다.
3,"우승 기록 리그 오브 레 전드 LJL 2020 Summer 우승 DetonatioN FocusMe→V3 Esports→ 미 정 2017년, 창단하자마자 2018 LJL 승강 전을 뚫고 1부 리그에 입성한 팀으로, 당시 LCK에서 자리를 잡지 못했던 구거를 서포터로 영입했으나 별 효과를 보지 못한 채 6개 팀 중 5위로 승강 전으로 굴러떨어진 뒤 간신히 생환했던 스토리가 있다."
4,"뒤집어 말하자면 구거에 관심을 가져 주던 골수 팬층을 제외하면 아무도 관심을 가져 주지 않는 무명 팀이었던 것 .2019 년에는 LJL의 1부 리그 참가 팀이 8개 팀으로 늘어난 가운데 DFM에서 에 비, 세로 스의 서브로 썩고 있던 패즈와 에이스를 전격 영입하고 한국인 용병 HW4NG 과 Son 등을 영입하며 팀의 성적을 중위권에 안착시켰다."
5,"두 한국인 용병을 각각 감독과 코치로 승격시킨 뒤 센 고쿠 게이밍의 서포터 Raina, 뉴 페이스 한국인 용병 Archer에 변방 리그 생활에 잔뼈가 굵은 정글 용병 Bugi를 영입하는 등 의욕적인 행보를 보이더니 스프링 시즌 3위에 안착했다."
6,그러나 플레이 오프에서 DFM을 상대로 1:3으로 석패하였다.
7,"서 머 시즌에는 12승 2패라는 압도적인 성적을 찍으며 정규 시즌 1위를 확정 지었고, 한국 팬들에게 익숙한 블랭크를 보유한 센 고쿠 게이밍을 제치고 DFM의 진정한 대항마로 떠오르며 결승전에서 롤 드컵 진출권을 두고 맞붙게 되었다.DFM"
8,"을 상대로 2:1 뒤지고 있던 상황에 극적으로 역전하며 우승하였고, Rampage, DFM에 이어 LJL 출신으로는 3 번째로 롤 드컵에 진출하게 되었다."
9,"플레이- 인 스테이지 1 라운드 B 조조 편성 결과 LGD, UoL, R7, PSG와 함께 B 조로 편성되었다."
10,"라운드 시작 전까지만 해도 전력이 제일 강한 LGD, 다크 호스 UoL 등에 밀려 꼴찌 경쟁을 펼칠 것으로 보였다."
11,그러나 예상보다 괜찮은 경기력으로 유력한 꼴찌 경쟁 후보였던
12,R7 을 잡아 1승을 선취했다.
13,게다가 1 강으로 꼽히던
14,"LGD가 상상 이상의 부진을 겪고, 주 전 2명의 불참+ 원 딜러의 늦은 합 류라는 대형 악재에도 엄청난 경기력을 선보이는 PSG로 인해 V3 도 탈락이 아닌 2 라운드 진출의 희망을 가질 수 있게 되었다."
15,"그러나 첫 날 R7 을 잡는 모습을 보여주며 지난 시즌보다 더 나은 LJL의 모습을 보여줄 것이란 기대를 받았지만, 결국 내리 전 경기를 패하면서 이번 롤 드컵에서 모든 팀 중 가장 먼저 탈락, 아직 세계 무대에는 한참 모자라는 실력 격차만을 체감할 수밖에 없었다."
16,"특히 선수들의 실력 수준은 어쩔 수 없더라도, 그 간극을 메꿔 줘야 하는 한국인 감 코 진의 밴 픽 미스는 오히려 DFM 의 롤 드컵 기록보다 더 퇴보한 수준이었다."
17,스토브리그 오픈과 함께 리그 우승에 최선봉이었던 부 기와 아 쳐를 FA로 계약 종료시켰다.
18,"현지인 선수들 중엔 패즈와 계약을 종료했으나, 라이나, 에이 스는 재계약을 맺으며 다음 시즌도 그대로 데려갈 것을 공지했다."
19,"또 한, 경험이 일천해 큰 무대에서 밴 픽 미스를 저질렀던 감 코 진에도 LJL에서 활약했었고, LCK 경험이 있는 전 샌 드박스 코치 출신인 이 준용 코치를 선임하며 황 영식 감독을 보좌할 사람을 추가해 보강했다.12"
20,월 초에는 CK 러너웨이에서 맹활약을 하며 CK 올프로 팀 3 위 정글 러에도 들어갔던 무진과 전 브리 온 블레이드 소속 원 딜 이었던
21,할로 우를 영입한다는 루머가 떴다.
22,"해 당 내용대로 면 역시 강력한 용병과 준수한 현지인 멤버를 규합해 DFM, 센 고쿠 못 지 않게 강력한 멤버진을 꾸려 또 최상위권 경쟁 대열에 합류할 수 있을 것으로 보인다."
23,그리고 12월 말에 루머대로 할로 우와 무진이 합류하며 상위권 경쟁 로스터를 완성시켰다.
