,sentences
0,소 울 시리즈 같은 소 울 류 장르를 주류로 하고 있는 한국의 게임 공략 유 튜버 및 트위치 스트 리머. 샤프한 목소리의 소유자이나 실제로는 푸근한 아재 인상이다.
1,살찐 이세 돌 같다.
2,방송 시작 이전엔 완성도 높은 공략으로 해당 게임 공략을 찾는 사람들 사이에서 인지도가 있었으며 그중에서도 프롬 소프트웨어 사의 완성도 높은 100% 공략 [6 ]으로 유명했다.
3,오히려 이 쪽으로 지명도가 높다 보니 역설적으로 실황 자( 스트 리머 )로서의 지명도는 생각보다 낮은 편. 스스로 밝힌 바에 의하면 PC는 1230V5에 GTX 1060을 쓰고 있었다가 메인 보드가 맛이 간 이후 2700X에 RTX 2070로 갈아치웠다.
4,전문적이라 보긴 힘들지만 본인은 게임 스트리밍을 전업으로 생각하고 있기에 이 정도면 충분하다고
5,한다.
6,상술한 대로 프롬 사에서 만든 소 울 본 게임 공략이 제일 유명해서 상대적으로 덜 주목받긴 하지만 소 울 본 시리즈들 만이 아니라 다종 다양한 게임들도 리뷰 및 공략 영상을 올린다.
7,물론 소 울 본 쪽이 여러모로 엄청난 완성도를 가지고 있다.
8,특징으로 한번 하기로 마음먹었으면 게임성이나 취향과는 별개로 공략 자체는 성실하고 진지하게 임한다.
9,자신 관 안 맞다고
10,투덜거리던 니어 오토 마 타는 물론 플레이 내내 욕 박고 있던
11,더 서 지도 공략 자체는 성실하게 진행했다.
12,일부 게임 공략은 유 튜브에 없는 대신 티 스토리에 올라오기도 한다.
13,' 일반인이라도 따라할 수 있는 공략을 만든다.
14,' 라는 철학을 가지고 있다.0.x
15,초 단위로 판단해야 하거나 엄청나게 손을 타는 소위 ' 보는 맛이 있는' 플레이보다는 ' 자신처럼 평범한 유저 라도 실천가능한' 플레이를 지향하고 있다.
16,실제로 소 울 류 공략 영상에선 일부 보스나 지역 등을 날로 먹을 수 있는 꼼수를 정공법과 같이 알려 주기도 한다.
17,[7] 엄격히 공략만 진행하는 공략 영상과 반대로 실황에선 실수가 많고 아재 개그를 자주 치는 등 반대되는 모습을 보여준다.
18,스스로 말했듯이 전문가들처럼의 실력을 가진 게 아니며 오히려 이 덕분에 비슷하게 다른 평범한 유저들과 같은 시점에서 그들을 위한 공략을 만들 수 있다고
19,하며 공략 영상들은 완벽히 나올 때까지 계속 세이브 로드를 반복한 결과물로 부족한 실력을 시간과 노력으로 메꿨다고
20,한다.
21,[8] 공략 영상을 자주 만들고 올리다 보니 게임에서 제공하는 정보들을 분석하고 정리하는 능력은 뛰어난 편이지만 반대로 작정하고 찾으려 하지 않으면 찾기 힘든 숨은 기믹등에 대해서는 여러 번 클리어해도 놓치는 경우가 많다.
22,덕분에 발컨으로 어처구니없이 죽거나 보스한테 연달아 죽으면 채팅 창에서는 평범하게 방송하는 이 클 리 피아 말고 공략 찍는 이 클 리 피아 4 불러 오라는 드립이 흥하고 있다.
