,sentences
0,"마이크로 소프트에서 제작하는 가정용 게임기 시리즈 이자, 윈도 우 (PC) 와 엑스 박스( 콘 솔) 을 통합하는 게임 서비스. 엑스 박스는 초창기에는 게임 기만을 지칭하는 브랜드였지만, 2012년 이후로는 마이크로 소프트의 엔터테인먼트 계열 서비스 전체를 아우르는 브랜드가 되었다."
1,"그러나, 이후 대부분의 사업에서 명칭 혼동 문제로 이름이 변경되었고, 현재는 게임기 사업을 제외하면 Windows 10의 자체 게임 서비스 명칭만으로 사용되고 있다.Xbox"
2,/ 역사 참조. [ 펼치기 · 접기 ] 역사 · OS · 컨트롤러 · 키 넥트 · Xbox Live( 아케이드) · 게임 패스 엑스 박스 게임기와 Windows 10 용 온라인 게이 밍 서비스. 자세한 것은 문서 참고. 콘솔 게임기 최초의 유료 온라인 게임 서비스이기도 하다.
3,추후 엑스 박스 라이브를 토대로 온라인 스토어가 제작되었다.
4,엑스 박스의 컨트롤러는 엑스 박스용뿐만이 아니라 PC 용 게임 패드의 표준으로도 통한다.
5,"Xbox 360 컨트롤러부터 윈도우즈에서의 사용 지원을 시작했는데, Windows XP에선 MS에서 직접 USB 인터페이스를 이용한 PC 연결 드라이버를 제공했고, Windows 7 이후부터 는 지원 드라이버 목록 중에 존재하여 드라이버 세팅만 해 주면 되며, Windows 10은 USB로 꼽으면 바로 된다."
6,무선으로 플레이하고 싶어도 3 만원쯤 하는 전용 리시버 하나 사서 꽂아 주면 끝이다.
7,거기에 블루투스 지원 PC 라면 그 마저도 필요없다.
8,그렇다 보니 고사 양 게이 밍 PC 소유자들은 오히려 PC로도 같이 발매된 콘솔 게임이라면 그냥 이 패드 꼽고 PC로 즐기는 경우가 더 많다.
9,"PS4를 따로 가지고 있어 듀얼 쇼크가 남아돌아 쓰는 경우를 제외 [2] 하면 PC에서 게임 패드를 사용한다고 하면 무조건 엑스 박스 게임 패드를 사용하는 게 당연시되고, 거의 모두가 엑스 박스 컨트롤러의 사용을 추천하니 컨트롤러 자체의 판매량 만큼은 이미 플레이스테이션의 듀얼 쇼크를 한참 따돌린 지 오래다."
10,"자세한 것은 Xbox 컨트롤러 문서 참고 .Xbox: Windows 10 용 게임 ESD. 마이크로 소프트 스토어는 윈도우와 엑스 박스 콘 솔, 윈도 우 모바일까지 MS 플랫폼을 모두 아우르고 게임만 있는 것이 아니라 앱, 영화 &TV 프로그램, 하드웨어까지 포괄하는 ESD 인지라 Windows 10에서 MS 스토어에 올라온 게임을 검색, 구매, 설치, 관리 특히 게임 패스 구독자들에게 유용한 앱이다."
11,모바일에서의 Xbox 앱은 아래 본체 도우미 앱의 모바일 버전이다.Xbox
12,본체 도우미: 기존 이름은 Xbox 였으나 위의 Windows 게임 지원 앱이 같은 이름으로 등장하면서 현재의 명칭으로 변경됐다.
13,Windows 10에서 엑스 박스 원 콘솔을 지원하는 앱으로 이 앱을 통해 같은 네트워크 상에 있는 PC에서 스트리밍으로 엑스 박스 원을 연결해 조작할 수도 있다.Xbox
14,"Game Bar: Windows 10에서 PC 게임을 지원하는 앱으로 키보드의 Win+G 키를 누르면 현재 PC 화면에 오버레이 되며 PC 상태나 캡 쳐, 녹화, 방송, 소 셜 기능 등을 지원한다.Xbox"
