,sentences
0,現 트위치 스트 리머· 아프리카 TV BJ· 유 튜 버이자 前 오버 워치 프로 게이 머. 아프리카 TV 시절부터 사용하던 닉네임인 ' 명예 훈장' 을 줄인 ' 명훈' 혹은 ' 띵 훈 '으로 잘 알려 진 방송인이다.
1,"초창기에는 버블 파이터가 주 콘텐츠였고 오버워치가 출시되면서 오버워치가, 그리고 2018년 이후부터 는 메이플스토리가 주 콘텐츠가 되었다."
2,"버블 파이터 내에서 장기간 1위를 유지했던 유명 랭커로, 아프리카 TV 최초로 버블 파이터 베스트 BJ에 도달했다."
3,"[6] 2015년 10월 쯤 트레져헌터에 입사하고, 프로 게이 머 BJ 칭호를 받았다."
4,"오버 워치에서는 겐 지, 리퍼 플레이로 천상계에 도달하는 등 오버워치에서도 랭 커 자리를 유지하고 있으며 방송 주 콘텐츠도 오버워치로 바뀌었다."
5,"오버 워치 방송을 안할 땐 마인 크래프트, 오버 워치 대회 관전 등 여가 방송을 진행한다."
6,이후 지인들과 결성한 CONBOX T6 로 오버 워치 프로 게이 머로 데뷔했으며 Lunatic-Hai에 재 입단을 했지만 스트리밍에 집중한다는 자신의 의지로 팀을 나오게 되었다.2016
7,년 10월 26일 트위치로 방송국을 이전했다.2020
8,"년 2월, 강화 대리 작 도중 발생한 논란으로 인해 잠깐 쉬기도 했으나 같은 해 5월 1일, 영상을 올리며 복귀했다."
9,  자 세한 내용은 명예 훈장( 인터넷 방송인)/ 논란 및 사건 사고 문서를 의 번째 문단을의 부분을 참고하십시오.
10,버블 파이터의 친한 지인들은 모두 게임 닉네임 명예 훈장/ 약칭 명훈/ 본명 성 민이를 혼용하면서 불렀는데 오버워치에서는 시청자나 지인들 모두 게임 닉네임 그대로 명훈이나 띵 훈이라고 부른다.
11,"본인은 큰 불만이 없다고는 하지만 "" 니 본명이 명훈 아니었어?"
12,""" 라는 말을 듣고 충격을 받았다고"
13,한다.
14,실제로 방송을 처음 접한 시청자들은 본명이 조성 민이 아닌 명훈이라고 알고 있는 사람들이 대다수다.
15,全 봉구 스밥버 거로 삼시 세끼를 해결한다는 전설이 존재한다.
16,現 프로 게이 머 + 스트 리머 + 유 튜브 활동으로 현재 주식이 치킨으로 바뀌었다.
17,( 심지어 캐시 백 닉네임 마 져 치킨 명훈이다) 턱이 길다.
18,"턱 훈, 턱 거인, 턱 파 쿠라는 별명이 생길 정도. 2013~2014 년 당시 버파존에서는 그의 긴 하관에 대해 조롱 섞인 글이 자주 올라오곤 했다."
19,심지어는 이런 글 때문에 트라 우마가 생겨서 인지 쌍 욕 섞인 덧글도 쓰곤 했다.
20,오버 워치 스트리머로 전향한 이후 시청자들은 ' 명훈의 질풍 참이 강력한 이유는 턱으로 한번 더 긁어서 데 미지가 두 배로 들어가기 때문' 이라고 놀려 먹는다.
21,심각한 길치라고 한다.
22,명모 띠( 명예 훈장 + 기모 띠) 라는 유행어를 만들어서 별 풍 리액션이나 기분이 좋을 때 쓴다.
23,현재는 잘 사용하지 않는다.
24,ㅇ ㅅ ㅌ ㅅ 일명 ' 역시 턱 신' 이라는 밈이 생겼다.
