,sentences
0,왈도 쿤 은 유 튜브 크리에 이 터 및 트위치 스트 리머이다.
1,"지금은 해체된 울산 큰고래 고래 패밀리의 전 멤버이며, 울산 큰고래의 군 입대 전부터 참여하여 10년 가까이의 경험이 있는 베테랑 멤버였다."
2,이전 닉네임은 ' 김 레 알' 로 당시 멤버였던 ' 레 알이 다이' 와 겹치는 부분이 있어 ' 왈도 쿤 '으로 변경하게 되었다.
3,퍼스널 컬러는 레드. 상징하는 캐릭터는 고래 패밀리 시절에 부여된 이미지로 빨간 페도 라 (GTA) 와 빨간 후드 점퍼( 개리 모드 )를 입은 캐릭터이다.
4,여기에 방독면 (GTA )까지 착용한 컨셉 역시 2018년까지 유지했지만 이제는 추함이 주요한 기믹이 되어 사용하지 않는다.
5,상징하는 동물은 시바 견이나 최근에는 유 튜브에 많이 등장하지 않는다.
6,( 가끔 씩 등장한다.)
7,모 한글 패치 팀과는 관련 없다 유 튜브에 올리는 영상은 트위치 스트리밍 한 내용을 10분 가량으로 줄여서 본인이 직접 편집하여 올린다.
8,"[14] 그렇기 때문에 1 시간짜리 이상형 월드컵인지 기본 플레이 타임이 10 시간이 넘어가는 게임( 몬스터 헌 터, 세 키로) 인지에 따라 업 로드 되기까지의 시간이 다르다고"
9,한다.
10,"유 튜브는 바 인용 일상 공감 영상, 저 연령층 대상 영상, 미 연시 영상 [15], 외국식 밈 편집 영상들을 거쳐 현재는 ' 추 하다' 는 이미지를 기반으로 한 종합 게임 영상을 올리는 중이다."
11,발음이 좋은 편이 아니라서 이전 크루 시절 자주 지적을 받았다.
12,니은( ㄴ) 받침과 이응( ㅇ) 받침에서 유독 약한 모습을 보인다.
13,"가령 방( 반) 사 신경, 반( 방) 탄복 등. [16] 원래는 2015년 9월 군 입대 예정이었는데 이때 입대했다면 벌써 전역하고 예비군을 뛰고 있었을 일이다."
14,[17] 입대를 연기한 것인지 아직도 지속적으로 활동 중이다 [18]. 의외로 그림을 잘 그린다.
15,[19] 이전에 그림 학원까지 다녀가면서 그림을 배우려고 했다고
16,한다.
17,이를 바탕으로 유 튜브 썸 네 일을 직접 제작했으며 2018년 10월 23 일부로 썸 네 일 담당자 ' 봉구' 님에게 그림을 받은 후 왈도 쿤 이 최종 작업을 통해 썸 네 일을 제작하고 있다.
18,다음 해 10월부터 썸 네 일 담당자가 바뀌고 원 썸 네 일 담당자는 영상 내 그림 소스를 담당하게 되었다.
19,2019년 12 월부로 다시 ' 봉구' 님으로 바뀌었다.
20,[20] 슈팅 게임에 어느 정도 재능이 있다.
21,기본적으로 뛰어난 에임과 특유의 입담으로 보이스 채팅을 통해 아군의 멘 탈을 케어하여 팀 전체의 사기를 높이는 플레이를 한다.
22,주로 방송 외에 플레이 했던 게임이 오버 워치/ 히 오스 (2017 년) → 포트 나이트 (2018 년) → 레인 보우 식스 시 즈 (2019 년) 인 걸 보면 본인 스스로 즐기는 것으로 보인다.
23,[21] 게 리 모드에서 상황 극을 할 땐 주로 어린 초등학생 역할을 많이 맡는다.
24,연기에서 얄미움이 묻어 나온다.
25,울산 큰고래가 페이스 북에 올린 영상으로 김 띵 동 링크이라는 별명을 얻었다.
26,김 띵 동이라는 별명의 창시자는 믿기지 않게도 레 알이 다이. 고래 패밀리 멤버 중 가장 별명이 많다.
27,"왈자 도지, [22] 뿡 유 쿤, [23] 발도 쿤, [24] 뽈도 쿤, [25] 김 띵 동, 덜렁 쿤, [26] 지 건 쿤, [27] 카 퍼 쿤, [28] 그 마 쿤, [29] 도전 쿤, [30] 유단자, [31] 섹도 쿤, 야 동 쿤, [32] 야마 모토 왈도 쿤, [33] 뽈록 군, 왈자 도지 쿤, [34] 왈 삼 쓸, [35] 완도 군, 추도 쿤 [36], 산 낙지 [37] 등등 대부분 별명이 섹 드립이다."
28,또 한 뒤의 쿤 을 붙이기만 하면 되기 때문에 방송 때마다 상황에 따라 즉석으로 별명이 나오기도 한다.
29,이 때문에 울산 큰고래 방송의 박명수라고 칭해 지고 있다.
30,이 대부분의 별명의 제작에는 레 알이 다이의 기여가 크다고.
31,"2015년 멤버들 과의 GTA 5 콘텐츠 도중 궁지에 몰리자 ""에 라이 아프리카 주식~!"" 이라고 외치며 투신 자살을 했는데, 1년 뒤 그의 드립은 현실이 되었다.2016"
32,"년 말부터 박 넴과 트롤 듀오 [38] 로 웃음을 주고 있지만 좀 과하게 핀트가 나갈 때가 종종 있었는데, 이 부분은 울산 큰고래 및 왈도 쿤 본인 유 튜브 채널에서 시청자들에게 많은 비판을 받았다."
33,"2017년 1월 4일 울산 큰고래 생방송에서 시청자들의 진지한 의견 브리핑 및 리뷰 도중 사태의 심각함을 인지하지 못하고 특유의 장난기 있는 말투로 자신에 대한 비판을 무마하려 하다 더욱 좋지 않은 결과를 가져왔고, 울산 큰고래 및 패 밀리 형들에게 크게 혼났다."
34,[39] 사이코 패스 기믹도 가지고 있다.
35,그러나 이 기믹을 과하게 즐기다가 되려 역관광을 타기도. [40] 이 기믹은 트위치 시절로 넘어왔다.
36,고래 패밀리 멤버들 중 편집 실력이 가장 좋다.
37,실제로 울산 큰고래 영상 중 김 미쿡이 전담하기 전에 고 퀄리티가 필요한 영상 몇 개를 왈도 쿤 이 직접 편집했다.
