,sentences
0,"가장 인지도가 높은 냥 코 대전쟁 유 튜버. 게임을 플레이하는 크리에 이 터 이자 유 튜버. 모바일 게임 및 PC, PS4 게임을 주로 플레이 한다."
1,"주로 모바일 게임은 냥 코 대전쟁 이나 명일 방주, 삼국지 책략 전 을 하고 있고, PC는 리그 오브 레 전드, 프 로스트 펑크 PS4 는 카 카로 트, 닌텐도 스위치로는 동물의 숲을 주로 하고 있다."
2,항상 쓰고 있는 베레모가 포인트. 과거에는 선글라스도 썼지만 지금은 그냥 안경을 쓰고 있다.
3,하루에 영상 3개 정도를 업 로드 하고 있으며 업 로드 시간은 웬만하면 12시이다.
4,요새는 나이가 들어도 업 로드 영상은 계속 잘 유지하고 있다.
5,나이가 들어서 기억력이 안 좋아졌다...... 생방송은 트위치에서 하고 있다.
6,당시 블루 오션이였던
7,냥 코 대전쟁 출시 초기 때 [9 ]부터 유 튜브를 시작하여 지금까지 큰 사건 없이 성실하게 방송을 진행해 왔고 귀에 잘 박히는 특유의 목소리와 매끄러운 진행 덕에 지금은 냥 코 유 투버 구독자 1위가 되었다.
8,냥 코 방송 시작 시 냥 코~ 냥 코~( 컨텐츠 이름)[ 예] 대전쟁! 이라는 힘찬 코멘트를 넣는다.
9,이 멘트는 첫 화에서 시작 인사를 뭘 로 할지 고민하다가 만들었다고
10,한다.
11,또 한 스테이지 클리어 혹은 보스가 죽었을 때 지르는 깼다 아아 아아 아아 아아 아아 아아 아아 아아 아!!!! 와 날아 갔쒀요 오오 오오 오오!!!! 라는 벵 골 특유의 세 레 머니도 있다.
12,소리 벗고 팬티 질러(?) 스테이지 이름과 관련해 잡담을 늘어놓을 때가 있다.
13,대부분 어린 시절 이야기이다.
14,본인에 따르면 정보통신학과 출신이라고 한다.
15,먹 방도 했었으나 현재는 안 하고 있다.
16,초창기에는 좀비고등학교를 주력 게임으로 했으나 언젠가 부터 하지 않고 있다.
17,크리에 이 터이다 보니 많은 컨텐츠를 하고 있지만 그중에서도 단연 유명한 것은 냥 코 대전쟁. 보통 벵 골 하면 냥 코 대전쟁을 떠올린다.
18,그 밖에 PC 게임 리그 오브 레 전드 [11] 나 PS4 게임 세 키로 같은 것 들 도 한다.
19,블 룬스 TD 5와 명일 방주도 한다.
20,근데 아이 패드 날 아가서 풍 타디
21,6으로 갈아탄다고 카더라
22,또 요즘엔 두부 일기라는 애완견 [12] 컨텐츠도 한다.
23,[13] 영상은 거의 무편집 [14] 이다.
24,그래서 냥 코 대전쟁 같은 경우는 영상마다 영상 길이의 비율이 다르다.
25,그래도 요즘은 시청자들이 몇몇 영상을 편집해 주고 있다.
26,시청자 수 언급 금지게임 시작 시 게임과 관련 없는 이야기 금지 욕설금지 시청자 간 닉 언 금지 [19] 완 장질 금지( 예를 들어 ~~ 하지 말아 주세요 같은 말) 앵무 새( 같은 말 반복) 금지 필요없는 말 금지( 좀 이따가 올게요 등) 사칭+ 어 그로 사건 전에 TV 벵 골을 사칭한 V 벵 골 T를 포함한 사람들 [20] 이 여러 벵골과 전혀 관련 없는 영상에 어 그로 [21 ]를 끌고 어 그로와 함께 1도 관련 없는 벵골의 영 상의 링크를 함께 뿌려 놓는 등 일명 신고 테러를 먹였다.
27,[22] 그리고 벵골은 뒤늦게 사태를 파악해 생방송을 키게 된다.
28,시청자들 충신들의 도움으로 범인들을 검거하고 커뮤니티 글로 상황을 설명한다.https
29,: //www .youtube .com /channel /UC4gnNZCL8d6Eq2lLNqk5aSg /community ?lb =UgwCzdaeqYL2T9mBn6F4AaABCQ 결국에는 다 들 사과 문을 쓰고 벵골과 오버워치를 하면서 해피엔딩. 냥 코 대전쟁에서 울 슈 레 개수가 65개이다.
30,그리고 과 금은 부 계정에서만 했다고...라고
31,하지만 각 무 깰 때 시청자가 선물해 준 기프트카드로 아이 템 사느라 현질했다.
32,게다가 요즈음 블루 아이즈를 매우 많이 모았다.
33,"[23] [24] 인지도와는 별개로, 플레이한 시간에 비해 [25] 고 난이도 스테이지를 클리어하는 데 힘들 어하 거나, 쉽게 깨는 방법을 아는 경우에도 본인 만의 방법으로 공략하는 경우가 많다."
34,[26] 이전부터 본인도 여러 차례 고수가 아니라고 언급했기도 하다.
