,sentences
0,북미 서버 카타리나 원 챔 장인 스트 리머 [1] 주로 리그 오브 레 전드 게임 영상을 올리며 가끔 배 틀 그라운드나 다른 게임을 하기도 한다.
1,트위치 https: //www .twitch .tv /hubblet 유 튜브 https: //www .youtube .com /channel /UCJriMiQFo5023wkc2hWaiuA 트수 들을 ' 허 접단' 이라고 부른다.
2,뜻은 ' 허블 렛을 접대하는 단체'(...). 롤과 다른 대부분의 게임들은 북미 서버를 이용 중이다.
3,"주로 하는 게임은 배틀 그라운드, 발로 란트, 메이 플 스토리 등이 있다."
4,본인이 켜고 싶을 때 캠을 켜서 캠 방송을 한다.
5,[2] 시청자들의 반응은 좋은 편. 잘생겼다는 말이 많으나 본인은 매번 부정한다.
6,요즘은 거의 항상 캠을 켠다.
7,롤 방송이 아닐 때 카타리나 등 의 롤 관련 질문이 들어오는 것을 굉장히 싫어한다.
8,"또 한 허블렛이 카타리나가 아닌 다른 챔피언을 플레이할 때가 있는데, [3] 다른 챔피언을 플레이하는 도중에 카타리나의 질문이 들어오는 것도 싫어한다."
9,"그 이유로 카타리나의 성능이나 룬, 아이템 등의 변경 [4] 이 예정된 경우에 대해 카타리나의 전망을 질문하지 않는 것이 좋다."
10,"허블 렛 본인도 싫어할 뿐더러, 아직 예정된 것이라 본섭에 적용이 되지 않은 내용은 허블렛도 체감을 안 해봐서 모르기 때문에 질문을 해도 답을 얻을 수 없다."
11,"그리고 체감을 안 해봐도 대충 답이 나오는 변경에 대해서는 허블렛이 먼저 유 튜브 영상이나 커뮤니티 등으로 공지를 해 주니, 질문을 하기 전에 유 튜브를 확인해 보자. [5] 카타리나를 시작하게 된 이유는 원래는 트위스티드 페이트 유저였는데, [6] 여느 때와 같이 트페를 하다가 상대 카타리나한테 호되게 당하고 재미있어 보여서 시작했는데 첫판만에 펜타 킬 을 해서라고 한다."
12,"방송하는 중에 채팅 창을 자주 보고 팔로 우가 들어오면 꼬박꼬박 "" 팔로 우 감사합니다."
13,""" 라고 인사를 해 준다."
14,재미있는 것은 인사말의 톤과 속도가 항상 일정 하다는 것이다.2012
15,년에 미국으로 이민을 갔기 때문에 영어 실력이 좋다.
16,"북미 거주에 롤 북미 서버를 해서 그런지 트위치 방송에는 영어권 시청자도 꽤 많은데, 그들이 하는 말에 답해 줄 때 진 가가 나온다."
17,"그럴 때마다 한국인 트수들은 섹시하다, 멋있다 등의 반응을 보인다."
18,[7] 형 블 렛이라고 불리는 친형이 있는데 허블렛과 정말 닮았다.
19,직업은 바텐더라고 한다.
20,[8] 허블 렛 유 튜브에 올라간 ' 카타리나 실력은 ' 유전' 인가' 영상을 보면 롤은 시작한 지 얼마 안된 뉴 비인 듯하다.
21,사실상 정복자 죽음의 무도 카타리나를 개발한 장본인이다.
22,정복자 + 마법공학 총검 + 죽음의 무도 + 굶주린 사냥꾼 의 시너지로 엄청난 피흡을 하는 좀비 카타리나를 만들었다.
23,"현재는 마법공학 총검의 삭제, 죽음의 무도의 변경으로 해당 빌드를 가지 못한다."
24,[9] [10] 유 튜브에서 인식되고 있는 이미지와는 다르게 롤을 하는 것에 대해 흥미를 느끼지 못한다고 한다.
25,"때문에 트위치 방송에서는 롤 만큼이나 다른 게임도 많이 하고, 다른 게임을 더 재미있게 하는 모습을 볼 수 있다."
26,본인이 말하길 롤은 그냥 직업정신으로 하는 거라고. 롤 한국 서버 계정이 있다.
27,닉네임은 ' 핑이 300 이에요'. 허블렛이 북미에서 이 아이디를 쓰면 진짜로 핑이 300이 나온다.2020
28,년 여름에 한국에 와서 티어를 올릴 것 [11] 이라고 했... 으나 상황이 상황이라 무기한 연기 된 것 같다.
29,"그리고 2020년 10월 6일, 허블렛이 한국에 왔다는 방송을 켰다."
30,한국 서버 챌린저 달성을 컨텐츠로 삼아 방송을 하는 중이다.
31,한국 서버 닉네임은 ' 블 렛 허'. 현재 다이 아몬드 1이다.
32,"원래는 방송에서 허블렛의 텐션이 매우 높은 편이였으나, [12] 최근 들어 대체적으로 차분 해졌다."
33,"오 마이 걸, 특히 아린의 팬이다."
34,[13] 트위치 생방송에서 ! 옵지를 입력하면 나이트봇이 허블렛의 계정 4개가 멀티 서치 되어 있는 OP.GG 사이트를 보내주는데 거기에 Hubblet 이라는 닉네임이 두 개인 것을 확인할 수 있다.
35,"똑같은 닉네임이 아니라 티 어가 더 낮은 계정은 l이 들어갈 자리에 대문자 i가 들어가 있고, OP.GG 글꼴로 보면 두 철자가 너무나도 비슷해서 트수들이 헷갈려 했다고"
36,한다.
37,"그래서 허블렛이 방송에서 "" 이 아이디는 ' 허비 엣' 이다."
38,""" 라고 한 적이 있다."
39,롤 매칭을 잡는 시간이 상당히 길다.
40,어느 정도냐
41,면 기본 매칭 시간도 10분을 기본으로 넘어가는데 다 힘들게 매칭을 잡는다 해도 닷 지가 나는 판도 있고 해서 판과 판 사이의 공백 동안 한 판을 더 할 시간이 남을 정도이다.
42,"그래서 매칭을 잡는 동안 트수들과 대화를 하는 것이 일상이 되었으며, 본인도 주 컨텐츠가 저 스트 채팅이고 부 컨텐츠가 롤이다는 것을 언급한 바가 있다."
43,매칭을 잡는 동안 다른 게임 같은 것을 하지는 않는다.
44,가장 좋아하는 카타리나 스킨은 누드 카타리나라고 한다...
