,sentences
0,유 튜브에서 활동을 하고 있는 크리에 이 터이다.
1,"페이스 북, 유 튜브, 인 스타 그램 등 다양한 SNS를 사용한다."
2,구독자는 현 30.3만이며 주로 초등학생들에게 인기를 얻고 있다.
3,"아직 구독자 애칭이 정해지지 않았으며, 유 튜브 구독자가 10만 이상일 때 받을 수 있는 실버 버튼 후기 영상은 30.3 만인 아직 까지도 없다."
4,유 튜브 프로필 사진에 대한 해석도 아직 까지는 없다.
5,"누가 그렸는지, 누구 인지에 관한 언급은 없다."
6,"시청자들은 아마 준 등 본인이고, 본인 또는 디자이너, 편집자가 그렸을 것이라고 예측한다."
7,"본인 개인정보는 거의 공개하지 않으며, 얼굴 또한 자세히 알 수 없다."
8,PUBG에서 진행하는 투표 감사 영상을 올린 적이 있다.
9,그 영상에 얼굴이 공개되었지만 바로 지워 졌다.
10,"PMSC 중계 영상에서는 본인의 얼굴 전체가 나와 있고, 배틀 그라운드 모바일 1주년 축하 영상에도 키 실, 도읍지 등과 함께 감사인사를 하는 축전이 담겨 져 있다."
11,준 등의 가장 큰 특징이 자 시 그니 처는 배틀 그라운드 모바일 의상이다.
12,프로필 사진과 같이 파란 티셔츠에 파란 츄리닝 바지 세트를 입고 있는 것이 특징이다.
13,"거의 모든 영상마다 파란 옷을 입고 있고, 준 등 자신도 본인 만의 시 그니 처라고 얘기한다."
14,요리를 하고 있다고
15,전에 밝혔다.
16,"첫 영상은 프리 파이어부터 시작하였는데, 그 이후로 배틀 그라운드 모바일, 브롤 스타 즈, 콜 오브 듀티까지 다양한 활동을 하고 있다."
17,가끔 씩 모바일이 아닌 어 그로 땜에 컴퓨터 배 틀 그라운드를 올리기도 한다.
18,그러나 잘 올리지는 않는다.
19,"당연하지 어 그로용인데 꾸준히 구독자의 수가 증가하고 있고, 성장력이 빠르다."
20,그를 꾸준히 찾는 초 딩 구독자들도 많다.
21,가끔 씩 영상이 1~2 주정도 안 올라올 때도 있지만 그 뒤로는 하루에 하나 정도씩 꾸준히 올라오고 있다.
22,어 그로 영상도 꾸준히 올라온다 요즘은 안 올라오잖아
23,"올라 오긴 올라옴 평균 조 회수는 9~10 만이고, 최고 조 회수는 100 만이 넘는다."
24,구독자가 늘지 않는 이유가 어 그로 때문이라 카더라
25,모바일 게임을 주력으로 플레이한다.
26,주로 배틀 그라운드 모바일을 플레이하며 공략과 팁을 설명해 주는 컨텐츠를 올리고 있다.
27,"배틀 그라운드 모바일 시즌 3 과 시즌 7 정복자에 도달했고, PMSC에서 온라인 예선을 중계하기도 하였다."
28,영상은 PUBG MOBILE 유 튜브에서 확인할 수 있다.
29,"배틀 그라운드 모바일 과 파트너 쉽을 맺었으며, 현재는 계약을 해지한 것으로 보인다."
30,따로 MCN 소속 사는 없는 것으로 보인다.
31,요즘은 브롤 스타 즈 공략 영상도 올리기도 한다.
32,브롤스타즈의 트로피는 대략 10000개 정도이다.
33,"실시간 유 튜브 생방송 라이브를 하기도 하는데, 날짜와 시간은 정해진 것이 없다."
34,가끔가다 저녁 6~7 시 쯤 시작하여 8~9 시 쯤 두 시간 가량 방송을 진행한다.
35,"실시간 생방송은 주로 100 인 시청자 참여, 솔로 플레이 영상, 준 등을 지켜라, 숨바꼭질 등 다양한 컨텐츠들을 활용해 시청자들을 모으고 있다."
36,소통방송은 따로 없다.
37,이 영상 댓 글에서 앞으로 썸 네 일 어 그로를 컨텐츠로 하겠다고
38,했다 현재는 주로 카트 라이더 cp 전이나 배 그 시참 등으로 스트리밍 하고 있다 배틀 그 라운드 모바일 브롤 스타 즈 포트 나이트 모바일 [2] 프리 파이어 콜 오브 듀티 [3] 카트 라이더 준 등 채널의 초창기 때만 해도 초등학생들과 다른 연령의 구독자도 있었는데 계속된 썸 네 일 어 그로로 인해 다른 연령층이 빠져나가고 현재로써는 구독자의 대다수가 초등학생들이다.
39,이 영상을 보면 랜덤 듀오를 돌리다가 핵 유저로 추측되는 사람이 있다고
40,한다.
41,그러나 2분 12초에 가면 친 추가 되 있는 게 보인다.
42,"즉, 자신 게임 친구를 핵 유저로 몰고 조 회수를 얻은 셈. 어 그로 영상들이 많이 올라온다고 비판을 먹는다."
43,배틀 그라운드 모바일이나 브롤스타즈에서 확인되지 않은 아이템인데도 영상 제목에는 그 아이템이 나와 있다고
44,어 그로를 끌거나 아니면 한국 모바일 배 틀 그라운드에서 출시된 아이템이 아닌 중국 모바일 배 틀 그라운드에 출시된 아이템을 한국 배 틀 그라운드에 출시된 아이템처럼 썸 네 일을 교묘하게 조작하여 사람들을 속게 만들었다.
45,준 등 본인도 이 점을 알긴 알았는지 이 영상 [4] 댓 글에서 준 등 본인이 사과 문을 올리고 초심으로 돌아가겠다고
46,했다.
47,그리고 이 영상 댓 글에서 준 등이 앞으로 딱 한 달에 한번만 썸 네 일 어 그로 영상을 올린다고 하였다.
48,준 등 본인이 하고 싶지는 않다고
