,sentences
0,"계절 24 절기( 節氣) 봄 立春 입춘 雨水 우수 驚蟄 경칩 春分 춘분 淸明 청명 穀雨 곡우 여름 立夏 입하 小滿 소만 芒種 망종 夏至 하지 小暑 소서 大暑 대 서 가을 立秋 입추 處暑 처서 白露 백로 秋分 추분 寒露 한로 霜降 상강 겨울 立冬 입동 小雪 소설 大雪 대설 冬至 동지 小寒 소한 大寒 대한 하지( 夏至) 는 24 절기의 하나로, 북반구에서 일년 중 낮의 길이가 가장 긴 절기이다."
1,[1] 서울 근교의 북위 37~38 도선에선 평균적으로 낮의 길이가 14 시간 50분을 전후한다.
2,"하지( 夏至), 1년 중 낮이 가장 긴 날. 이 시기 서울에서는 4시 40분 쯤부터 밝아져 5시 11분 쯤에 해가 뜬다."
3,"해는 19시 57분 쯤에 지고, 날이 맑을 경우 20시 20분 쯤까지 밝다."
4,[2] 이 날부터 게 자리가 시작된다.
5,땅이 좁은 대한민국의 경우에도 도시에 따라 하짓날 낮 길이의 차이가 발생한다.
6,"위도가 높은 도시 순서대로 고성은 14 시간 50분, 서울은 14 시간 46분, 대구는 14 시간 35분, 제주도는 14 시간 23분이다."
7,별 차이가 안 나 보이지만 실제 서울 인이 부산인보다 해를 14분 동안 더 볼 수 있다.
8,"북한까지 포함하면 함경북도 온성군은 무려 하짓날 낮 길이가 15 시간 22분이니, 온 성인이 제 주인보다 해를 1시간 더 길게 볼 수 있다."
9,서 유럽 언어에서는 대체로 라틴어에서 따와서 동짓날과 함께 solstice라고 부른다.
10,"영어로 하지는 Summer solstice, 동지는 Winter solstice. 어원은 해 (sol) 가 멈춘다 (stice) 는 뜻. 동지와 하지 때 태양의 남중 고도가 각각 하강과 상승을 멈추고 반전하기 때문에, 이 날짜 쯤에 태양의 남중 고도의 변화율이 작아져 천구상에서 잠시 멈춘 것처럼 보인다."
11,"미적 분상의 지식을 활용하면 남 중고도가 극 값에 도달하여 미분 계수( 즉, 접선의 기울기) 가 잠시 0이 되었다고"
12,할 수 있다.
13,"같은 이치로 춘 분과 추분은 남 중고도라는 함수의 변곡점, 즉 이 계도 함수가 잠시 0이 되는 점으로 해석할 수 있다."
14,남반구에서는 당연히 북반구와 계절이 반대가 된다.
15,"따라서 계 절명을 붙여서는 지구의 반쪽에서만 유효하기 때문에, 이를 고려해서 계 절명 대신 월 명을 붙여서 북반구에선 하지, 남반구에선 동지가 되는 날을 ( 영어로는) June solstice라고 표현하기도 한다."
16,"반대로 북반구에선 동지, 남반구에선 하지가 되는 날은 당연히 December solstice. 한 자 문화권에서는 하지와 동지를 합쳐서 이지( 二至 )라고 표현했다."
17,대학교는 이 때를 전후 하여 기말고사를 침으로써 1 학기 (Spring semester)를 종강한다.
