,sentences
0,"🌭 기다란 모양의 소시지, 또는 그것을 핫도그 번에 끼운 음식. 소시지만을 말할 때는 위너 (wiener) 라고도 한다."
1,"빵에 끼울 경우에는 긴 빵을 잘라 그 속에 소시지와 머스터드, 케첩, 피클과 양파 등을 넣는 것이 일반적이나, 간혹 빵의 속을 파내고 소시지를 끼워 넣거나 빵으로 말아서 파는 것도 있다."
2,"스테프 핫도 그의 치즈 덕, 사우 어 덕이 대표적. 미키 마우스가 기분 좋을 때 혹은 좋은 일이 생겼을 때 하는 말버릇이 기도 하다. [7] 핫 도그 자체가 감탄 사로도 쓰이기 때문. 멋진 묘기나 재주를 부리는 장면 혹은 그 사람을 보고 핫도그 라고 외친다."
3,2013년에 나온 TV 시리즈의 ' 뉴욕 핫도 그 소동 '에서는 뉴욕에서 미 키가 미니와 산책을 하던 도중 배가 고파 핫도그를 사 주는데 핫도그의 소시지가 갑자기 도망쳐서 뉴욕에서 각종 소동을 일으키다가 [8] 결국 미 키에게 잡혔고 그 소시지는 경찰에게 검거되어 미키와 미니는 이에 대한 포상으로 또 다른 핫도 그를 공짜로 얻어 먹었다.
4,"소 닉 더 헤지 혹 시리즈의 주인공인 소닉이 이 음식과 인연이 깊은데, 설정상 좋아하는 음식이 바로 칠 리 소스를 바른 ' 칠리 도그' 이다."
5,"소 닉 제너레이션 즈에서 베 프에게 받은 생일 선물 조차도 핫도그이며, 코믹스에서는 한 끼에 300개를 먹는 기행을 선보였다."
6,그 외에 다양한 종류의 핫도그가 소 닉 언리쉬드에서 소닉의 훌륭한 경험치 공급원으로 활약한다.
7,건담 더블 오의 주인공 세츠나 F 세 이에 이가 좋아하는 음식이 기도 하다. 실제 본 편에서 벤치에서 앉아서 핫도그로 끼니를 떼우는 모습이 등장하기도 했다.
8,기동전 사 건담 유니콘에서 미네 바 자비가 버나지 링크스에게 핫도그를 받아서 먹기도 했으며 잡혀 있었을 때에도 핫도그를 해먹기도 했다.
9,[9] 메이 플 스토리에서 소모품으로 등장한다.
10,다만 존재 자체를 모르는 사람들도 좀 있다.GTA
11,2에서는 인육으로 만든 핫도 그가 존재한다.GTA
12,산 안드레아스에서는 핫도그 판매하는 밴이 따로 있으며 핫도그 모습의 형태를 하고 있다.
13,창구 앞에 가면 1 달러에 핫도그를 사 먹을 수 있으며 상인이 차 안에서 장사 중인 상태에서 그 차를 탈취하여 돌아다닐 수 있다(...) GTA 4에서도 역시 길거리 포장마차에서 5 달러에 사 먹을 수 있다.
14,매장에서도 먹을 수 있는 햄버거와는 달리 핫도 그는 포장마차 밖에 판매하질 않는다.
15,[10] 여담으로 이 포장마차를 뒤엎어서 떨어진 핫도 그를 주워서 시민에게 정통으로 던지면 시민이 비틀 비틀대며 쓰러진다(...) 시민의 체력이 깎이는 건 덤. 프로 토스는 핫도그를 만들 때 테라진 가스를 넣는다고
16,한다.
17,아랑 전설 시리즈의 테리 보가드가 즐겨 먹는 음식이다.
18,"유희 왕 VRAINS에서는 쿠사 나기 쇼 이치가 아예 핫도 그 장사를 하며 단골 손님으로는 후지 키 유 사쿠, 자 이젠 아 오이, 호무 라 타케 루 등이 있다."
19,[11] 마지막에는 동생도 로스트 사건의 후유증에서 회복되어 같이 돕는다.
20,언더 테일에서는 샌즈가 소시지 대신 워터 소시지를 넣은 핫도 그를 판매한다.
21,가격 30G. 핫도그를 구매하면 그 다음에는 핫 캣을 판매한다.
22,톰과 제리에서는 소시지 대신 다이 너 마이트를 넣은 핫도 그가 등장하기도 한다.
23,원피스의 버기( 원피스) 가 좋아하는 음식이다.
24,"푸드 파이터들이 이걸 빨리, 많이 먹는 종목으로 경쟁한다."
25,"참고로 여기서 쓰이는 핫도 그는 맨 위 짤 방과 동일한 빵하고 소시지로만 되어 있는, 채소나 소스는 아무것도 없는 매우 심플한 음식이다."
26,전문 푸드 파이터들이 먹는 모습을 보면 먹는 게 아니라 마신다는 수준이 더 적절하다 싶을 정도로 빨리 먹는다.
27,빨리 먹는 핵심은 재료를 분리해서 먹는다는 것. 소시지보다 상대적으로 뻑뻑한 빵은 물에 적셔 먹고 나머지는 그냥 흡입한다.
28,야채가 없는 이유가 최대한 빨리 먹기 위해서 라는 데 일반인들이 보기엔 그저 그런 수준이어서 단가를 낮추기 위해 싼 핫도 그를 이용하는 가 하는 의문이 일반인들 사이에 돌고 있다.
29,"장 혁이 무명 시절부터 17년 동안 많이 먹었던 음식 중 하나이고, 소속 사 직원들, 전지 현, GOD 멤버들에게 많이 해 주었다고"
30,한다.
31,리얼 입대 프로젝트 진짜 사나이 해군 편과 해피 투 게 더 에서 장혁이 핫도 그를 만들어 주는 모습을 볼 수 있다.
32,해 쉬 스완이 랩 레슨 생이었을 때 ' 핫 도그' 라는 랩네임을 사용했었다.
33,바지 밖으로 물건이 비치거나 바지의 지퍼가 열린 남성에게 핫도그 파냐고 묻는 유머가 있다.
34,언어 별 명칭 한국어 핫도 그 영어 Hot Dog 독일어 Frankfurter 일본어ホットドッグ 중국어 热狗 이름의 유래에 대해서는 여러 가지 주장이 있지만 명확히 밝혀진 것은 없다.
35,"가장 신빙성이 높은 설로는, 핫도그에 끼워 먹는 기다란 독일 산 프랑크 소시지를 다리가 짧은 독일산 개 닥스훈트의 몸통과 비슷하게 생겨서 닥스훈트 소시 지라 고도 불렀는데, 이걸 미국에서 수입하면서 이름이 길고 어렵다는 까닭으로 닥스훈트를 그냥 도그로 바꿔 버렸고, 핫도 그라는 정체불명의 이름으로 탈바꿈하게 되었다는 것. 프랑크 푸르터 (frankfurter )를 변형했다 고도 한다."
36,또는 1차 세계대전 당시 적국이었던 독일에 대한 반감으로 프랑크 푸르트 소시지를 핫도그로 바꾸어 부르게 되었다는 설도 있다.
37,햄버거의 유래가 함부르크였다는 것을 생각하면 미국의 네 이 밍 센스는 상당히 기괴하다는 걸 알 수 있다.
