,sentences
0,어차피 될 놈이니까 나랑 같이 성장하자. 김 블루는 트위치와 유 튜브에서 활동하고 있는 샌 드박스 네트워크 소속 종합 게임 크리에 이 터이다.
1,초기에는 마인 크래프트 BJ 였지만 점차 시간이 지남에 따라 다양한 게임을 하게 되었다.
2,"GTA나 게 리 모드 상황 극도 진행했고, 다양한 스팀 게임과 인 디 게임도 진행하였다."
3,2017년 6월 이후로는 배 틀 그라운드를 주력 컨텐츠로 하고 있다.
4,"배틀 그라운드가 주력 컨텐츠로 바뀐 뒤 유 튜브 채널의 성장 속도가 어 마 무시하게 빨라 졌는데, 5 달 동안 구독자가 50만에서 100만 [11 ]으로 늘었고, 그 수는 아직도 현재 진행형이다."
5,현재는 구독자 177만의 유튜버가 되었다.
6,[12] 본인의 팬들을 ' 블루몬 이라고 부른다.
7,"이는 그의 팬 사랑을 보여주는 애칭이기도 한데, 영상을 "" 블루 몬들 안녕? ""으로 시작하기도 하며, "" 사랑해요"
8,"블루 몬들! 찡긋!"" 이라는 인사를 건네기도 한다."
9,2017년 7월 본인의 인생사를 다룬 영상 말미에서 블루 몬을 ' 쁠 몬' 이라 부르기 시작한 이후부터 는 쁠 몬이라는 줄임말이 훨씬 많이 쓰이고 있다.
10,"2018년 9월 OGN에 출연했을 때에도 진행자들이 경기를 중계하며 쁠몬이란 호칭을 직접 언급하는 등, 사실상 이 쪽으로 호칭이 굳어졌다."
11,"마인 크래프트, GTA 5 등을 거쳐 현재는 배틀 그라운드 유튜버로써 자리 잡았기에, 상당수의 쁠몬들이 초등학생 - 고등학생 사이의 미성년자다."
12,"그런 데도 무개념한 팬 덤 때문에 벌어지는 사건 사고가 거의 없는데, 이는 그가 실시간으로 팬들과 소통하는 라이브 스트리밍을 운영하며 무개념 시청자들을 발 빠르게 제재할 수 있어 보다 발 빠른 팬 덤 관리가 가능하다."
13,"덕분에 176만의 많은 구독자 수를 보유하고 있음에도 불구하고, 비슷한 규모의 유 튜브 채널들에 비해 꽤나 클린 하다. 간혹 보이는 무개념 시청자들도 김 블루 본인의 철저한 관리와 재치 있는 대응으로 처리하기에 별다른 문제는 없다.2015"
14,"년 대배 틀에 ' 열정 페 이' 라는 주제로 출연하였으며, 서든 어택 콘텐츠를 진행했다."
15,"김 블루의 첫 TV 출연이며 본인의 말로는 "" 너무 재미있었고 떨리지 않았다."
16,"""라고 하였다."
17,또 한 이 방송에서 처음으로 얼굴 공개를 하게 되었다.
18,방송 장비 컴퓨터 사양 그 외 장비 CPU 인텔 Core i9-9900K 마우스 조위 기어 fk2-b 메인 보드 ASUS MAXIMUS XI APEX 키보드 리얼 포스 한성 컴퓨터 GTune CHL5 XRGB[31] [32] 램 (RAM )G .Skill DDR4 8GB * 2 [33] 모니터 벤 큐 트리플 모니터 [34] 그래픽 카드 MSI RTX 2080Ti 트라이프로 져 X 헤드셋 Sony MDR-1A M2SSD 삼성 SSD 850 PRO 256GB 2개 [35] 마이크 SHURE SM7BHDDWD 2TB 캐비 어 블루 마우스 번 지대 벤 큐 ZOWIE CAMADE II DIVINA BLUE[36] 케이스 리 안 리 PC-O11[37] 방송 제어 장비 엘 가토 스트림 덱 파워 커 세어 RM850X 쿨 러 커 세어 하이드로 H115i [38] 써 멀 테이크 Riing 14 LED RGB 256[39 ]2016 년 10월 25일 새 컴으로 바꾼 기념으로 영상을 올렸다.
19,맞추는 데에만 약 400만원(!) 이 들었으며 캡 쳐 보드를 이용하여 투 컴 체제로 촬영 및 녹화한다.
20,"사양 [40] 은 아래와 같으며, 2020년 6월 4일 눈 쟁 전자 영상을 바탕으로 메인 보드를 비롯한 일부 사양들이 더 공개되었다."
21,눈쟁이의 눈 쟁 전자 컨텐츠에서 송출용 시스템도 공개되었지만 CPU와 그래픽 카드의 사양만 언급되었다.
22,주의. 사건· 사고 관련 내용을 설명합니다.
23,이 문서는 실제로 일어난 사건· 사고의 자세한 내용과 설명을 포함하고 있습니다.
24,"본인은 아 싸라고 주장하지만, 실제로는 게임 쪽 스트리머나 BJ, 유튜버들과 넓은 인연을 가지고 있으며 매우 폭넓은 인맥을 자랑하고 있다."
25,감 블러 강 블 커플이 우 결 콘텐츠로 감 블러& 꽃 핀 커플과 함께 합방을 진행하며 자연스럽게 친분이 생겼다.
26,강수 배그 합방 [43] 을 할 때 처음으로 만났다.
27,강지의 우 결상대로 누나의 남편 역할이었기에 김 블루를 ' 매형' 이라 불렀다.
28,배틀 그라운드를 잘하는 모습에 김 블루를 형님이라고 부른 적도 있다.
29,김 블루의 배 그 실력을 보면 현 타가 온다고 한다.
30,강지 김 블루와 우 결 컨텐츠를 진행했던 상대. 우연한 기회로 같이 배 틀 그라운드를 시작하게 되었는데 서로의 케미가 엄청 나 많은 사람들이 좋아하는 듀오이다.
31,김 블루가 연하 남 특유의 멘트로 마음을 녹이고 강 지가 누나의 위엄을 보여주는 것이 관전 포인트이고 우 결 시즌 2를 시작하며 말을 놓기 시작했었다.
32,우 결의 근본이라는 단어에 걸맞게 무려 2년이 넘게 우 결을 진행했다.
33,우 결 외에도 사람 대 사람으로 서로를 아끼는 모습을 보여준다.
34,2020년 10월 6일 부로 약 2년이 넘는 시간 동안 진행된 우 결이 막을 내렸다.
35,  자 세한 내용은 김 블루/ 우 결 문서를 의 번째 문단을의 부분을 참고하십시오.
36,견 자희 Witch it 대규모 합방과 배틀 그라운드 합방 컨텐츠 등을 진행했다.
37,"친한 누나 동생 사이이며, 견 자 희는 김 블루가 자신의 짱 친이라고 언급했다."
38,[44] 공룡 어 몽 어스 합방을 한 적이 있다.
39,이때 임 포스터였던 김 블루가 살자 영혼을 죽이는 것을 CCTV로 직접 봤음에도 불구하고 누가 죽였는지는 못 보는 트롤 짓을 선보인다.
40,"또 한, 유 튜브 크리에 이 터 타운 1 일차 때 통화 방을 같이 쓰면서 친분을 보여주었다."
41,[45] 군림보 유 튜브 구 닥 구독 부탁드려요
42,듀오 . [46] 같이 플레이를 할 때마다 명장면을 만드는 등 모이면 천하 무적이 된다.
43,[47] 가끔 군림 보가 자리를 비울 때 나 군림 보가 심심해서 도방을 할 때마다 유 튜브 구독 요청을 하는 점은 덤. 2018년 6월 즈음 같이 대회에 나가 더욱 친해 졌다.
44,둘이 부부 컨셉(... )으로 나오기도 한다.
45,[48] 한 시청자가 군림보에게 결혼해도 되냐고 물어보니 김 블루에게 먼저 허락 받아야 한다고 했다... 김 계정 배틀 그라운드 합방을 주로 하는 사이며 존버 마스터인 김 계정을 찾는 컨텐츠를 진행한 적 있다.
46,김 뚜 띠 친한 사이이다.
47,김 블루는 김 뚜 띠를 뚜 띠 뚜 띠라고 부르고 김 뚜 띠는 김 블루를 블루라고 부르는 사이. 김 박사 김 블루와 강 지가 우 결할 당시 강 지의 전 남친 역할을 맡았다.
48,주로 삼각관계를 형성해 주어 우 결 초반부터 합방을 하며 친해 졌다.
49,김 봉 팔 원래는 큰 접점이 없었으나 강지와 친한 악녀가 김 봉 팔과 함께 우 결을 진행하면서 더블 데이트를 종종 해 친해 졌다.
50,김재원 친한 친구로 배틀 그라운드 50 대 50 배 틀 컨텐츠를 진행한 적이 있다.
51,"김재원은 김 블루 생일 축하 영상을, [49] 김 블루는 김재원의 친한 동생인 게 렌 입대 축하 영상을 보낸 바 있다."
52,[50] 꼬예 유 배틀 그라운드 같은 FPS 게임을 주력으로 하다가 현재는 마인 크래프트 영상을 올리는 유 튜버 겸 스트 리머. 김 블루와 굉장히 친해 듀오나 스쿼드를 할 때 거의 함께 한다.
53,종종 김 블루가 브이 로그를 찍을 때 카메라맨을 담당하기도 한다 꽃핀 김 블루가 생각하는 정말 착한 누나 중 한 명. 아프리카 TV 시절의 총을 잘 쏘던 꽃 핀이랑 FPS 게임을 몇 번 같이 한 적이 있다.
54,"한 때는 "" 꽃핀 누나처럼 총 잘 쏘는 사람은 본 적이 없다"" 라고 칭찬했을 정도. 꽃 핀과 친분이 있는 강지와 우 결을 시작한 이후로 더욱 가까워 졌다."
55,게다가 같은 고향 출신인 것을 알게 된 이후로 서로가 동질감을 느낀다고 한다.
56,꽈 뚜 룹 굉장히 친한 사이로 꽈뚜룹의 컨텐츠인 한 끼 내놔 4 화에 출연했었다.
57,김 블루가 꽈뚜룹과 눈쟁이에게 닭 가슴살 도시락을 데워 주었고 덕분에 김 블루의 집이 공개되기도 했다.
58,꽈뚜룹의 말로는 평소에 친해서 쉽게 찍을 수 있었다고
59,한다.
60,"꾸기 꾸기 김 블루가 8 인 스쿼드를 진행할 때 대부분 함께 하는 멤버. 쮸쮸, 세 븐, 훈이, 천이 씨 등과도 친하며 개 잘 핵 스트 리머 대전에 참여했고 6 인 스쿼드를 김 블루와 군림보 둘이 서 막는 영상에서 김 블루에게 차에 치어 죽었다... 꾸몽 유 튜브 크리에 이 터 1 일차 때 통화 방을 같이 쓰며 이야기를 했었다."
61,[51] 나나 양 2020년 7월 말에 캐나다 시민권을 걸고 봄 수와 한 예찬과 합방을 했다.
62,"그 후 김 블루가 나나 양에게 비밀친구 제안을 한 후 강지와 엄브, 김 블루와 함께 비밀친구 스쿼트라는 컨셉으로 합방을 한 적이 있다."
63,"강지와 나나 양의 친목 스쿼드였다는 건 안 비밀 노 돌리 노 돌리가 주최한 집들이에서 악녀, 재 넌, 와 나나, 꽈 뚜 룹 등과 함께 참석하고 1등으로 도착한다."
64,"원래도 친했지만 집들이에 참여하며 더 친해진 사이. 눈쟁이 연다 만큼은 아니지만 역시 서로 말을 놓을 만큼 친한 사이. 김 블루와 같은 인천광역시에 거주하고 있으며, 시드니에서 열린 배 틀 그라운드 대회에 참여하여 워 모드 듀오 우승을 따낸 적도 있다."
65,OGN 킬 미 더 머니에도 같이 출연하여 합을 맞췄다.
66,또 한 눈쟁이가 김 블루의 컴퓨터를 손봐 주는 영상도 있다.
67,"그리고 윤 루트가 기획한 눈 쟁 PC 방 컨텐츠를 찍기 위해 김 블루, 윤 루트, 꼬예 유, 코아에게 자신의 집을 내주었다."
68,영원히 고통 받는 눈쟁이 덕 개 유 튜브 크리에 이 터 1 일차 때 통화 방을 같이 쓴 적이 있다.
69,"김 블루 와의 통화가 어색하셨는지 본인 방송 채팅 창에 "" 살려줘... ""를 외치셨다고"
70,한다.
71,"도 망가, 그( 김 블루) 는 사탄이야... 레 바 배틀 그라운드 합방을 한 적이 있다."
72,10대가 주 시청자인 김 블루와 수위가 높은 레 바의 합방이 여기에 김 블루가 어려워 했다.
73,유 튜브 영상에서 레꼬단의 유입으로 인해 타락한 댓 글 창을 확인할 수 있다 ' 차' 라는 공통 관심사를 통해 친해 졌다고
74,한 다루 오피스 배틀 그라운드 공식 채널처럼 다양한 배 틀 그라운드의 정보를 제공하는 몇 안 남은 배틀 그라운드 파트너. 주로 배 그가 신규 업데이트가 추가 되었을 때 주로 플레이하는 사이이다.
75,[52] 메 드킷 현 펍 지 운영자로 김 블루와 합방을 매우 자주 한다.
76,김 블루가 플레이를 하다가 핵을 발견한다면 바로 계정을 정지시키는 역할을 하고 있다.
77,그 외에도 잡다한 고객센터(?) 일들을 하고 있다.
78,너희들은... 운영자 하지 마라... [53] 김 블루의 생방송 채팅 창에서도 자주 출현하며 실제로도 많이 만나는 것 같다.
79,[54] 김 블루로부터 배그 특강을 받았지만 실력이 늘 지를 않아 아예 김 블루가 그를 위해 벤 큐에서 받아 온 모니터와 마우스를 선물로 줬다.
80,미 로씌 자주 플레이하지는 않지만 8 인 스쿼드를 돌릴 시 거의 대부분 참여하는 스트 리머. 눈쟁이를 집안에 가둘 때 참여하기도 하고 비 켄 디 동굴 입구 막기 컨텐츠에도 참여했다.
81,봄수 C4 테스트도 함께 진행했고 2020년 7월 말에 나나 양이 주는 캐나다 시민권을 걸고 합방도 하였다.
82,"비 콘 함께 샌 드박스 초창기 멤버이다, 빅 민, 찬이, 예순 등과 함께 어 몽 어스 합방을 진행하기도 했다."
83,빅 민 함께 샌 드박스 초창기 멤버이다.
84,"쁘 띠 허브, 찬이, 예순과 함께 어 몽 어스 합방을 하며 친분을 과시했다."
85,"송도 팸 의 일원으로 같이 일본, 다 낭, 제주도 등의 여행도 다녀왔다."
86,"빅 헤드 김 블루가 배틀 그라운드를 시작했을 때, 그의 스승이 되어 준 배 틀 그라운드 멘 토이다."
87,2019년 즈음에 다시 스승과 제자 컨셉으로 합방을 진행해 둘이 합쳐 31 킬 이라는 어 마무 시한 기록을 세운다.
88,현재는 배 그를 그만둔 상태라고... 쁘 띠 허브 샌 드박스 초창기부터 절친한 누나 동생 사이. 서로의 집안사정 등을 알 정도로 절친하다.
89,"삐 부 코아, 연다 와 함께 배틀 그라운드 합방을 한 적이 있다."
