,sentences
0,軍畢女高生 컨셉 형 넷 카 마를 빗 대어 말하는 인터넷 밈. 군 필 여고생 드립은 연예 뉴스 댓 글 같은 여초 쪽의 행태를 비웃는 것에서 시작했다.
1,""" 나 남자인데~"", "" 나 군대 갔다 왔는데~"" 이렇게 뜬금없이 남자 임을 굳이 강조하면서도 ' 남자 아이 돌은 군 대가면 안 된다."
2,"' 같은 말도 안 되는 개 드립을 하면서 어 그로를 끌자 "" 어이구? 군 필 여고생 나셨네?"
3,어디서 군 복무했는데? 몇 월 군번이냐?
4,"복무 신조나 한 번 읊어 봐라. ""라고 비웃던 것이 시초였다."
5,"즉, 처음에는 군 필 여고 생이란 단어에서 군 필보다 여고 생이 중심이었다."
6,[1] 물론 지금은 군 필이 중심이 된 유머가 되었다.
7,군 필 여고생 드립이 널리 퍼진 곳은 인터넷 방송 플랫폼인 구 다음 팟 / 카카오 TV 이다.
8,종종 방송을 처음 보는 시청자가 PD의 직업을 물어보면 짓궂은 기존 시청자들이 ' 변성기가 심한 여고생 '이나 ' 군 필 여고생' 이라고 장난을 치는 경우가 많았다.
9,이게 일종의 밈으로 자리잡으면서 스트 리머들이 군 필 여고생 드립을 받아 주면서 의미가 점차 확대되었다.
10,현재는 여러 인터넷 커뮤니티와 인터넷 방송 플랫폼에서도 활발하게 드립으로 사용되는 중이다.
11,"남초 커뮤니티의 경우 아무래도 여성 유저에게 관심이 많이 쏠리는 경향이 있기 때문에, 군 필 여고 생이라는 콘셉트는 다 알면서 말도 안 되는 유머라는 드립으로 낄낄거리면서 웃기는 것에 매우 효과적이다."
12,"[2] 최근 남초 사이트에서는 다른 형태로도 사용되는데, 예를 들면 여장을 한 남자 회원이 남자 회원을 찾는 척하며 개 드립을 친다면 "" 오빠~~~ ( 덜렁) ㅋㅋㅋㅋ"" 과 같은 형태로 쓴다."
13,여고생의 나이와 남성의 신체적 특징을 적절히 섞은 개 드립을 넘어선 유머 그 자체다.
14,"이런 드립이 나오는 글의 8할 가량은 도저히 눈 뜨고는 보기 힘든 여장 남자이거나, 귀를 막지 않고는 버티지 못할 극한의 애교를 부리는 여장 남자의 경우가 대부분이다."
15,"반대로, 암암리에 여성으로 추정되는 회원에 대해서 성별을 가지고 물고 늘어지는 사람이 나타나거나, 해당 회원이 활동하는 시간대에 성별 논쟁이 일어나려는 조짐이 보일 때 이를 무마하기 위해 너나 나나 군 필 여고생 하와 와와 하고 유야무야 하는 데에 사용되기도 한다."
16,"물론, 진짜 여고생이라고 하더라도 가족 중에 직업 군인이 있거나 군 필 남자 형제가 많은 경우는 군 필자나 알 만한 지식을 겸비하고 있기도 한데, [3] 이런 경우에도 군 필 여고 생이라는 드립을 치기도 한다."
17,하지만 이런 경우가 절대로 흔하지 않기 때문에 드립 이자 유머가 될 수 있는 것이다.
18,"대표적으로 여고생은 아니지만 군 필 여대생으로 불릴 수 있는 fromis_9 의 장 규리. 배성 재의 텐에 출연한 장 규리 [4]. 바리에 이 션으로 군 필 여중생, 군 필 여대생 등이 간혹 등장하기도 한다."
19,그런 데 군 필 여대생은 실제로 존재한다.
20,이분 해군 부사관 출신이다.
21,일본에서도 17세 교 드립과 섞여 한국과 마찬가지로 인터넷 방송에서 우리들은 17세 JK 드립이 존재한다.
22,한국이랑 일본에서 어디가 먼저 시작했는지는 불명. 육군용 활동복 상의를 입은 여고생 짤 방이 인터넷에 돌기도 한다.
23,"오버 워 치의 D.Va 는 대한민국 육군 부대 MEKA에 소속되어 있는데, 비록 20살( 만 19세) 로 고등학교는 이미 졸업했을 테지만 디 바 스킨 중 교복 스킨이 있기 때문에 교복 스킨 착용 시 군 필 여고생 취급을 받기도 한다."
24,"한 국은 여성 병사 제도가 없어 지원하고 싶어도 복무하는 것 자체가 불가능하고, 여군 부사관은 고등학교 졸업 이상, 장교는 대학교 졸업 이상의 학력을 지원자격으로 요구한다."
25,"사관/ 장교로 임관한다 하더라도 학력 제한이 무조건 고졸 이상이기 때문에 고등학교에 재학하면서 군인이 된다는 경우는 있을 수 없기 때문. 억지로 고등학교 졸업 후 부사관으로 복무해 제대 후 모종의 이유로 졸업 취소 당하는 걸 가정해도, 이렇게 되면 학력이 취소되고 그것을 전제로 했던 복무도 무효가 된다."
26,실제 사례도 있다.
27,이론상으론 존재할 수 있다.
