,sentences
0,"기모~ 띠 [24] 형 니 임~~?! [25] 칼등으로~ 베었다~, 수요 오일~~, 서울 서울!! 슈루 룩~ 슈 루루루 룩~ 다리! 짜르기! 다리 짜르기 투!, 구두 룡~ 섬!, 마른 하늘을~ 달려~, 막을 수 있겠니?,"
1,"고고~ 빠블 레 이드~ [26] [27] 필살~ 패턴!, 필살~ 패턴 2! [28] 뒤! 왼! 소로로로 롱~ 태그 2 에 디의 주요 사기 기술 중 하나 인 4LP RK를 카운터 히트 시킬 때 오징~"
2,"어, 나 악~ 지 [29] 퓨 우~ 전, 정주 정주! [30] 나 파랑 단이야!! [31] 올리고~ 올리고~ 크뤠에 에에 인~ [32] 지금 기판 치는 저렴한 행위 하신 거 아니죠?"
3,"[33] 떡을~ 내뿜게 [34] 지진이다 아아 아웅!, 고무 고무~ 중단!, 고무 고무~ 상 단가 불!, 우엉!, 기판 팡팡! [35] 귀신이 다웅!, 하 체트, 미 까 미 까!, 핵 펀~ 취, 인디언~ 밥, 뚜 쉬! 뚜 쉬! 뚜 쉬! 뚜 쉬! [36] 그 rrrrrrrr 러 취! [37] 패턴입니다."
4,"콤 보 미스를 적절한 심리전으로 역이용하며 하는 말. 주로 콤 보 무엇!? 뒤에 나오는데, 진짜 콤 보 미스인지 고의로 그러는지는 의문 .XX 와 OO의 이~ 지. 아빠 킹 특유의 변태적인 심리 전과 날 먹성 이지선 다를 사용하여 게임을 풀어 나가며 하는 말. 상대한테 당할 때도 말한다."
5,ex : 붕 권과 벽력 장의 EZ. 아 씨 바!? 갑자기 붕 권으로 사망하거나 짠 발 같은 거 맞고 KO 당하면 종종 뱉는다.
6,물론 진지하게 말하지는 않으며 아주 간혹 하기도.. 보통 약간 할아버지(?) 같은 톤으로 내뱉으며 이어지는 씨 바 아아~! 는 아무래도 북두의 권 패러디인 것 같다.
7,"어허허 헣 어 헣 허허허 헣 기묘한 웃음소리. 좋아 죽을 것 같을 때 종종 새 어 나오는데, 보통 상대를 무난히 때려잡는 상황에서 나오는지라 몹시 도발성이 강하다."
8,"뚜 어 어어~!!! or 원 펀~ 치 [38] 느려 이 녀석들, 다 신 못 걷게 해 주지( 장풍을 발사하며) 흐아 아아 아아↘ [39 ]로 복의 예능 캠프: 살인 게임 1부에서 불량 배들과 싸우며 깔끔하게~ OO[40] 뚝 배기!!! 아 따 따 뚜 루 겐!!! 아도 겐!! 가쿠 고와 니 오이 카! 닛슌 센 게 키!! 이 씹새끼!! 기우 우우 우우 웅~~~ [41] 매운 삼겹살! 매운 삽 결 살!!! [42] 그만 해! / 그만! 그만 하세요!"
9,등. 철권에서 대처 법을 모르는 기술이나 패턴 날먹에 휘말려 농락당할 때 주로 외치지만 날먹 기술 혹은 패턴의 공략 법을 알아 내서 상대에게 역습을 가할 때 외치기도 한다.
10,입담이 굉장히 좋은데 철권을 플레이 할 때 승급 전을 제외하고 잠시도 입을 쉬지 않는 것을 볼 수 있다.
