,sentences
0,안녕하세요!
1,컴퓨터 조립하는 남자 신성조 인사 드립니다!
2,- 인사 멘트 이자 슬로건 - 안녕하세요!
3,표 만드는 남자 신성조 인사 드립니다!
4,"데스크탑 컴퓨터 본체를 중점으로 활동 중인 유튜버로, 본업은 대전광역시 유성구 신성동에 위치한 작은 컴퓨터 매장을 운영하고 있다."
5,"컴퓨터 첫 조립은 1997년 말 즈음이었으나 펜티엄 MMX, RIVA 128이 최신이었을 시절 조립 실패했다고"
6,한다.
7,당시 장착하려 던 CPU는 1994년에 출시된 후 기형 인텔 80486 시리즈인 IntelDX4 였다고
8,한다.2002
9,년 산소 학번 영남 대학교 토목과 ( 現 건설시스템 공학과) 학부 생 시절부터 본격적으로 컴퓨터 조립을 많이 하여 컴 덕이 되었다고
10,한다.
11,생 방에서 가끔 학창 시절 얘기를 꺼내는 편이다.2004
12,"년부터 2005년까지 제 17 보병 사단 BGM-71 TOW ( 토우) 중대에서 현역으로 복무했는데, 원래 탄약관리 병이었다가 3 종, 7 종, 9 종 모두 도맡는 보급 병으로 보직이 바뀌었다고"
13,한다.
14,Microsoft Excel을 잘 활용할 수 있었던 것도 현역 시절 덕분이었다 고... 오 버클 럭은 전역 이후인 2006년부터 본격적으로 시작했다고
15,한다.
16,엄청난 리 니지 내공을 가지고 있다.
17,"카스 타인 서버에서 5년 동안 서버 1위 영웅 칭호를 달은 전적이 있고 2008년 10월 26일, TG 삼보가 주관했던"
18,2008 리 니지 2 배 틀리그에서 2위를 수상한 이력이 있다.2010
19,"년 한때 엔씨 소프트에 QA와 게임 총괄 기획자로 각각 지원했으나, 최종 면접 단계에서 불합격되었다고"
20,한다.2012
21,"년 개업 이래로 현재까지 커스텀 수 랭 쿨 러 조립 PC를 주문한 손님은 겨우 4명이었는데, 커 수 주문 건 중에 가장 비싼 조립 PC 견적이 1000만원이 넘는다고"
22,한다.
23,참고로 신성 조 본인은 커 수 딱 한 번 조립해 보았다고
24,한다.
25,하지만 커 수 조립은 돈벌이가 잘 안 되어서 더 이상 받지 않는다고
26,한다.
27,초창기 하이 톤의 목소리 때문에 화교로 오해 받은 적이 있다.
28,"허수아비를 시작으로 ITSystem, 양 컴, 눈쟁이, FreshmIT 프 레 시 미트 [7] 등의 웬만한 국내 컴퓨터 관련 유 튜브 채널들은 대부분 구독한 상태. 그 중에 대 괴수 대백과 대사전, 조군의 낭만공장 컴퓨터, 뻘 짓 연구소, 려독, 띵 입니다"
29,"[8], 러 빗 아토 [9] 의 연락처까지 가지고 있다고"
30,한다.
31,"가장 친한 유튜버는 생 방에서 자주 찾아왔던 뻘 짓 연구소, 띵 입니다,"
32,FreshmIT 프 레 시 미트. 동종 업계 출신의 유 튜 버인 체험 판의 컴퓨터 채널만 구독하지 못 한 상태인데 2019년 3월 즈음 체험 판의 생 방에서 체험 판한테 차단당한 적이 있어서 그렇다고
33,한다.
34,이후 B450 TUF PRO 사건으로 인해 두 유튜버의 관계가 나빠진 상태이기 때문에 이후에도 엮일 가능성은 별로 없다.
