,sentences
0,안녕하세요!
1,야옹 해 바 바 입니다.
2,제 채널은 야 옹이 채널.. 아니 주로 나 레이션을 이용한 롤 (League of Legends) 편집 영상과 여러 게임 영상을 업 로드( 예정) 하고 있습니다.
3,"가끔 일상 영상이나 피아노 치는 영상, 냥 냥이 영상을 올리기도 합니다"
4,유 튜브 소개( 냥!) 바하~! 고양이 유튜버다. 리그 오브 레 전드 전문 유튜버다. 초기 유 튜브 닉네임은 샤이 버였다.
5,"롤 편집 영상을 올리다가 채널 명을 야옹 해 바 바로 바꾸고 롤, 고양이 영상을 올리기 시작하였다."
6,"야옹 해 바 바 라는 채널 명의 유래는 기르는 고양이 바 바가 ' 야옹' 을 거의 하지 않아서, ' 바 바야 "" 야옹"" 해 봐' 라는 의미로 지은 것이라고 한다."
7,기존엔 자막 예능 롤 시리즈를 주력으로 하였으나 이후 보이스 웨어를 활용하여 웃기거나 어이를 상실하게 만드는 상황을 해설해 주는 듯한 [6] 실황 영상을 제작한다.
8,"바 바라는 이름의 고양이를 기르고 있으며, 이 바 바가 채널의 이름이다."
9,간혹 고양이의 영상을 올리거나 커뮤니티에 바 바의 사진을 올리기도 한다.2019
10,년 12월 ' 나나' 라는 고양이를 입양했음을 유 튜브 커뮤니티를 통하여 공개했다.에?
11,"지랄?: 어이를 상실케 만드는 뇌 절 플레이가 나올 때 자주 나오는 말. 최근에는 뇌 절이 아니고 가만있다가 스킬, 점멸 등을 뺄 때도 쓴다."
12,넌 또 뭐야 이 색 기야: 옆에서 갑자기 엉뚱한 챔피언이 등장하거나 어이 없는 플레이가 나올 때 쓰인다.
13,어 케이 겼노 ㅅㅂ련아: 누가 봐도 이기기 힘들어 보이는 싸움을 어처구니 없이 이겼을 때 쓰인다.
14,"또, 다른 바리에이션으로는, 정말 누가 봐도 살아남기 힘든 상황에서도 상대의 어처구니 없는 발컨으로 유유히 살아 나갔을 때에는 "" 어케 살았 노 ""라고 말한다."
15,그 외에 기출 변형이 많은 편이다.
16,안 물어봤다고요?
17,어쩌라 고요: 주로 나 레이션에서 사족을 날린 후 혹은 시청자들에게 뜬금없이 질문을 던진 후 마무리하는 멘트로 쓰인다.
18,그 외에 기출 변형이 많은 편이다.
19,아니라고요?
20,그냥 그렇다고
21,해 줘요
22,": 누가 봐도 아닌 것 같은 상황에서 "" 그냥 그렇다고"
23,"해 주자."", "" 그냥 그렇다고"
24,"하고 넘기자."" 라는 식으로 쓰이는 대사다."
25,"브라 이언: 브론즈 + 아이언, 즉 브론즈와 아이언을 합쳐서 부르는 줄임말이다."
26,[7] 워! 안녕?: 시야 밖이나 부 쉬 안에서 갑자기 챔피언이 나와 상대를 놀래킬 때 또는 뻘 점멸을 쓸 때 쓰는 대사다.
27,이 대사는 남성 보이스 웨어가 구사한다.
28,"상대도 놀란 듯이 남성 보이스 웨어로 "" 아, 안녕."" 이라고 대답해 주는 게 포인트다."
29,죽여! 이 개 X 끼!... 으악!: 초반 인 베싸움 등에서 무리하게 상대에게 진입할 때 쓰인다.
30,대부분은 무리해서 사망 엔딩. 원본은 프로 게이 머 클 템의 대사. 모자이크 : 끔 살 혹은 벌레수준의 경기력을 보여주는 챔피언들을 모자이크로 가려 준다.
31,개소리 마 세요: 말 그대로 이다.
32,남자 보이스 웨어 목소리로 고정이다.
33,개소리를 하면 어김없이 찾아온다.
34,시발 롬이?: 말 그대로 개구리 짤 과 남자 보이스 웨어 목소리로 고정이다.
35,[8] 어처구니 없는 일을 당하면 어김없이 찾아온다.
36,지랄 하지 마: 말 그대로 개구리 짤 과 부드러운 남자 보이스 웨어 목소리로 고정이다.
37,지랄을 하면 개구리 짤 과 함께 어김없이 찾아온다.
38,"오오 오오 오!!: 스트릿 래퍼(?) 들이 나와서 환호하는 밈을 이용해, 플레이가 "" 기가 막히거나"", "" 반대로 기가 막혔을 때"" 해당 밈을 조합해 사용한다."
39,"이마 탁: 말 그대로 이마를 치는 밈 [9] 을 가져와서 "" 스킬을 못 맞추거나 어처구니 없는 상황일 때"", 해당 밈이 나와서 이마를 ' 탁!' 하고 친다."
40,띠 이모: 여성 보이스 웨어가 티 모를 이상하게 발음하자 튀모 어감상 더 좋은 소리가 난다며 띠 이모로 바꾸었다.
41,돈까스: 위의 띠 이모처럼 여성 보이스 웨어가 초가스를 이상하게 발음하자 쇼 우가스 더 좋은 소리가 나는 돈까스로 바꾸었다.
42,그 외에도 그라 가스에게도 돈까스 칭호를 붙여 줬다 쓰레기 : 쓰레 쉬를 자꾸 쓰레기로 부른다(?). 이유는 알 수 없다.
43,그 외에 베 인은 ' 구르기' 로 라 임을 맞추는 편이다.
