,sentences
0,초창기 멘 션: ( 주먹을 카메라에서 꺼내며) 반갑습니다
1,브링 입 니~ 다!
2,중반기 멘 션: 하 이브 롱~! 브링 입니
3,- 다하! 현재 멘 션: 여러분들 하브~ 따~ / 하브 반갑죠
4,"/ 여러분들 하브여~/ 브롱이 들, 하 브으으~ / 하브 요~ (라고 한 뒤 이마를 때린다.)"
5,"샌 드박스 소속 크리에 이 터로, 게임을 플레이하는 크리에 이 터 이자 유튜버다. "" 겜브 링 (GGAM BRING)"" 이라는 닉네임은 그냥 아무 이유 없이 지었다고"
6,"하는데 ""GAME( 게임)"" + ""BRING( 가져오다) ""를 합성한 것이다."
7,현질 빨이다.
8,시청 연령 대는 넓은 편이다.
9,"TV에서 방영되는 겜브 링 TV 덕분에 미취학 아동부터, 자녀들이 좋아하길래 따라 보다가 같이 팬이 된 학부모 브롱이도 있다."
10,"그 외에도 초등학생부터 대학생 브롱이, 직장인 브롱이까지 있다."
11,클린 방송이 여서 연령 대가 넓을 수 있는 것으로 보인다.
12,"[8] 자타 공인 공룡 덕 후 이자 공룡 게임과 자동차게임 마스터. 어메이 징 프로 그, 피드 앤 그로 우: 피 쉬, 로블록스 [9], 파크 라이 프라이 멀, The Isle, 젤 다의 전설 등의 장편이 유명 해졌고, 처음엔 아니었으나 점점 병맛 게임 크리에 이 터로 자리를 잡아가고 있다."
13,[10] 요즘 모바일 게임을 자주 하는데 브바일이라고 부른다.
14,초기에는 복근이 있을 정도로 몸이 좋았지만 최근 들어서는 스스로를 ' 겜 돼지 '라고 칭할 만큼 살이 쪘다.
15,자본주의의 힘! 겁이 많다.
16,하지만 인정을 하지 않을 때도 있다.
17,겜브 링 만의 시작 인사는 하브. 하이+ 브롱의 줄임말. 하브라고 인사한 이후 캠 화면을 손바닥으로 치면서 찰싹! 효과음이 난다.
18,끝날 때에는 빠브. 빠이+ 브롱의 준말이다.
19,유 튜브를 시작하기 이전에는 병원에서 일하는 간호사였다.
20,"간호사를 본업으로 삼고, 게임 방송을 취미 삼아 유 튜브를 시작했다고"
21,한다.
22,간호사였던 덕분에 Bio Inc( 타 노스 출연) 라는 게임을 쉽게 플레이한다.
23,초창기 때에는 지금처럼 장난기 넘치는 모습이 아니라 상당히 무뚝뚝하고 과묵한 모습이었다.
24,[11] 게임할 때는 현재의 겜브링의 과한 리액션이 없어서 다소 심심했었다.
25,초창기 영상은 욕설이 들어가있어서 비공개된 상태다.
26,"유 튜브는 평일 오후 4시, 주말 오전 9시에 영상을 업 로드 한다."
27,"방학 시즌, 공휴일 오전 9시에 영상을 올린다."
28,"하루에 한 개의 영상이 업 로드되고, 굉장히 드물게 영상이 두 개 올라오기도 한다."
29,"가끔 게임 외에도 브링주니어와 함께 노는 일상 영상이나, 브도 먹 [12] [13] 영상, 웃지 마, 울지 마 [14], 브바 일( 모바일 게임 영상) 등을 올렸다."
30,트위치에서 매주 목요일 4시 정규로 방송하던 것은 사정상 못할 것이라고 말했다.
