,sentences
0,모바일 게임 크리에 이 터이며 재능 파(?) 프로 예능인 세 드입니다!
1,[4] 트위치 와 유 튜브에서 활동 중인 인터넷 방송인. 배틀 그라운드 모바일 공식 파트너이다.
2,주 컨텐츠는 배틀 그라운드 모바일이며 카트 라이더 러 쉬 플러스 영상이 간혹 올라온다.
3,배틀 그라운드 또한 세 드그 릴스 더빙 영상 찍을 때 플레이했었다.
4,세 드라는 방송 닉네임은 1만 Q&A [5] 당시 옆집 강아지 이름이 해피였는데 해피라고 하면 그 강아지가 생각나서 반대되는 말인 세 드로 지었다고
5,한다.
6,여담으로 5만 Q&A [6] 당시에는 여 친 없어서 슬프니까 세 드라 고 지었다고...
7,[7] 배 틀 그라운드를 주 컨텐츠로 삼고 있으며 팁 영상도 상당히 찍은 만큼 인 게임 실력이 뛰어난 편이다.
8,최근 들어서 고양이 먼지가 생방송에 간혹 가다 출연하고 있으며 2020년 7월 말에 코로나 19 지원에 쓰일 수익 모집에 출시된 그립 톡에 세 드님 본인과 같이 그려졌다.
9,회색 먼 치킨( 고양이) 이며 캠을 켰을 때 뜨면 채팅 창이 귀엽다며 불타오르기도 한다.
10,세 드는 사탄이다(?) 만 15세 게임인 [8] 배틀 그라운드 모바일을 위주로 플레이하는데 유 튜브 시청자들의 대다수가 초등학생과 중학생이다.
11,하지만 5만 Q&A 당시 보여준 데이터에 의하면 33세 이상의 시청자가 50 프로를 넘겼으며 얘들이 부모님 폰으로 시청했을 수도 있지만 성인 분들도 어느 정도 계신 방송이다.
12,[9] 트위치는 비교적 어린 시청자들이 적어 채팅이 클린한 편이다.
13,유 튜브도 관리가 잘되어 있는 편이고 생 방 시청 연령 대에 비해 비 매너와 무개념 채팅은 제재 당하기에 많지 않다.
14,[10] 높은 텐션과 방송 흐름이 끊기지 않는 게 방송 특징 중 하나이며 어린 시청자들과 잘 어울리는 편이다.
15,화내는 걸 보기 힘들 정도로 방송할 때 웃음기가 많은 편이다.
16,그리고 중요할 땐 [11] 급변해서 진지하게 게임을 한다.
17,초고수 초대석이라는 컨텐츠나 타 유 튜 버들과의 합방으로 좋은 친화력과 서로 간에 케 미를 볼 수 있다.
18,방송시간은 미정이며 주로 오후에 킨다.
19,횟수는 정해져 있지 않지만 꽤나 자주 키는 편이며 키는 시간이나 날짜가 미정이기에 휴 방공 지가 없는 편이다.
20,[12] 주로 주말에 시청자와 같이 커스텀을 하며 이때 시청자 수가 몰리는 추세다.
21,"방송을 한번 킬 때마다 2시간 정도하는 편. 초창기 때는 4 시간에서 8 시간까지 굉장히 길게 생 방을 켰었지만 현재는 영상 제작, 학업 그리고 컨디션 문제로 2 시간 방송이 주를 이룬다."
22,생방송 시 어린 시청자들이 많은 관계로 관리 규칙이 많이 이행되는 편이다.
23,"타 스트 리머/ 유 튜버 언급 금지 혹은 자제 [13] 타 스트 리머/ 유 튜버 비방/ 비교 금지 [14] 반복 질문/ 채팅 금지 [15] 도 배 금지 [16] 싸움/ 정치적 발언/ 선동 금지 신상 캐기 금지 [17] 저격 금지 [18] 초면에 반말 또는 예의 없는 발언 금지 다양한 배 틀 그라운드 모바일을 중심으로 한 컨텐츠를 뽑아내고 있으며 초고수 초대석 [19], 꿀 팁과 공략 [20], 상자 깡 [21], 시참 컨텐츠 [22] 등등 고정인 컨텐츠들도 있으며 방송 때 유하각을 편집하는 경우도 상당하다."
24,가입 일 : 2019년 4월 4일 [27] 구독자 1만 [28] : 2019년 8월 24일 구독자 5만 [29] : 2020년 3월 21일 구독자 10만 [30] : 2020년 5월 30일 나이에 꽤나 민감하다.
25,25세를 반 오십으로 생 방에서 언급한 이후 나이를 물어보면 시청자들의 반 오십이라는 답으로 주를 이룬다.
26,[31] 과거 채널 명이 세드 SAD Gaming 이었는데 Gaming를 붙인 것은 ATHENA GAMING을 따라 했다고
27,한다.
28,먼지라는 고양이를 키운다.
29,( 먼 지가 10만 기념 실버 버튼이 오자마자 침 벅 버튼으로 만들었다고
30,한다.)
31,여자친구에 관련해 선 채팅에 ! 여 친이 언급 안되는 날이 없을 정도로 [32] 이 명령어는 무슨 이유에서 인지 꽤나 많이 쓰인다.
32,여러 게임에 재능이 있는 편이다.
33,배 그는 플레이 시간이 압도적으로 적음에도 실력이 줄지 않는 편이며 [33] 카트도 맵별 요령을 암기하지 못했을 뿐 드리프트 감각이나 맵 보기 실력 등 플레이 시간에 비해 실력이 뛰어나다.
34,사용기기는 아이 패드 프로 3 세대다
35,골무 한쪽이 먼지에 의해 회복 불가(?) 수준이 되었다.
36,스트 리머들 간에 관계는 원만 해 보이며 큰 사건 사고나 불상사 없이 1 년째 채널 운영 중이다.
37,"규모가 컸던 팬 톡 방이 있었으나 현재 관리 문제로 폐쇄되었고 우 수세둥이, VIP 세둥이, 그리고 클 랜 톡 방 만이 운영되고 있다."
38,좋아하는 아티스트는 지 코라고 한다.16
39,"시즌 때, 2일 만에 최고 티어인 정복자를 달았다고"
40,한다.
41,세둥이를 사랑한다고 한다.
42,*VIP 세둥이를 2개월 간 유지하면 모바일 배틀 그 라운드에서 친구 추가를 해 준다고 한다.
43,* 배틀 그라운드 모바일을 생방송에서 플레이하고 나온 유하각을 편집한 영상이 대다수이며 구독자 수 비례 평균 조회 수가 잘 나오는 편이다.
44,"영상 간 조 회수 낙차가 적은 편. 상자 깡, 합방, 시청자 참여 영상들이 여기에 속하며 가장 많은 비중을 차지한다."
45,영상들이 10분 이상 이지만 흐름이 끊기지 않게 한 편집 덕에 체감상 영상 길이가 짧은 편이다.
46,예능에 중점을 둔 영상들이니만큼 수도 많으며 반대로 차분한 나 레이션이 중심인 꿀 팁 시리즈와는 달리 높은 텐션을 볼 수 있다.
