,sentences
0,양 띵 TV에 소속된 팔로 워 9만명을 보유한 트위치 종합 게임 방송 스트 리머 이자 구독자 약 41만명을 보유한 2 세대 유 튜 버이다.
1,"눈꽃은 2014년 6월에 옴므의 빈 자리를 채워 함께 콘텐츠를 진행했으며, 한 달 뒤 7월에 옴므가 공식 탈퇴한 이후 양 띵 TV에 정식으로 합류한 멤버이다."
2,멤버들 중 다주와 함께 가장 나이가 많아 맏형이라는 포지션도 함께 가지고 있다.
3,누가 봐도 눈꽃은 맏형이다.
4,"하지만 형 대우를 받는지는 의문. ( 삼식 아. 형이야...) 닉네임은 유래는 닉네임을 지을 때가 겨울이라서 "" 눈꽃 ""으로 지었다고"
5,한다.
6,양 띵 팬이 된 계기는 평소와 다름없이 아프리카 TV에 들어갔을 때 마우스 클릭 실수로 양 띵 방송에 들어갔는데 재미있어서 팬이 되었다고
7,한다.
8,현재 도 담이 와 도래라는 반려 견을 키우고 있다.
9,"도 담 이의 이름은 원래 눈 딩이었는데, 몸이 약해 아픈 일이 많아 도 담이라고 다시 지어 줬다고"
10,한다.루
11,태에 의해 죽음의 편지 콘텐츠의 벌칙으로 2018년 1월 28일 10시 30분부터 다음날 10시 30분까지 개인방송으로 12시간 여장 캠 방을 진행했다.
12,멤버 다주의 금발 가발과 서 넹 [4] 의 옷을 입고 화장을 한 모습이었다.
13,본인은 평소 모습에서 머리 길이와 색 밖에 변한 것이 없다고 하지만 팬들의 반응은 뜨거웠다.
14,그날 시청자 수는 방송을 킬 때 양 띵 방송 급으로 빠르게 증가 하여 약 7000명을 달성하였다.
15,"[5] 평소의 남자 모습은 눈꽃, 여장한 모습은 벚꽃이라 불린다."
16,"벚꽃의 꽃말은 절세 미인이다 가발 정리의 어려움, 가발 때문에 생긴 머리를 조여 오는 통증이 생겼지만 무난하게 넘어갔다."
17,12 시간 방송에 가족들은 모르기 때문에 화장실이나 식사 문제로 어려움을 느꼈지만 가발 정리는 다주에게 부탁하고 두통은 잠깐 가발을 벗는 것으로 해결했다.
18,"야식으로 보쌈먹방을 했으며, 배달원에게 음식을 받으러 나갈 때 담요를 두르고 나갔다."
19,중간에 다주와 함께 데 바데 듀오로 플레이하며 재미있는 만담을 했다.
