,sentences
0,"前 아프리카 TV BJ, 現 트위치 스트 리머. 견 자희, 이초 홍과 함께 ' 매혹된' 클럽의 초창기 멤버였다."
1,과거 GE 엔터테인먼트에 소속되어 있었다가 계약 만료로 인해 탈퇴. 서든 어택 핵 스나의 클 랜 < #ever _wC> 의 클 랜 원이며 현재 소속 사는 샌 드박스 네트워크다.
2,[1] [2] 과거에는 고정 팬닉이 있었다.
3,"매혹된 클럽 창설 당시 'H³( 닉네임)', 매혹된 클럽에 사과 몽이 들어온 이후엔 '￦( 닉네임)', 매혹된 클럽 해체 이후로 '( 닉네임) 이오 '를 사용했었다."
4,팬 닉 문화가 생소한 트위치로 플랫폼을 옮긴 뒤로는 자연스럽게 쓰지 않게 되었다.
5,다양한 게임을 컨텐츠로 하였고 오랜 기간 동안 방송을 해 왔기에 두루두루 안면이 있는 편이다.
6,"서든 어택, 롤, 마인 크래프트, 러스트 등으로 많은 스트 리머들과 방송을 했고 특히 최근 몇 년 간은 잼 잼마을과 어 몽 어스 등에서 소위 대기업이라고 불리는 여러 스트 리머들과 교류하고 있다."
7,"트위치는 캠 방 스트 리머들과 비 캠 방 스트 리머들의 시청층이 확연하게 구분되는 특징이 있는데, 이 춘 향은 독특하게도 캠 방과 비 캠 방 스트 리머 양쪽 모두와 거리낌 없이 어울리며 시청자들도 이에 대해 전혀 거부감을 갖지 않는다."
8,그리고 이러한 특성 탓에 이 춘 향 방송의 시청자 유 사도를 보면 트위치의 옥천 HUB라고 불릴 정도로 캠 방과 비 캠 방을 가리지 않고 다양한 방송에서 유입된 시청자들 로 이루어져 있다.
9,닉네임의 유래는 한복을 입은 캐릭터와 닉네임 자체에서 알 수 있다시피 춘향전의 주인공인 성 춘향이다.
10,"여기에서 성씨만 이씨로 바꾼 것인데, 실제 성이 이 씨인지는 밝히지 않았다."
11,인터넷 방송 초창기 시절부터 휴식기 없이 꾸준히 방송을 해 온 1 세대 원로 인터넷 방송인이다.
12,"때문에 친분이 있는 인터넷 방송인들이 꽤나 많고 합방도 자주 하는 편. 다만 친한 스트리머가 많은데 비해, 단 한번도 타 방송인과 우 결을 한 적은 없다."
13,아무래도 본인이 그런 종류의 컨텐츠를 부담스러워 하고 있어서 시청자들도 과도한 요청은 자제하고 있다.
14,주로 토끼 귀에 분홍색 웨이브 머리와 한복을 입은 캐릭터로 그려지며 앳된 목소리로 매니아 팬층을 보유하고 있는 편이다.
15,"과거에는 사투리를 심하게 사용했지만, 지금은 표준어를 사용하려고 노력한 끝에 사투리도 표준어도 아닌 독특한 말투를 구사하게 되었다."
16,물론 지금도 마음먹고 사투리를 쓰려 하면 아주 찰지게 하는 편이다.
17,평소 목소리는 콧소리가 다소 섞인 약간 낮은 톤이다.
18,원숙한 성인부터 귀여운 아이까지 연기 폭도 다양한 편. 목소리와 달리 성격은 다소 호탕하다.
19,가끔 툭툭 던지는 말이 핵심을 짚는 경우가 있고 의외로(?) 논리 정연한 화술을 구사한다.
20,특히나 어몽어스와 같은 마피아 장르의 게임 합방을 할 때면 논리적인 면모가 돋보여 시청자들이 감탄하곤 한다.
21,"아프리카 TV에서 에이스 오브 스페이드로 방송을 시작했으며 마인 크래프트 방송으로 신청하지도 않은 베스트 BJ에 올랐던 적이 있는데, 아프리카 TV 측의 실수로 잘못 올라갔던 것이고 다시 일반 BJ로 내려갔던 해프닝이 있었다."
22,이후 정식으로 재도전하여 정당하게 베스트 BJ를 따 내 었다.
23,예전부터 방송에 블랙리스트 추가와 강제 퇴장이 없기로 유명하다.
24,그래서 인지 비 매너 채팅이 있을 경우 쉽게 눈에 띄는데 그 경우에는 해당 채팅은 신경 쓰지 말고 매너 채팅을 하는 것이 좋고 실제로 이 춘 향의 시청자들은 그렇게 하고 있다.
25,[3] 정해진 휴방날이 없고 그렇다고
26,임의로 휴방날을 지정해서 쉬는 것도 아니고 1년 365일 중에 거의 매일 방송을 켠다.
27,[4] 다만 방송을 켜는 시간은 랜덤한 편. 주 컨텐츠도 미리 약속이 잡힌 합방이 아니면 특별히 정해진 것 없이 그날 그날 컨디션에 따라 정하는 편이다.
28,방송에 다시 보기가 없고 유 튜브에 따로 풀 영상을 올리지 않는다.
29,본인이 본인의 목소리를 듣는 것에 거부감을 느껴서 영상을 남기는 것이 꺼려 지고 말을 할 때 항상 조심스럽게 내뱉는 성격이라 만약 다시 보기가 남게 되면 그것에 신경을 쓰느라 방송에 집중을 못하게 될 것 같아서 남기지 않는다고
30,한다.
31,비슷한 이유로 본인의 영상이 허락 없이 다른 곳에 돌아다니는 걸 매우 꺼려 하는데 방송 중에 나온 말들이 본인의 의도와는 상관없이 재편집되거나 혹은 사소한 말 실수가 크게 번지는 것을 미연에 방지하기 위함이다.
32,"일부 시청자가 방송을 무단으로 녹화하여 타 스트리머에게 영상 도 네이션을 한 사건으로 회초리를 든 적도 있으니, 이런 행위는 삼가 토록 하자. 그러나, 2020년 8월, 이 춘 향 다시 보기 유 튜브 채널이 만들어 졌다!"
33,"본래 이 채널은 게임 외의 노래나 일상, 수다가 올라오던 채널이었는데, 7 월말부터 폭발적으로 늘어난 시청자들의 요청과 건의로 다시 보기 채널로 바꾸어 저작권과 관련된 부분만 들어낸 뒤에 순차적으로 올리겠다고"
34,발표했다.
35,그리고 이에 따라 게임 채널과 일상 채널은 다시 이 춘 향 본 채널로 통합하게 되었다.2020
36,"년 하반기 강 백대전을 시작으로, 발 낳대"
37,- 자 낳대
38,-와 낳대
39,- 따 효 니 배 ER 대회- 미 뮤 주관 롤 대회- 섀도 우 아레나 대회에 연속 참가 하여 3개월 만에 7개 대회라는 하드한 일정을 소화하고 있다.
40,본인은 괜찮다며 걱정하지 말라고
41,"하지만, 이 시기 즈음 손목 부상으로 병원을 방문하기도 했다."
42,[5] 매혹된 클럽 멤버( 현재 클럽 해체됨) 이초 홍 견 자 희이
43,"춘 향 사과 몽 2014년 12월 25일, 본인이 직접 팬 카페를 만들었다."
44,"팬 카페는 여기. 이전에 팬이 만든 팬 카페가 있었지만 인지성 부족, 관리부족 등등의 난항으로 제대로 된 운영이 되지 않았다.2014"
45,"년 12월 27일, 페이스 북 페이지를 개설하였다."
46,보통 소소한 일상이나 유 투브 영상 링크 등을 올린다.
47,하지만 2016년 1월 쯤 올린 글을 마지막으로 글이 올라오지 않고 있다가 트위치로 플랫폼을 옮기기 전 1년 반 만인 2017년 6월 12일에 페이스 북에 글이 올라왔다.2015
48,"년 1월 19일, 유 튜브 채널을 개설했다."
49,링크는 여기. 보통 매일 7시에서 9시 사이에 업 로드된다.
50,조 회수는 꾸준하게 4 자리 이상을 유지하는 중이다.
51,잼 잼마을 편 이후 5~6 자리를 유지 중이다.2017
52,년 6월 16 일자로 트위치로 플랫폼을 이전했다.
53,그 전부터 컴퓨터를 새로 맞춘 뒤 트위치로 플랫폼을 옮길 것이라고 방송 중 언급했었고 시청자들과 함께 견적을 맞추기도 했었다.2019
54,"년 6월, 양 띵이 주최한 잼 잼마을에 참여하면서 존재 감을 제대로 알렸고 생 방 시청자가 큰 폭으로 늘었다.2020"
55,"년 4월, 뉴 띵 마을에 참여하여 여러 스트 리머들과 좋은 케 미를 보여주면서 서버기간 동안 천명 대 정도의 평균 시청자를 유지하였다.2020"
56,"년 7월, 어 몽 어스 합방과 마인 크래프트 ' 칸 봄가족' 을 거치면서 방송이 다시 한번 폭발적으로 성장하고 있으며, 7월 23일 진행된 합방에서는 호스팅도 없이 무려 8천명의 최고 시청자를 기록하였다."
57,"2020년 7월 24일에는 한동안 합방에 참여하느라 하지 못 했던 시청자들 과의 소통을 위해 저 챗 방송을 하기로 했고, 이후 시청자들의 요청에 따라 자연스럽게 노래방 컨텐츠를 진행하였다."
58,"이날 노래방송에는 온갖 방에서 모인 시청자들이 어울려 트위치 판 화개 장터를 이뤄 냈으며, 새벽 2시 너머까지 7천명 이상의 시청자를 유지하였다.2020"
59,년 7월 29일 진행된 어 몽 어스 합방에서 최고 시청자 1만명을 달성해 기록을 갱신했다.2020
60,"년 8월 11일, 다시 보기 유 튜브 채널을 개설했다."
61,링크는 여기. 원래는 일상 채널이었으나 폭발적으로 늘어난 시청자들의 요청으로 다시 보기를 이곳에 올리기로 했다.2020
62,"년 8월 21일 배 도라지의 어 몽 어스 합방 중, 게임 룰을 가르쳐 줄 선생님으로 침착 맨에게 초빙되어 [6] 최고 시청자 1만 2500명을 달성해 또 다시 기록을 갱신했다.2020"
63,"년 10월 13일 트위치 대형 대회 중 하나 인 자낳대에 서포터 포지션으로 참가, 첫 출전에 무패 우승을 기록하며 로열 로더로 등극했다."
64,경기전 무수한 소문들을 타파하고 노력으로 일구어 낸 결과를 보여주어 많은 시청자들의 호감을 샀다.
65,자세한 사항은 자 낳대
66,항목 참조 .2020 년 10월 22일 모든 클립들을 삭제했다.
67,"이유는 트위치 코리아에서 내려온 공문으로, 미국의 트위치 본사에 걸린 대규모 저작권 사건 때문에 한바탕 난리가 났던 터라,"
68,전세계 스트 리머들의 다시보기와 클립 중 저작권이 있는 음악이 포함된 것들에 대한 삭제를 권고했기 때문이다.
69,"이 춘 향의 방송은 원래 다시 보기가 없었다지만, 그 동안의 방송 경력 때문에 쌓인 클립들이 수천~ 수만개에 이르기에 클립들을 일일이 확인하는 게 매우 어려워서 전체 삭제라는 용단을 내렸다고"
70,한다.
71,[7] [8 ]2020 년 10월 22일 AOMG에서 연락이 닿아 어몽어스가 진행되었다.
72,하게 된 계기는 https: //youtu .be /IUqh3kj84YE ?t =101 여기 .2020 년 12월 2일 서든 어택 공식 유 튜브에서 강의(?) 영상이 올라왔다.
73,링크는 https: //youtu .be /wLmmUhjk8Xk 여기.   자 세한 내용은 이 춘 향( 인터넷 방송인)/ 컨텐츠 및 게임 문서를 의 번째 문단을의 부분을 참고하십시오.
74,따 효 니: 아 휴방이 없어요?
75,이분 ?이 춘 향: 네.
76,따 효 니: 아프질 않아요?
77,아파도 휴 방 없어요?이
78,"춘 향: 아프면, 아프니까 방송 해야 죠. 따 효 니: ..................... 와.... 따 효 니: 작년에 휴 방 안했고, 올해 휴 방 한번했고... 와 대박이다."
79,이러면 진짜 게임 할거 없겠다.
80,코 렛트: 365일 내내 방송하잖아...
81,뭔 가 사정이 있는 거에요? 누가 가둬 놓은 거 아니지? 김 뚜 띠: 웹툰에서 나온 것처럼 그러고 있는 거 아냐?
82,코 렛트: 약간 저건 성실의 범주를 벗어 나가 지고... 뭔 가의 사정이 있는 거야.# 도현: 월요일이 사라졌다!
83,그 영화! 그것처럼 혹시 춘 향님이 7명이 아닐까?
84,요일별로 돌아가면서 방송하는 거지. 치킨 쿤: 다들 몰랐어?
85,춘 향 누님 AI 야! 그래서 체력이랄 게 없잖아.
86,필요하면 충전하고 갈아끼우면 돼. 이초 홍: 춘향이 AI 지. 나랑 만날 때도 홀로 그램으로 나왔잖아.
87,꽃 빈: 여러분들은 춘향이를 인간이라고 생각하세요?
88,여러분들의 잘못된 생각이에요...
89,춘향이는 기계가 확실해요.
90,걘 AI 인 게 확실해... 걔는 있잖아
91,카 톡 에서도 오 타 한 번 안내는 사람이야... 대단하다니
92,"깐. 춘 향 봇: 휴식기도 없었고, 휴방도 없고, 그렇다고"
