,sentences
0,"""Harry Potter..."" - 도비의 처음과 마지막 대사. ""Dobby is free!"" - 도비는 자유예요!"
1,도비는 공짜예요!
2,이 도비는 무료로 해 줍니다
3,"해 리 포터 시리즈에 나오는 말 포이 가의 하인 집 요정. [3] 최초 등장은 2권 비밀의 방 편이며, 해리 포터가 프리 빗 가 4 번지에서 호그 와트로 돌아가지 못하도록 방해하는 민폐 짓하는 모습으로 등장한다."
4,"[4] 이유는 볼드 모트를 몰락시킨 해리가 자신들 집 요정에게 있어 영웅 같은 존재인데, [5] 현재 어떤 음모가 있으므로 호그 와트로 돌아가면 위험 해질 것이기 때문이었다."
5,"그 목적을 이루기 위해 온갖 짓을 다 하는데, 해리에게 온 모든 편지를 가로채서 해리로 하여금 자신이 친구들에게 버림받았다는 생각을 하게 만들고, 버넌 더 즐 리의 집에서 일부러 마법을 써서 해리가 공식 경고장을 받게 만드는 가 하면 [6], 킹스 크로스 역 9와 3/4 승강장 진입 통로를 막아 해리는 물론 애꿎은 론 위 즐 리까지 기차를 못 타게 하는 것부터 시작해서, 2권 중반 부의 퀴 디치 경기에서는 블러 저를 의도적으로 조작해 해리만 공격하도록 만드는 민폐 짓을 한다."
6,"이 일로 해리는 팔 하나가 전부 부러지는 중상을 입었고, 하루 동안 [7] 병동 신세를 져야만 했다."
7,[8] 오죽 하면 그 착한 해리가 빡쳐서 내 팔이 다 나아서 네 목을 비틀기 전에 꺼지라고 했을 정도다.
8,그러나 이런 노력에도 불구하고 해리가 프리 빗 가로 돌아가지 않았기 때문에 목적을 달성하지 못했다.도
9,"비는 해리에게 호그 와트로 가면 위험 해질 거라고 경고 하면서도 그 이유는 제대로 설명하질 못하는데, 이것은 주인이 있는 집 요정으로서 주인과 관련된 것을 함부로 실토할 수 없기 때문이었다."
10,"어느 정도 힌트를 줄 땐 "" 나쁜 도비, 나쁜 도비!"" 라며 자학한 건 이 규칙을 어겼기 때문이었다."
11,덕분에 2권 내내 도비 때문에 고생 했어도 진실을 알게 되자 해리는 고마움을 느꼈다.
12,그리고 마지막 순간 해리는 꾀를 써서 도비를 루시 우스 말 포 이에 게서 해방시켜 줬다.
13,"집 요정들이 해방되려면 주인에게 서 옷가지를 선물 받아야 하는데, 해리가 루시 우스 말 포 이에 게 볼드 모트의 일기장을 돌려줄 때 이를 자신의 양말에 싸서 억지로 쥐어 줬다."
14,당연 히 루시 우 스는 이게 뭔 짓이냐
15,"는 식으로 화를 내며 일기장에서 양말을 끄집어내고 그 양말을 무심코 옆에 있는 도비한테 내던졌고, 그걸 도비가 받았다."
16,영화판에서는 일기장 안에 몰래 양말을 넣어서 루시우스에게 줬고 그걸 루시우스가 도비에게 넘기자 해리가 일기장을 열어 보라 해서 도비가 그 안에 든 양말을 꺼냈다.
17,"하여튼 이렇게 도비는 자유가 되어 버렸고, 뒤늦게 알아챈 루시 우 스는 표정이 일그러졌다."
18,자신의 집 요정을 풀어 줘 버린 것에 분노한 루시우스가 [9] 해리에게 지팡이를 겨누자 [10] 마법을 이용하여 루시우스를 날려 버린다.
19,이후 도비가 자신을 자유의 몸으로 만들어 준 것에 대한 고마움으로 무엇이든지 하겠다고
20,"하자 해리는 "" 다신 나를 구하려 들지 말아 달라."" 고 부탁했다."
21,그러나 이 부탁은 지켜 지지 않는다.
22,"[12] 결국 그는 해리 일행의 참모장, 전속 부관 역할을 자청하여 이들을 보좌하는 임무를 수행하다가 죽음을 맞이하게 된다."
23,머 글 세계에서 특정 인물들의 일정을 챙기는 비서 역할을 했다고
24,보면 된다.
25,이후 4권에서 재등장. 자유의 몸이 된 이후 봉급을 받고 싶어 하고 휴가도 지니고 싶었기에 한동안 일자리를 구하지 못하고 있다는 소식이 윙키로부터 전해 진다.
26,이후 호그 와트의 주방에서 재등장. 얼마 전에 호그 와트 내에서 알버스 덤 블 도 어에게 고용되어 일자리에 구했다고
27,한다.
28,덤 블 도 어가 도비에게 일주일에 10 갈 레 온과 주말 휴가를 주겠다고
29,했지만 너무도 후한 조건에 도비는 깜짝 놀라며 한 달에 한 번 쉬고 일주일에 1 갈 레 온을 받겠다고
30,한다.
31,[13] [14] 또한 집 요정들이 모두 주인의 비밀을 지켜야 하는 제약이 있는 것과 주인에 대한 모욕을 할 수 없는 것과는 별개로 덤 블 도 어는 도비에게 원한다면 자신의 욕을 해도 좋다고
32,했으며 옷도 자유롭게 입을 수 있게 허락했다.
33,물론 도비는 자신은 절대로 덤 블 도 어의 욕을 하고 싶지 않다고
34,하며 덤 블 도 어에게 충성하는 것을 자랑스럽게 여기고 있다.
35,이쯤 되면 현대 사회 직장에서의 고용주와 직원 관계라
36,봐도 좋을 정도다.
37,그리고 이 때 2권에서 얻은 해리의 더러운 양말을 그때 까지도 가지고 있었다.
38,다른 집 요정들과 는 달리 주인에게 쫓겨 나 술에 빠져 사는 윙키를 계속해서 돌보고 있었다.
39,트리 위 저드 두 번째 시합에선 스네이프의 사물함에서 아가미 풀을 훔쳐 다 주거나 짝짝이 양말을 직접 만들어서 [15] [16] 선물하는 등 물심 양면 해리를 돕는다.
40,헤 르 미온 느가 꼬마 집 요정 해방전선에서 꼬마 집 요정들에게 너희들도 봉급을 받고 휴가를 가지며 자유롭게 옷을 입을 권리가 있다고
41,하며 도비를 예로 들자 도비는 겁먹은 듯 자신을 빼달라고 말하기도 했다.5
42,권에서는 해리에게 필요의 방을 소개해 주기도 하는 등 [17] 덤 블 도 어의 군대에 협조한다.
43,도비 자신이 교육지원 대장을 맡겠다고
44,자 처한 셈이다.
45,도비의 공으로 덤 블 도 어의 군대는 좋은 기지를 얻는다.
46,"이후 크리스마스 시즌에 겨우살이 등으로 필요의 방을 장식해 주기도 했는데, 문제는 해리의 사진 등등을 잔뜩 붙여 놓는 통에 해리는 다른 D.A 멤버들이 오기 전에 이걸 몸 땅 치우느라 안간힘을 썼다."
47,"덜 로리스 엄 브리지의 습격 정보를 듣고 하고 대피 사인을 낸 것도 도비. 군대로 치면 해리 일행이 훈련 교관 및 훈육 관에 가깝다면, 도비는 교육지원 대장에 가깝다."
48,또 한 5권에서는 그리핀도 르 기숙사를 거의 혼자서 청소했다고
49,하는데 그 이유는 꼬마 집 요정 해방전선을 하는 헤 르 미온 느가 론의 만류에도 불구하고 고집을 부리며 [18] 양말이나 모자 등을 쓰레기로 위장해 숨겨 둬서 호그 와트의 모든 꼬마 집 요정들을 모조리 해방시키려는 계획을 하기 때문에 모욕을 당했다고
50,생각하는 집 요정들이 분노했기 때문이다.
51,그래서 혼자서 모자들을 다 찾아 내 치우고 해리 포터를 찾아가 한숨을 쉬며 헤 르 미온 느가 이 일 좀 그만두게 해 달라고 한탄하기도 했다.
52,그리고 여기서 얻은 모자를 전부 쓰고 돌아다니는 기행을 벌인다.
53,이후 자학할 때마다 이 모자들이 쿠션 노릇을 하여 도비의 부상을 막는 순기능을 보이기도 한다.
54,크리스마스에는 직접 그린 해리의 그림을 선물로 주기도 했다.
55,허나 퀄리티는 심히 좋지 않아서 프레드 조지 쌍둥이는 긴팔 원숭이 그림으로 착각했다.6
56,권에서는 자청해서 크리 처와 함께 말 포 이를 감시하는 역할을 한다.
57,"이에 크리 처가 해리의 욕을 하자 크리 쳐를 때려서 이빨을 절반이나 부러뜨리기도 했으며, [19] 크리 처의 재수 없어 보이는 행동 때문인지 해리에게 한층 더 충성하는 모습을 보이고 해리 포터의 명령은 언제나 기쁘게 받겠다고"
58,한다.
59,[20] 그리고 해리는 여기서 말 포이가 필요의 방을 사용한다는 사실을 알아낸다.7
60,권에서 말 포이 저택에 갇힌 해리에게 도움이 필요해 거울을 통해서 해리의 위험을 알아차린 애버 포스 덤 블 도 어가 해리를 구하기 위해 도비를 보낸다.
61,그리고 도비는 한 때 자신이 노예로 있던 곳 이자 전 주인의 집인 말 포이 저택에 스스로 들어와 해리와 다른 일행들을 구출해 낸다.
62,그리고 결정적인 순간에 순간이동으로 빌 과 플뢰르의 신혼 집으로 도망친다.
63,"그러나 이 과정에서 벨라 트릭스 레스트 레인지 이 해리 일행을 노리고 던진 칼에 맞았고, 도착한 직후 도비는 사망했다."
64,해리 포터... 위에서 언급한 대로 ' 다신 나를 구하려 들지 말아 달라' 는 해리의 부탁을 지키지 않았다.
65,"해 리포터의 은혜가 깊은 도비는 번번이 그를 돕고, 최후는 그를 구하고 죽었다는 점에서 정말 자유로운 꼬마 집 요정 도비다운 죽음이었다.도"
66,"비의 죽음을 슬퍼한 해리는 빌 위 즐 리와 플뢰 르 들 라쿠르의 신혼 집 근처에 도비의 무덤을 만드는데, 마법을 일절 사용하지 않고 빌 과 플뢰르의 신혼 집에서 염습을 실시한 후 직접 손으로 땅을 파 시신을 안장하고 여기 자유로운 요정 도비가 잠들다 (Here lies Dobby, a free elf)라고 비문에 새겨 넣었다."
67,[21] 그리고 이러한 도비의 죽음은 그전까지 호크 룩스 탐색을 포기하고 죽음의 성물을 찾으려는 유혹에 빠졌던 해리에게 각성의 계기가 되었다.
68,또 한 이때 도비가 죽은 것에 대한 슬픔으로 인해 해리는 오 클러먼 시의 방법을 완벽히 깨우친다.
69,또 한 도비의 시신을 안장하고 묘비를 만든 해리의 행동은 후에 도깨비들이 그린 고트에 있는 후플푸프의 잔을 파괴하려는 해리 포터 일행을 도와주는 중요 요소가 된다.
70,[22] 게다가 크리 처를 제외한 [23] 다른 집 요정들에게도 이 사실이 소문나서 크리 처를 선봉으로 해리 일행의 지원군이 되어 죽 먹자를 없애는 데 일등 공신을 하게 된다.
71,즉 도비는 죽어서도 해리를 끝까지 도와준 셈이다.
72,영화에서는 2권에서 등장한 이후로 등장하지 않다가 7권에서 먼 덩거스 플레처를 잡아 올 때 재등장한다.
73,이 떄 도비가 론에게 다시 만나서 반갑다고
74,했는데 막상 영화에서는 도비가 론을 만난 적이 없다.도
75,비는 최초의 대사와 최후의 대사가 동일하다.
76,"바로 "" 해 리 포터"". [24] 자주 패러디되는 명대사로는 "" 주인님이 저에게 양말을 주었어요!"
77,"도비는 자유로운 집요 정이에요"" 가 있다."
78,# 종족 특성이 집요 정인 탓에 어떤 면에 선 마법사들보다도 더 강력한 위용을 선보이기도 한다.
79,"[25] 다른 캐릭터들에 비해 등장 횟수는 적지만, [26] 인상적인 활약상으로, 인기 투표를 하면 10위 안에 곧잘 들어간다."
80,"가만 보면, 도비 한 명이 정말 많은 목숨을 살렸다는 것을 알 수 있다."
81,"일단, 말 포이 저택에 끌려갔던 삼총사, 딘& 그립 훅, 루나& 올 리 밴 더는 물론이고, 덤 블 도 어의 군대 회원들이 훈련을 할 수 있었던 것도 필요의 방이라는 적절한 장소를 알려준 도비의 공이다."
82,"이들이 이때 훈련을 못했다면, 호그 와트의 전투 당시 별다른 저항도 못한 채 죽 먹자들에게 끔 살 당했을 것. 실제로는 이 훈련 덕분에 DA 멤버들 중 죽은 사람들도 적었고 ( 불사조 기사단으로 신분전환한 사람을 포함해 3명), 이들도 대부분 죽 먹자와 격렬한 싸움을 벌인 끝에 죽었다."
83,"미성년 자들을 대피시킬 때 사용한 것도 필요의 방이니, 간접적으로 여기서도 도움을 줬음을 알 수 있다."
84,"곳곳에서 도비가 해리 일행의 참모장 혹은 전속 부관 등 비서 직 관련 서술이 있는데, 해리 일행의 일정을 챙기는 등 위와 같은 점이 있었기 때문이다."
85,마 하트 마 간 디와 매우 닮았다.
86,의상 또한 매우 비슷하다.
87,영국과 인도의 관계 때문에 간 디가 도비로 나타내어지는 듯 하다. 축구선수 앙 헬 디 마리아의 별명이 도비다.
88,러시아 대통령 블라 디 미르 푸틴 또한 매우 닮았다.
89,하지만 둘은 간 디를 닮진 않았다... 집이나 조직에서 잡무를 하는 사람이나 과로를 하는 사람들이 '도 비' 로 불리는( 자칭하는) 경우가 있다.
90,"일반 명사화의 일종일지도. 그래서 회사를 그만두면서 지인에게 ""도 비는 자유에요! ""라고 외치는 경우가 종종 있다."
91,"거의 안녕 히 계세요 여러 분 급인 듯. 소설에선 1, 3편을 제외한 전편에서 등장하지만, 영화에선 첫 등장인 2편 이후로 제작비를 아끼기 위해 계속 안 나오다가 7편이 돼서 야 나오며 그 동안의 모든 활약은 네 빌 의 공으로 돌아 가버렸다."
92,(4 편의 아가미 풀을 해리한테 넘기는 일[ 스포일러] 과 5편의 필요의 방의 위치를 알려주는 것) 그나마 7편의 최후의 활약상은 잘 나오긴 했다.
93,"그때 문에 영화판에서는 설정 오류가 생기는데, 영화 7편에서 도비가 론에게 "" 다시 봬서 반가워요,"
94,"위 즐 리 군."" 이라며 악수를 하는 장면이 있다."
95,그런 데 영화판에서 도 비랑 론은 이때 처음 만난다.
96,"영화 2편에서는 론과 도비가 안 만나고, 4, 5, 6편에서는 원작과 달리 도비의 등장이 없었기 때문이다."
97,"영화판 2부에서는 당시 기술력의 한계로 인한 불쾌한 골짜기 탓인지 얼굴 주름이 많고 못생긴 외모로 비호감을 샀지만, 7부에 와서는 회춘이나 한 것 마냥 잡주름이 많이 사라진 데다"
98,눈동자가 커져서 매우 귀여워 졌다는 평이 많다.도
