,sentences
0,"네 여러분 안녕 하쉐 어~ 525252!!!!!!!!!!!!!!!!~~ 여러 분 모두, 쉐끼루~ 어 허이! 까불어 용!! ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 삐삐 삐삐 삐삐 삐삐 삐삐 삐삐 삐삐 삐삐 이거 경 크구요!!"
1,이게 바로 쉐어 입니다
2,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 어 허 이이 이이 ㅣ 이 잉 이 시청자 안 되겠네
3,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 환상이 트위 치죠
4,"여러분 525252~!!! 유 튜브와 트위치에서 주로 활동하는 깨 발랄한 유 튜버, 스트 리머이다."
5,게임 방송을 주로 한다.
6,캐릭터는 구체적으로 정해진 건 아니지만 머리에 노란색 꽃/ 별을 달고 있는 파란색 머리의 사람/ 물개로 많이 그려진다.
7,물개인 이유는 박수를 물개 박수처럼 치기 때문에 물개 캐릭터가 되었다.
8,목소리가 굉장히 좋고 경쾌하다.2020
9,"년 5월, 구독자 10만명을 달성했다."
10,항상 존댓말을 사용한다.
11,욕설은 절대 사용하지 않는다.
12,생일은 ???? 년 11월 19일로 추정된다.
13,트위치 주소가 woody1119이 여서. 닉네임이 쉐어 인 이유는 공유를 닮았기 때문이라고 한다(?????). 편집은 모두 직접 하는 편이고 일부 영상만 편집자가 담당한다.
14,팬네 임은 으이그. 방송 진행 중 팬네임을 만들어 달라는 요청이 있었고 고민 하다가 데 바데에서 자주 썼던 유행어인 으이그를 팬네 임으로 정하게 되었다.
15,"방송은 매주 월, 수 금, 일 / 21시 시작 하고 유 튜브와 트위치를 통해 진행한다."
16,시간 변동이 있는 경우 카페를 통해 공지한다.
17,너 방출: 모동 숲에서 주민을 내쫓을 것이라는 협박. 편집 본에선 홀 리 데이의 최 민수 짤을 넣는다.
18,[45] 으이그!: 게임 내 모션을 이용하여 으 이- 그! 하고 외치는 것이 특징이다.
19,"주로 게임을 플레이하다가 상대방의 특이한 실수, 또는 자신을 놓치거나 장난칠 때 많이 이용한다."
20,나중에 팬네 임이 되었다.
21,톡 챡 칙스: 무언가를 때리거나 건드릴 때 자주 사용하는 대사. 톡톡 건드는 것이 있으면 꼭 사용한다.
22,벤트 맨! 벤트 맨!: 어몽어스에서 임 포스터가 되었을 때 크루 원을 죽인 뒤 깐족 거리며 벤트를 탄다.
23,잘못해서 발각되는 경우도 있다(...) 피 카 츄!!: 어 몽 어스 크루 원 죽일 때 내는 소리 .ez ez so ez: 어 몽 어스 이겼을 때 내는 소리. 돌리고 돌리고~: 크루 원을 죽이고 깐족거리면서 크루 원 시체를 빙빙 돌 때 사용한다.
24,역시 발각되는 경우가 있다(.........) 삐삐 삐삐 삐 삐삐 삐삐 이거 경 크구요
25,[46] : 임 포스터를 알아 내어 집합하면 항상 채팅에 치는 멘트다.
26,요즘은 이 멘트로 쉐어 인지 눈치채는 사람들도 간간히 있다.
27,[47 ]525252: 임 포스터가 되었을 때 쓰는 말이다 방송이 본업이 아니고 진짜 본업이 따로 있다.
28,그래서 방송은 퇴근 후인 밤에 하는 편. 그 때문에 방송 일정 변경이 자주 있으니 팬 카페의 방송 일정 공지를 미리 확인하는 것이 좋다.
29,주로 6시 전후에 당일 방송 진행 여부를 알려준다.
30,항상 존댓말을 하고 욕을 하지 않는다.
31,채팅 규칙에도 필수로 적혀 있다.
32,시청자 간 친목은 절대금지. 서로 간의 닉 언도 금지이다.
33,팬 카페도 있는데 팬 카페에서도 절대 금지사항. 생방송 중 시청자 참여 컨텐츠를 진행할 때 참여하는 시청자의 닉네임을 부르는 것도 금지이다.
34,방송은 분명하게 정해진 요일은 없지만 일주일에 3-5 번 하는 편이다.
35,시간은 9시 이후에서 10시 사이에 시작한다.
36,"유 튜브, 트위치에서 동시에 진행하며 카페를 통해 당일 방송시간을 공지한다."
37,키가 굉장히 큰데 키를 물으면 구체적으로 소 숫점까지 알려준다.
38,"컨디션이 좋으면 187.7cm, 안 좋으면 187.4cm 라고 한다."
39,깜짝깜짝 잘 놀라는 편이다.
40,공포게임을 진행 한 적이 있었는데 사운드가 멈추질 않았다.
41,놀라다가도 안 놀란 척 하곤 한다.
42,이밖에 도네 소리에 깜짝 놀라거나 동물의 숲 주민이 크게 외치는 부분에서도 깜짝 놀라곤 했다.
43,오래된 연인이 있다.
44,함께 게임 컨텐츠를 진행하기도 했었고 이후에도 가끔 올라올 예정. 만나게 된 계기. 너무 사적인 질문을 묻는 것을 좋아하지 않는다.
45,이런 질문이 괜찮은 사람이 있다고
46,해서 모두가 그래야 하는 것은 아니다.
47,"그러니 너무 사적인 질문은 하지 말자. 편집자는 x 명, 채팅 매니저는 유 튜브, 트위치를 합쳐 약 10명 정도가 있다."
48,술을 좋아한다.
49,주량도 나쁘지 않은 편. 가끔 술방을 진행하곤 한다.
50,손 캠을 켜고 편하게 대화하며 방송한다.
51,데이 식스 노래를 굉장히 좋아한다.
52,"방송 전후로 데이 식스 노래를 틀고, 시청자들에게 자신의 데이 식스 사랑(... )에 대해 이야기하기도 한다."
53,"데이 식스 노래 중 "" 행복했던 날들이었다"" 라는 곡을 제일 좋아한다."
54,말을 많이 하는 방송 특성 상 목이 안 좋아 힘들어 했던 적이 자주 있다.
55,요즘은 목관리를 하여 전보다는 괜찮아 보이는 편. 다만 본업이 있고 편집도 직접 하는 지라 지금도 시청자들의 걱정을 많이 듣고 있다.2020
56,"년 6월 5일, 시청자들과 함께 본인의 나무 위 키를 확인하였다."
57,"유 튜브 채널 멤버십 중 12,000원 정도의 채널 멤버십을 가입하면 1년에 2번 쉐어가 직접 그린 손 편지를 준다."
58,"설명에는 ""' 모르겠다."
59,"이걸 선택할 사람이 있는지.""' 라고 적혀 있다 ."
60,( 의외로 많다.)
61,사범대 출신이다.
62,"교생 선생님으로 여고에 갔을 때 학생들이 "" 선생님 여자친구 있어요?"
63,"""라고 물었을 때 반지를 보여줬더니 그때 같이 간 다른 친구들은 아직도 그때 학생들한테 연락이 오는데 자신만 혼자 안 온다고 밝혔다... 손이 예쁜 편이다."
64,술 먹 방을 진행할 때 종종 손 캠을 켜곤 했는데 손가락이 길고 가늘어서 채팅 창에 손이 예쁘다는 이야기가 많았다.
65,사범대출신이라는 것을 살려서 지금 위 쉐어 TV가 되기 전에 게임 교생이라는 컨셉을 잡고 방송을 하기도 했다고
66,한다 3년 전 방송[[ 분류: 대한민국의 남성 인터넷 MBTI  유형은 INTP라고 방송에서 밝혔다.
67,"현재 마인 크래프트, 모동 숲을 안하고 어몽어스를 하고 있다."
68,다만 모동 숲은 주요 업데이트가 되는 경우에는 할거라
69,말하여 종료된 컨텐츠에 포함되지 않았다.
70,모동 숲 스토리 영상 중 처음으로 100만회 조 회수를 넘겼다.
71,뚝배기! 촤란~ 모여 봐요
72,동물의 숲이 나오자마자 플레이를 시작했다.
73,"게임 출시 일부터 지금까지 하고 있는 현재 진행형 게임 중 하나. 컨셉은 주민과 교감하기라고 쓰고 괴롭히기라고 읽는다, 섬의 이름은 이태원 클 났섬, 주민대표 이름은 박쉐 로이. 인기 주민만 선호하는 것이 아닌 [6] 여러 주민을 데려오려고 하며 표정이 다양하거나 특이한 주민을 [7] 좋아한다."
74,주민에게 옷이나 악세서리도 많이 선물하는 편. 방출된 몇몇 주민들은 포스터를 붙여 [8] 공동 묘지를 만들어 주고 K.K. 무서운 노래를 틀고 목탁을 두드리며 정성스럽게 추모를 해 주기도 한다.
75,가끔 마일 섬을 돌다가 원하는 주민이 나오지 않을 때는 공동묘지로 와 목탁을 두드리고 가기도 한다.
76,집에 바퀴벌레를 잡지 않고 키운다.
77,시청자들이 ' 바퀴벌레 있어요!
78,' 하고 외치면 키우고 있다며 도리어 시청자에게 소개하곤 한다.
79,마이 디자인도 직접 그리는데 예쁘게 그리는 것이 아닌.. 너 방출 또는 야 미/ 머 슬 이가 그래 써 등 특이하게 써서 섬에 깔아 두거나 주름이나 빠직 마크를 그려 페이스 페인팅을 하는 편이다.
80,섬 내 포도 알 컨텐츠가 있다.
81,"주민이 좋은 행동을 하면 좋은 포도 알을, 맘에 들지 않는 행동을 하면 썩은 포도 알을 주는데 어쩔 땐 실수로 주민 집 앞에 있는 좋은 포도 알을 지워 버리곤 한다."
82,"하지만 "" 이것도 어쩔 수 없는 것"" 이라며 다시 주지 않을 때도 종종 있다... 가끔 포도 알을 정산하는데 썩은 포도 알이 많은 주민은 방출 리스트에 올라간다."
83,초창기 주민은 리아 나와 머 슬 이. 리 아나는 방출 이후 시청자의 섬에서 재회하기도 했다.
84,"( 쉐어 에게 받은 누더기 옷을 입은 채 그대로..) 초창기 주민인 머 슬 이는 다시 데리고 오는 방식으로 인테리어도 바꿔 주기도 하고, 머 슬 이를 많이 괴롭히거나 특이한 옷을 선물하는 등, 장난치는 부분도 많지만 많이 좋아하는 편. 머 슬 이 아미보 카드를 뽑기 위해 5만원을 쓴 건 안 비밀. [9] 마을에 뽀야 미도 지내고 있는데 특유의 귀여움으로 뽀야 미는 괴롭히지 않는다."
85,[10] 게임 중에 귀여워하는 모습을 자주 볼 수 있다.
86,걷고 있기만 해도 귀여움에 달려가는 편. 예쁜 옷을 선물하기도 하는데 무조건 예쁜 옷이 아닌 핫도 그 옷을 선물하거나 안대를 선물하여 궁예로 만들곤 한다.
87,마을의 실세는 주민 대표인 쉐어도 머 슬 도 아닌 뽀야 미이다.
88,다른 주민이 뽀야 미를 시무룩 하게 하면 반드시 잠자리 채로 호되게 혼난다.
89,"뽀야 미가 다른 주민과 같이 있거나 붙어 다니면 기발한 상상력으로 아침드라마 급의 스토리를 만들어 지기도 하고, 뽀야 미의 선택으로 특정 주민의 이사여부가 정해지기도 했다."
90,게임 내 컨텐츠가 굉장히 다양하다.
91,"게임을 통해 특정 주민을 귀족으로 만들거나 마을 내 서열, 라이벌 구도를 보여주고 주민들 달리기 시키기, 주민들 가두고 나무를 흔들어 벌이 날아다니는 것을 보고 당황하는 주민들의 표정 변화하는 모습 보기, 특정 주민 유배지에 보내기 등 기발하고 특이한 컨텐츠를 보여주는 편이다."
92,패션 센스로 시청자들에게 웃음을 주기도 한다.
93,결코 평범하지 않은 패션을 주로 하는데 아주 튀고 색이 강렬하기도 한 패션을 좋아한다.
94,튀는 옷을 자주 입는데 튀지 않는 옷을 입으면 오히려 시청자가 오늘은 왜 이리 평범하냐고 묻는 정도. 다소 지양하는 성격의 주민들도 있었으나 현재는 모든 성격의 주민을 데려오려고 하는 편. 다만 운동광 원 픽 머 슬 이와 새로 온 귀여운 차 돌이가 있기 때문에 운동광이 오는 건 자제하고 단 활을 받으려고 하는 편. [11] 시청자들의 시참을 자주 하는 편이다.
95,시청자들의 섬을 보러 가거나 본인의 섬으로 초대한다.
96,문복이 가 나갔을 때는 시청자들을 초대하여 이별 파티를 열기도 하고 머 슬 이 생일 파티를 해 주거나 시청자와 다같이 낚시대회를 하기도 했다.
97,시청자들 섬에 놀러가기도 하는데 다 본 후 돌아올 때 보이는 쉐어의 섬은 약간 안 습. 시청자들이 눈을 감으라고 외치곤 한다.
98,"무트 코 인이나 섬 꾸미기, 과일 가져 다가 타 섬에서 비싸게 팔기 등에 관심이 적다."
99,그 덕에 쉐어의 방송은 몇 개월이 지난 지금도 1주일에 3-4 일 정도의 모동 숲 방송을 꾸준히 하면서도 소재가 꾸준하다.
100,"돈이나 아이템이 너무 넘쳐서 없는 아이템이 없거나, 한번에 모든 컨텐츠를 끝내 버리거나 하는 일이 적기 때문. 현재까지 방출은 16번, 졸업 2번이다."
101,[12] 본인이 방송에서 머 슬( 킹 콩) 이와 뽀야 미( 햄스터) 는 고정이라고 했다.
102,그리고 유학을 제외한 방출 주민이 돌아온 적은 없다.
103,개성이 많았던 주민 위주였던 예전에 비해 최근에는 인기 있고 귀여운 분위기의 주민들 [13] 이 많이 이사 왔다.
104,그렇다고
105,"개성을 포기한 건 절대 아니어서 쵸 이, 리처드, 아이리스 등 리액션과 표정 좋은 주민들 역시 많이 영입 중이다."
106,타격감을 중시하는 플레이 덕에 문어 주민을 매우 좋아했으나 정작 오래 가지 못하고 둘 다 방출되는 결과가 나왔다.
107,"시청자들은 문리 나를 기대하고 있으나 뽀야 미와 대화가 겹칠 위험이 있는 친절 속성이고 방송 분량에서도 탁 호, 문복에 비해 뽑을 거리가 없기에 쉐어가 뽀야 미를 머 슬 이처럼 유학이라도 보내지 않는 이상 둘 일은 없을 듯. 실제로 마일 섬 투어에서 2번 만났지만 넘어갔다.8"
108,월 말 이후로는 대규모 업데이트 이전까지 어 몽 어스 위주로 진행되기에 진행하지 않는다.
109,다만 타 게임과 다르게 접은 건 아니라고 분명히 말했다.
110,업데이트가 이루어지면 컴백 한다고 한다.
111,[ 현재/ 유학 주민 목록 ] 머 슬 [14] 뽀야 미 [15] 쵸 이 [16] 햄 쥐 [17] 산 토스( 코 코 볼스) [18] 미 애( 미안 애) [19] 애플 [20]( 파인 애플) 아이리스 [21] 리처드 [22] 현재 주민 목록 사라 [23] 유학 주민 목록 [ 방 출 주민 목록 ] 덤 벨 [24] 사 브리나 타 키 [25] 리 아나 [26] 브루스 탱크가 브리 엘 파 올로 [27] 웬 디( 포 테 토) 마르카 [28] 패치( 배치) [29] 문복 [30] 스트로( 빨대) 하 이드 [31] 릴 리 안 [32] 탁 호 [33] 곰 비차 둘( 엄지 발가락) 젤리 [34] 방 출 주민 목록 피 카~ 츄! 벤트 맨! 벤트 맨 !525252~ 삐삐 삐삐 삐삐 삐 이거 경 크구요!!!
112,삐삐 삐!! 이거 경 크구요!!
113,[35 ]EZ ~EZ~ 현재 가장 많이 플레이 하고 있는 게임. 게임의 진행방식이 쉐탄 캐릭터와 매우 들어맞고 단순하면서 흥미로운 부분이 많아서 인지 모동 숲이나 마크도 쉬어 가면서 어몽어스를 주력으로 하고 있다.
114,시청자 참여를 한 적도 있다.
115,"대부분 진지하게 게임을 하기보단 컨셉에 맞춰서 재미있게 게임을 하는데, 웬만해서 게임 플레이 자체에는 크게 지장 주지 않는 편이다."
116,[36] 임 포스터를 확실히 목격하거나 정치를 시전할 때마다 쓰이는 ' 삐삐 삐삐 삐삐~ 이거 경 크구요!
117,' 와 원하는 대로 게임이 풀릴 때 보여주는 호쾌한 웃음소리는 상당히 중독성이 있다고
118,평가 받는다.
119,대부분의 어 몽 어스 영상이 내용을 과장하는 어 그로 식 썸 네 일 제목이다.
120,예를 들어 트위치 한정판 얼굴 코스튬의 얼굴이 자신과 비슷하다고
121,자신 얼굴을 공개했다는 썸 네 일과 같은 내용 과장을 하였다.2020.12.27
122,술래잡기 영상에선 존재하지도 않는 동그랗고 한입 베어 물은 듯 파인 물체를 보면 도망가라는 내용의 썸 네 일로 있지도 않은 걸로 어 그로를 많이 끌었다.
123,댓 글에는 썸 네 일 어 그로에 대한 언급이 적다.
124,이유는 쉐어의 구독자들이 주로 어린 나이 대인 것도 있다.
125,전체 영상 중 초반에 진행한 게임. 모바일 게임이며 아이 폰 7로 플레이를 했었다.
126,"[38] 게임 내 팁, 여러 요소를 소개하는 것 위주로 영상이 진행된 고 있다."
127,바~ 보 같은 엄 브렐 라~ 두근두근~ 세근 세근~ 네 근 네 근 ~2018 년 9월 ~ 2019년 12월 정도까지 제 5 인 격 콘텐츠를 플레이 및 유 튜브 업 로드 했다.
128,"왕 초보 가이드, 즐 겜 영상, 신규 캐릭터/ 스킨 리뷰를 주로 하였다."
129,플레이는 즐 겜 위주. 게임을 정말 즐겁게 한다.
130,"요리조리 잘 피하여 얄밉게 플레이 잘 하는 편. 바보 같은 미 찡 꼬빠찡꼬~ 또는 바보 같은 엄 브렐 라~, 간장공장 공장장 등 감시자에게 별명을 붙인다."
131,게임 시 깐 족 대거나 생존자 감정 표현을 통해 감시자를 놀리며 오랜 시간 어 그로를 끌기 때문에 굉장히 재밌는 모습이 많이 나온다.
132,생존자 캐릭터 특성을 잘 알고 있기에 해당 캐릭터에 맞게 센스 있는 플레이를 자주 보여준다.
133,또 한 그 캐릭터의 춤이나 감정 표현을 많이 가지고 있기 때문에 게임 할 때 추임새와 함께 드립을 치곤 한다.
134,"스킨 리뷰나 신규 맵, 생존자/ 감시자 리뷰를 빨리 한다."
135,정보 위주의 영상을 자주 올리고 플레이 위주 영상도 많이 올라오는데 보통 센스 있는 플레이로 감시 자를 눈물 짓게 하는 영상이 많다.
136,캐릭터를 센스 있게 잘 쓴다.
137,선지자면 부엉이를 몇 번이나 채워 사용하고 탐사원을 하면 자석으로 팀원을 돕고 어 그로를 오래 끄는 플레이를 보여준다.
138,생존자를 잘하여 전체적인 생존자 캐릭터 모두 기본 적인 어 그로를 잘 끄는 편이다.
139,스킨 소개도 자주 하는데 안 가지고 있는 스킨이 없을 정도로 스킨이 많다.
140,"리뷰도 꼭 하고 자주 뽑는 탓에 조각이 항상 많다.. 새로운 정수가 나오면 원하는 것이 나올 때까지 뽑는데 이로 인해 흑우, Black cow 라며 놀림을 당하기도 한다."
141,본인 피셜에 따르면 대략 500만원 정도를 게임에 썼다고
142,한다.
143,제 5 인격을 하는 다른 유 튜버와도 합방을 한 적이 있는데 거기서도 특유의 장난끼를 많이 보여주곤 했다.
144,연인과 함께 제 5 인 격 내에서 커플게임을 진행하기도 했다.
145,서로 꽁 냥 꽁 냥 귀여운 모습은 덤. 여러 사람들이 제 5 인격은 안 하냐고 많이 묻는 편이다.
146,하지만 접었으며 이후에는 안 할 예정. 제 5 인격이 다시 흥행하면 할 것이라고 한다.
147,크아 모바일이 나왔을 때 출시와 함께 플레이를 했었다.
148,쉐어 특유의 게임 센스를 잘 보여주던 게임이다.
149,아이템을 이용해 재치 있게 플레이 하는 모습을 위주로 많이 보여주었다.
150,흑우의 모습을 여기서도 보여주었다.
151,휘황찬란한 캐릭터는 덤... 아쉽게도 몇몇 플레이 이후 자주 볼 수 없게 되었다.
152,[39] 카카오 배그 3 라운드 1위를 한 전적이 있다.
