,sentences
0,"게임 영상, 먹 방 소통 방송을 자주 올리는 유 튜브 크리에 이 터 겸 트위치 스트 리머이다."
1,학창 시절부터 주식 투자자라는 꿈이 있었고 유명 유 튜 버나 스트리머가 되어서 돈을 만지고 그 다음 그 자본으로 주식을 하겠다는 일념으로 영상 제작을 시작하였다.
2,실제로 수능이 얼마 남지 않은 시점에서도 꾸준히 영상을 찍고 편집을 했으며 불행인지 다행인지 하라는 공부는 안하고 그곳에 시간투자를 많이 한 덕분에 초창기의 영상들부터 꾸준히 퀄리티가 좋아졌다.
3,유 튜브와 트위치에서 생방송을 진행한다.
4,주 방송시간은 밤 9시부터 다음날 새벽 1시에서 2시이다.
5,금요 일은 휴 방이지만 가끔 씩 할 때도 있다.
6,불규칙한 휴방을 자주 하는 편인데 휴 방 공지는 특별한 경우가 아니면 없다.2015
7,년 11월 수능 결과는 망했다.
8,당시 백석 대학교를 가려고 했던 보 창은 서울에 있는 대학교 정도는 가야 제대로 놀 수 있다는 아버지의 말에 안하려 던 재수를 선택한다.
9,[8 ]2016 년 11월 22일 수능이 끝났음을 알리는 공지 영상을 정말 간만에 올렸다.
10,수능이 끝난 후로는 오버 워치 관련 영상을 올렸다.
11,대학발표를 앞두고는 매일 같이 PC 방에 상주했으며 그 당시 올라왔던 영상들은 당시에 찍은 게 아니고 수능 100일 전까지 플레이했던 영상들이다.
12,당시에는 주 컨텐츠를 오버워치로 잡고 영상 제작 및 방송에 집중했다.2017
13,년 7월 아프리카 TV 생방송을 시작한 이후부터 게임 중 샷 건을 많이 치는 편이라며 유명 해졌다.
14,한 때 샷 건 워 치라는 제목이 나올 정도로 오버 워치 플레이 도중 샷 건을 많이 쳤으며 도네를 받으면 리액션으로 샷 건을 치거나 무릎으로 키보드를 반토 막내 부수 기도 한다.
15,모 게임을 하면 최소 5개의 키보드가 부서질 것 [9] 이녕 과의 1대 1에서 져서 키보드를 드럼 치듯이 샷 건을 친 적이 있다.
16,샷 건 치는 모습이 박력 있다.
17,그러다 보니 2020년 유 튜버 뒷광고 사건 당시에는 키보드를 그렇게 부숴 대니 컴퓨터용품 업체들이 앞 광고 조차도 안 준다는 한탄을 하기도 했다.
18,이제는 아예 방 한 구석에 여분의 키보드들을 여러 개 비치해 놓고 방송을 한다.
19,키보드 계의 리퍼한 방송에서 키보드 세 개를 부순 적도 있다.
20,"[10] 보물 창고를 예전부터 봐 온 사람이라면 보물 창고의 실력은 컨 셉이라는 의심이 되는 부분이 있는데, 2017년 2월까지만 해도 오버 워치 티 어가 실버 상위였다."
21,"그리고 결국 컨셉을 버리게 됐는데, 2019년에 진지하게 게임에 임하자마자 딜러 점수가 3 자리 수에서 2500점까지 상승했다."
22,더 나 아가 2020년에는 3900점까지 달성하였으며... 전 프로 인 이태준과도 듀오를 돌렸다.
23,사실 컨셉도 컨셉인데 저격을 계속 당해서 점수를 못 올린 것도 있다.
24,끝내 보물 창고는 노력의 결과 끝에 자유 경쟁 전 4262점 아시아 29등을 달성하는 쾌거를 이루었다.
25,( 랭 커) 닉네임인 보물 창고를 줄여서 보 창이라고도 불린다.
26,묘하게 중독성 있는 어감 때문에 자주 쓰인다.
27,[11] 보 창으로 검색해도 이 문서로 리 다이렉트 된다.
28,롤모델은 브베였다.
29,"[12] 패러디가 만들어 지고, 아무리 욕을 먹어도 방송을 포기하지 않고 고소도 하지 않는 멘 탈 [13] 을 본받고 싶었다고."
30,하지만 2020년 6월 브베의 팬 더 TV 입성 후에는 본인이 충격을 받아서 방송을 이틀 동안 쉬었다고
31,말하면서 브베 도네를 안받겠다고
32,선언했다.
33,물론 그러면서도 어느 정도 브베를 이해는 한다고 말했다.
34,최근에는 도네 리액션 양식이 점점 브베를 닮아 가고 있다.
35,[14] 브물 창고 2016년 12월 18일 주변인들에게 말로만 한다 했던 유 튜브 첫 스트리밍으로 최고 시청자 600명을 찍는 기염을 토했다.
36,사뭇 적어 보이는 수치 지만 ' 첫 방송' 이였다는 점 과 주변인의 예상 수치가 3~400 이였다는 것에서는 고무적인 수치. 차후 자주 방송을 할거라
37,말하며 6월 24일 본인의 페이스 북에 향후 아프리카 티비에서 방송을 진행한다 올렸다.
38,"이하 전문. 아직 젊기에 도전하고, 아직 젊기에 노력합니다"
39,☆ 다음주 토요 일인 7월 1일부터 아프리카 TV를 시작해 볼까 합니다.
40,"약 1 달 여기간 동안 플랫폼을 트위치와 아프리카 TV 중 정말 고민을 많이 했는데, 시청자 연령층도 낮고, 자극적인 방송 스타일인 저에게는 아프리카 TV가 더 맞을 거 같아서 선택했습니다."
41,동시 송출을 하면 되지 않냐
42,는 분들이 많으신데. 제 컴이 그렇게 좋지도 않고 저 혼자 플랫폼 3개를 관리하는 건 상당히 무리라고 생각합니다.
43,( 대학 재학 중+ 게으름+ 체력이 약해 여)(+ 특히 유 튜브라는 플랫폼은 정말 많은 관리가 필요한 곳입니다.)
44,"또한 저는 고등학교 때부터, 좋은 대학을 갈려는 꿈을 꾸는 남들과 는 다르게, 매일 새벽까지 BJ 들의 방송을 보며, 방송인이라는 꿈을 키웠고, 그때 흥하던 아프리카 TV라는 곳은 저에게 꿈의 상징이었습니다."
45,"대 수능이 끝나고 유 튜브를 시작했고, 재수기간 포함 1년 4개월 여 만에 유 튜브는 어느 정도 성장했지만, 여전히 고등학교 때부터 꿈꾸던 생방송 BJ에 대한 욕망을 떨칠 수가 없네요"
46,ㅎㅎ 요즘 하루하루가 참 설레고 행복해요.
47,"약간 유 튜브를 처음 시작할 때 느꼈던 두려움과 떨림, 잘할 수 있을까"
48,"하는 걱정, 설렘 등이 교차하고 있어요."
49,"망할 수도 있지만, 도전조차 안하면 나중에 후회할 거 같아서, 이제라도 도전해 봅니다."
50,"정말 밑바닥부터 시작하는 무모한 도전이지만, 열심히 한번 해보겠습니다."
51,"그리고 부족한 저를 봐주시고 응원해 주시는 유 튜브 구독자 분들, 팬 분들 정말 정말 감사합니다."
52,여러분 덕에 제 인생이 진짜 너무너무 행복 해졌습니다.이
53,보다 더 행복할 수 있을까
54,"싶을 정도로... 그는 아프리카에서 트위치로 이사를 간다는 방송과 함께 현재, 유 튜브와 트위치 동시 송출을 하고 있다."
55,그래도 아프리카에 대한 향수는 아주 조금이나마 남아 있는 것 같다.2018
56,년 7월 1일 생방송 스트리밍 1주년 기념방송을 했다.
57,"보 창의 방송장비 모니터 벤 큐 XL2740 240hz ( 리퍼 비시) [ 듀얼] 삼성전자 U32J590CPUIntel® Core™ i9 9900K 그래픽 카드 GTX 1080TIRAM32 GB 마우스 G304 키 보드 커 세어 K70, 저렴한 멤 브레인 키보드 ( 리액션용) 헤드셋 위아이 엠 VIRGO M 60 ( 화이트) 마우스 패드 레이저 골리 아 투스 마이크 UFO 마이크 웹 캠 로지텍 C920 이 병! 보 창!! 보빠야 부르겠습니다!!!"
58,보빠야!! 기형적 이게 매 드무비나 교육방식이 아닌 순수 자막과 BGM 만으로 웃길 수 있다.
59,"보물 창고의 영상을 보다 보면 "" 와 저게 되네??"
60,""" 같은 멋진 플레이보다는 어이 없는 플레이와 그와 맞는 자막 그리고 그 상황을 대변하는 BGM이 주를 이루고 있다."
61,사실 영상도 그렇게 많지 가 않다.
62,이렇게 된 것은 BGM의 저작권법 위반으로 인해 영상들이 싸그리 날라갔기 때문이다.
63,영상의 주된 컨텐츠는 다음과 같다.
64,막 장 개판 랭크 겜 시리즈 URF 조합 시리즈 개 노 답 조합 시리즈 예능 5 인 큐 단일 모드 5대 5!! 다른 영상들과 는 사뭇 다르게 15~30 초 간에 하이라이트 영상을 게임의 흐름의 관계 없이 틀어 준다.
65,위에서 언급했다시피 멋진 장면들도 있지만 그것의 개그 코드는 BGM과 상황에 맞는 자막에서 나오는데 자막을 쓰는 유튜버들은 많지만 상황에 맞춰서 그 캐릭터 위의 대사를 띄어 나열하는 방식을 쓰며 꾸준히 올리는 유튜버는 많지 않다.
66,멋진 장면이 나온다 하더라도 피지 컬 폭발이라는 단어보다는 그간 쌓아 놨던 성장 차이를 바탕으로 찍어 누르는 듯 한 플레이나 암살 등의 플레이가 대부분이다.
67,"원래 방송 중에는 그의 실 친들이 방송에서 매니저 역할을 하고 있었지만, 최근에는 페이스 북이나 여려 방법을 통해 따로 뽑힌 사람들이 매니저가 되며 관리한다."
68,"꽤 많은 사람들이 관리를 하며, [28] 매니저 중 적어도 한두 명 정도는 꾸준히 방송을 함께 하며 채팅 창 관리를 해 주고 있다."
69,스트 리머 특성 상 + R-18 드립이 난무하는지라 채팅의 수위조절을 하기가 힘들어 보인다.
70,보 겸을 경쟁 전 중에 실제로 만난 적이 있다.
71,술 마시다가 놀리는 식으로 ' 그러다 보 겸 만나는 거 아니냐?
72,' 런 식으로 말한 적이 있는데 꿈은☆ 이루어진다 그리고 보 겸이 옵치 좀더 잘하고 보 창의 인생 선배라고 봐도 된다.
73,그 이유는 보 겸은 보 창과 달리 키보드를 사랑하기 때문에.. 그리고 시청자들의 두 눈을 의심케 하는 에 임 실력들과 디스전은 누가 브론즈의 황제인지 우열을 구분하기 힘들 만큼 명승부였고 결국 추후에 재대결을 약속했다.
74,"현재는 보물 창고가 영상을 막아 놔서 볼 수 없는데, 이는 당시 보 겸이라는 것을 모르고 반말을 했고, 이에 많은 욕을 먹어서 막아 놓았다고"
75,한다.
76,오빠 야를 부른 적이 있다.
77,보빠 야라 고도 불리며 보 창 최고의 흑역사 중 하나이다.
78,가끔 도네 용이나 타 스트 리머 도네 테러용 [29] 으로 쓰인다.
79,진지하게 분석하자면 쪽팔림을 참지 못해 중간 중간 멈추긴 했지만 즉흥 안무가 꽤 표현력이 좋다.
80,리액션이 굉장히 혜 자다.
81,1000 원짜리 도네도 정성스럽게 리액션해 준다.
82,"뻘 쭘한 도네도, 테러용 도네도 하나하나 정성스럽게 반응해 준다."
83,하지만 리액션이 과해 지면 그것이 자연스럽게 흑역사가 되기도 한다.
84,또는 시청자들이 그 사이에 클립을 따서 다른 스트리머에게 수출한다거나. 배그 우승 후 도네 리액션으로 키보드를 핥았다.
85,[30] 더빙 레이디와 배그 킬 대전에서도 이긴 후 키보드를 핥으라는 더빙 레이디의 말에 결국 핥아 버렸다.
86,[31 ]2018 년 2월 11일 트위치와 유 튜브 동시 스트리밍 중 유 튜브 스트리밍 3개월 정지 처분되었다.
87,사유는 과도한 노출 및 성적인 콘텐츠. 이유는 영상 도 네이션 때문으로 보인다.
88,그 후 유 튜브에게 항소를 해서 보름 뒤에 스트리밍 정지가 풀렸다.
89,방송 도중 전화번호가 실수로 공개되어 버렸다 공개 직후 쏟아지는 전화와 문자는 덤. 아예 국민 번호로 지정된 수준이다.
90,결국 공식적으로 번호를 공개했다.
91,그러나 2020년 현재는 유출되었던 번호를 쓰지 않는다.7
92,"월 24일 더빙 레이디와 술 배 틀을 벌여서 이겼으나, 정작 더빙 레이디가 필름이 끊기면서, 술이 확 깨고 결국 데려다준 후 다시 방송을 켜야 했다."
93,[32 ]7 월 24일 보물 창고의 20만원 후원 보빠야 리액션을 했다.8
94,"월 6일, 하루만에 100만원을 벌고 보빠야를 시전 했다.8"
95,"월 27일, 약 50만원 리엑션으로 또 보빠야를 시전 했다.12"
96,"월 25일, 오버 워치 마스터 켠 왕을 하던 보 창은 경쟁 전 대기 중 나무 위 키에 들어와 자신의 항목이 기술되어 있는 것을 보고 ' 잣 같은 것만 써 있다' 라며 씁쓸해 했다."
97,말도 없이 유 튜브 영상을 오래 안 올릴 때가 있다.
98,그리고 가끔 말도 없이 휴방을 하는 날도 있다.
99,닥터 준 - 가장 자주 합방하며 친분이 높다.
100,보물 창고가 다른 사람들과 합방을 할 때면 전화로라도 잠깐 나온다.
101,보물 창고가 2024년에 원정상과 함께 동반 입대한다고 하자 자기한테 얘기한 적이 없다며 발끈하기도 했다.
