,sentences
0,메이플스토리의 크로 아 서버 [4] 한국 메이플스토리에서 세 번째로 [5] 레벨 250( 구 만렙) 을 달성한 [6] 제 논 유저 이자 두 번째로 제 논 275 레벨( 신 만렙) 을 달성한 유튜버다. 만 렙 확장 이후 2019년 2월 7일 레벨 275를 달성했다.
1,# 유 튜버 활동은 2015년도부터 시작하였으며 유 튜브에 업 로드하는 보스 레 이드 영상에서 볼 수 있는 상당히 높은 억( 億) 대의 데 미지 때문에 돈을 많이 쓸 것으로 추측되나 자칭 무 과 금이라고 밝혔다 말이 무과 금이지
2,mvp 레드등급 유지하는 돈을 쓰며 무과 금의 뜻을 무리해서 돈을 쓰지 않는다는 뜻의 무과 금으로 사용한 것이다.
3,https: //www .youtube .com /watch ?v =gX6PQxt30n4 이라고 한다.
4,[7] [8] 5차 전직 이후로 신규로 들어온 뉴 비 유저들 입장에서 보면 무과 금 유저라는 게 믿기지 가 않을 정도.. 제니스 서버 최초로 하드 데미안을 격파했다.
5,게다가 갈수록 루 시드 격파 시간도 단축되고 있다.
6,빅뱅 패치 전 당시 다크나이트와 캡틴 두 캐릭터의 구 만렙 [9] 을 달성했던 유저이다.
7,기본적으로 게임에 대한 센스가 뛰어난 편이며 무슨 게임이든 금방 적응하는 편이다.
8,"2017년 5월 21일에 전섭 3 번째, 제 논 최초로 노 말 루 시드 솔플에 성공했으며 2017년 6월 3일 크로 아 월드에서 2 번째, 전섭 3 번째로 하드 루 시드를 클리어했다."
9,"컨트롤이 상당히 좋은 편인데, 우선 무슨 보스를 하든 절대 스킬의 투명도를 낮추지 않고 원래 투명도로 진행한다."
10,[10] 매주 진행하는 하드 루 시드 파티에서도 데카가 7 이하로 내려가는 경우가 거의 없다.
11,항상 데카 9~10 개를 남기고 클리어하는 편. 물론 제 논의 유 틸 성이 좋다는 점도 한몫한다.
12,특히 멀티 모드 링커 변환속도는 눈으로 따라가기도 힘들 정도. 투 컴으로 비숍을 운용하는 모습을 많이 보여주었는데 한 번 아프리카 tv에서 시청자가 비결을 묻자 좌 뇌와 우 뇌를 따로 쓰면 된다고(...) 답했다.
13,워낙 메이플을 오래 해 온데 다가 메이플의 막무가내 식 운영에 질린 듯하다.
14,메이플을 어떠한 의무감 때문에 한다고 언급했으며 [11] 귀찮아 하는 모습을 많이 보여준다.
15,그래도 할 건 다한다.
16,메이플스토리를 마지막으로 재밌게 했던 때가 시계탑에서 보우 마스터 2차 스킬로 사냥하던 시절이었다고
17,(...) 시청자들이 메이플에 대해서 혹은 메이 플 패치 내역에 대해서 어떻게 생각하냐고 묻는 경우가 있는데 이럴 때마다 아무 생각도 없다고(...) 한다.
18,맑음: 어떻게 생각하냐
19,고요? 그냥 아무 생각도 없어요.
20,아니 진짜 메이플에 대해서 아무런 생각도 안 들어요.
21,또 한 방송에서 전 ~에 딱히 관심 없어요
22,라는 말을 자주 사용하는 편인데 정작 보면 전혀 그렇지 않아 보인다.
23,"예를 들면 "" 전 코디에 딱히 관심 없어요."
24,""" 라고 말했는데 온갖 치장용 캐시템으로 캐시보관함이 도배되어 있고 헤어 룸에는 믹스 염색된 빅토리 라이더 헤어가 색깔 별로 걸려 있다거나(...) 영상마다 코디가 바뀌는 등 말과는 전혀 다르게 보인다."
25,[12] 개인방송에서 보여 지는 맑음은 상당히 매사를 귀찮아 하고 잘 웃지 않으며 감정 표현 또한 매우 드물다.
26,지인들과 채팅 장난 정도는 하지만 [13] 시청자들이 걱정할 정도로 번 아웃된 사람 같다.
27,본인은 자각이 없었지만 생각해 보니 남들이 보기에 자신의 모습이 굉장히 감정이 메마른 것처럼 보이겠다고
28,인정했다.2018
29,년 3월 8일 전 서버 최초로 하드 윌을 격파했다.
30,"파티 원은 맑음( 제 논), cloud( 팬 텀), 토냐"
31,"( 비숍), 배틀 메이지( 배틀 메이지), 이둔 ( 제 논), 축축( 나이트 로드) 이다."
32,#2019 년 2월 7일 275 레벨을 달성했다.
33,"달성까지 걸린 시간은 155일. KMS에서 24 번째, 크로아에서 4 번째 [14], 크로 아 제 논 1 번째, 전체 제 논 2 번째로 275 레벨을 달성했다."
34,만 렙 확 장일부터 부주 없이 매일 사냥을 12 시간씩 하다 이후 17 시간+ @까지 사냥 시간을 늘렸다.
35,만 렙 달성 기 재생 목록 [15 ]2017 년 4월 8일부터 아프리카 TV에서 방송을 시작했으며 얼굴은 공개하지 않고 목소리만 공개하는 식으로 방송했다.
36,' 맑음이 당' 이란 닉네임으로 활동을 시작했으며 앞으로도 시간이 될 때마다 꾸준히 아프리카 TV 방송을 하겠다고
37,말했다.
38,방송할 때 캠은 켜지 않고 마이크만 사용하고 있으며 얼굴 공개는 앞으로도 할 생각이 없는 듯하다.
39,굳이 할 필요성을 못 느끼겠다고.
40,"정해진 방송 시간은 없지만 주로 저녁~ 새벽에 방송하며 주 컨텐츠는 메이 플, 오버 워치, 카트 라이더이다."
41,게임을 바꿀 때마다 방송 설정을 바꾸는 것을 상당히 귀찮아 한다.
42,메이 플 스토리 테스트 서버가 열릴 때마다 테 섭리 뷰 방송을 한다.
43,하지만 정작 본인은 테섭이 열릴 때마다 키셋팅을 하는 것이 귀찮아서 테섭을 별로 좋아하지 않는다.
44,시청자들을 위해서 한다는 듯. 맑음: 아니 근데 어차피 내용 다 알고 오잖아?2017.12.14
45,일 아프리카 방송 진행 중 드디어 방송 플랫폼 이전을 선언했다!
46,이날은 메이 플 테섭 패치 내용을 보는 방송이었는데 이것을 녹화 중 30 프레임 [18 ]으로 녹화되는 바람에 짜증을 내며 다음 방송을 켜게 된다면 [19] 유 튜브 혹은 트위치에서 켜게 될 것이라고 하였다.
47,트위치에서 테섭 하드 윌 트라이 방송을 했으니 아마도 트위치에서 계속해서 방송할 것 같다.
