,sentences
0,"[15] 빅 민 게임! [16], 빅 민 타임! [17] 민족 여러 분! 전 샌 드박스 네트워크 소속, 현 트레 져 헌 터 소속의 유 튜 버이다."
1,샌 드박스 네트워크의 창업 크루 이자 전신이었던 도티와 친구들의 맴버 8명 중 한명이었지만 현재 해체된 상태다.
2,점 프맵 및 파쿠 르 등등을 할 때 가장 못하며 항상 오디오 역할을 했지만 컴퓨터를 바꾼 후 컨트롤이 좋아졌다.
3,도티와 친구들 중에서 가장 벌칙을 많이 받았는데 특히 평양 늬우스는 빅 민의 역대 급 벌칙으로 남게 되었다.
4,그래서 주변 이웃에게 탈북인 아니냐고 물음을 받을 정도였다고
5,"한다 아님 그냥 층 간 소음이 심했거나 그래서 얻은 별명이 ' 양 파' [18] 개인 유 튜브에 올라온 영상 속의 얼굴을 보면 참 다 크서 클 이 눈구멍까지 내려온 수준이라 댓 글은 거의 "" 다 크서 클 이 많이 심하시네요.."
6,푹 쉬세요!
7,"ㅠㅠ"" 라는 글이 종종 보인다."
8,쁘띠허브도 그림을 그릴 때 빅 민은 항상 다 크서 클 을 그려 넣는다.
9,이미지 컬러는 회색과 검정. 할아버지 목소리를 잘 낸다.
10,[19] 요즘에도 종종 할아버지 콘셉으로 컨텐츠를 진행하는 경우가 있다.
11,"아프리카 TV는 하지 않으며, 유 튜브에는 실사 코믹 병맛 영상들을 올린다."
12,2015년 2월에 드라마 촬영이 있어 약 2 주간 방송 출연을 중단한 적이 있지만 다시 복귀했다.
13,"2015년 10월 31일부터 빅 민 GAME 이라는 게임 채널을 오픈, 다른 친구들과 비슷한 컨텐츠로 영상을 업 로드하고 있다."
14,빅 민 게임 도티 유 튜브 600일 기념 경찰과 도둑 컨텐츠 방송에서 상어로 변신했을 때 나직이 부른 노래가 사 메사 메. 이 때문에 일부 매니아틱한 팬들은 혹시나 하는 마음을 품고 있다.
15,"요즈음은 주로 태경, 비 콘, 쁘띠허브와 같이 녹화를 하고 있다."
16,매우 위험한 영상을 올렸다.
17,"#1, #2 마 티 즈, 남산, 코 렁 탕 2018년 즈음부터 는 신기한 물건을 소개하거나, 무언가를 도전하는 컨텐츠도 가끔 찍고, 이상한 음식을 먹어 보기도 한다."
18,"1분 안에 사과 100개 깎기, 먹는 향수 등등 향수 몇 달 간 먹으라"
19,고 카페에도 올렸는데 안 보고 먹어서 후각만 마비되고 ~~ 심지 어는 손에 불을 지른 적도 있다.
20,"이 뿐만이 아니라 풍선으로 라면 끓여 먹기, 스피리터스를 정화 빨대로 마시기, 해리 포터 젤리 중에서 토맛만 골라 믹서기에 갈아먹기... 등등 특이한 행동들을 많이 해 왔다."
21,"빅 민 팬 카페도 있는데, 가입된 멤버 수는 약 2500명 정도다."
22,카페 홍보 이후 멤버가 부쩍 늘었다.
23,요즘은 트위치 방송을 하며 시청자와 조금이라도 더 소통하려는 모습들을 보여주고 있다.
24,최근 마인 크래프트 컨텐츠를 하는 트위치 방송에서 놀고 있다고...
25,몰 카도 많이 찍는다.
26,굵은 글씨: 빅 민 TV 컨텐츠 / 일반 글씨: 빅 민 게임 컨텐츠 이런 편 신: 이런 편의점 신상이라는 뜻 [20] 브이 로그 : 말 그대로 일상 영상이다.
27,친구들 [21] 이 여행 영상이나 이외 영상에 출연한다.
28,반려 묘 지니가 출연할 때도 있다.
29,"몰래 카메라 : 표적은 주로 비 콘이며, 새우깡을 주는 척 하며 벌레 주기, 마요네즈를 샴푸라고 거짓말하고 머리에다가 뿌리기, 먹는 분필을 박하 사탕이라고 뻥치고 주기... 심지어 자는 비 콘 옆에 똥을 가장한 으깬 초코 파이 올려놓기 등. 맨날 당하는 비 콘이 역으로 복수한 적도 있다."
30,"바로 빅 민의 랜드 로버에 [22] 낙서 하기 [23] 포켓 몬 도장 깨기 : 여러 친구들과 포켓 몬 대결을 하는 컨텐츠, 태 경과 쁘허에게는 매일 지는 반면 비 콘에게는 많이 이기고 있다 하지만 비 콘 tv에서는 비 콘이 복수한다 게임 리뷰 : 모여 봐요"
31,"동물의 숲, 마인 크래프트 던전스와 같은 새로 출시한 게임 리뷰를 한다."
32,다른 유튜버들보다 유행어는 꽤나 많다.OO
33,타임! - 빅 민의 오프닝 멘트. 컨텐츠에 따라 바뀐다.
34,"기본은 빅 민 타임, 치킨 리뷰 할 때는 치킨 타임, 몰 카 할 때는 몰 카 타임이라 든가... 그러나 요즘은 쓰지 않는다.Hoxy"
35,네? - 딱 봐도 알겠지만 혹 시를 영어 발음으로 바꾼 것. 주로 좋은 아이디어가 떠올랐거나 궁금증이 생겼을 때 쓴다.
36,"Ex) 잠깐만, Hoxy 이거 다이어트 제품인가?"
37,아니요 우리가 어떤 민족 [24] 입니까?
38,- 그냥 과시할 때 쓰는 말. Ex) 하지만 빅 민은 여기서 포기하지 않는다!
39,여러 분! 우리가 어떤 민족입니까?
40,그러나~~ [25] - 그냥 그러 나를 좀 임 펙트 있게 말한 것. Ex) 뭐 이런 쓸모 없는 물건이 다 있어? 라고 생각하실 수 있겠지만 그러나~~ 저는 유 튜버 입니다!
41,이런 것 들 도 리뷰해야 합니다!
42,"이걸... 왜 사? - 쓸모없는 물건을 리뷰할 때 나오는 말. Ex) 떡볶이맛 젤리? 그걸... 왜 사? 이건 꼭 사! - "" 이걸 왜 사"" 의 반대 개념이다."
43,"Ex) 아 닛 이럴 수가? 이건 꼭 사! 이런 병 편 신 [26] - "" 이런 편의점 신상"" 의 줄임말. 말 그대로 편의점에서 나온 신기한 아이템들을 리뷰한다."
44,Ex) 오늘 주제는 이런 편 신입니다!
45,"님들, 스테이크 좋아하시나요?"
46,이젠 편의점에서 편하게 스테이크를 먹을 수 있습니다!
47,그걸... 굳이? - 쓸모 없는 짓을 할 때 나오는 말. Ex) 설문조사를 한다고? 그걸... 굳이? 킹 쩔 수 없이 - 다이어트를 하려고 하다가 말 그대로 어쩔 수 없이 리뷰를 위해 음식을 먹어야 할 때 이 말이 등장하며 요즘 들어 킹 쩔 수 없이 로 자주 등장한다.
48,Ex) 어쩔 수 없이 먹어 보도록 하죠!
49,"여 튼! 킹 튼! 암 암튼! - 무언가 말을 하다가 [27] 다른 주제로 넘어갈 때 하는 말. 격하게 고개를 흔드는 것이 포인트. 이제 알겠다.. 너의 맛.. - 이런 편 신 콘텐츠에서 음식을 먹고 맛평가를 하기 전 고개를 들고 오른손으로는 이마를 살짝 잡고 왼손의 검지와 중지로 책상을 가리키며 하는 말. 씹덕비콘과 컨텐츠를 많이 진행하며, 빅 민의 유 튜브 채널 빅 민 타임과 빅 민 게임 바로 밑에 비 콘의 채널이 존재하며, 반대의 경우도 그렇다."
50,"그로 인해 비 빅이란 팀 명(?) 도 생겨났으며, 비 빅 태, 비 빅 쁘, 비 빅 알, 비 빅 태 쁘 등의 다양한 바리에이션이 존재한다.도"
51,"티가 생방송으로 빅 민을 공개 처형하는 모습 지금의 자택으로 이사하기 전, 하도 싱크대 청소를 안 해서 물 빠짐 구멍에 새파란 콩나물을 길러 내는 기적을 선보인 적이 있다(...). 농사 해보는 것도 나쁘진 않을 듯 심지어 이걸 소재로 사용해 < 콩 순이 육아 일기> 컨텐츠를 찍기도... 그 후 2015년에 또 콩나물을 길러 냈다."
52,콩을 물 빠짐 구멍에 던졌더니 며칠 후 콩나물이 자랐다 고... 아프리카 TV의 웹 드라마 << 아프니 카 청춘이다
53,>> 의 프로듀서를 맡은 적이 있다.
54,샌 드박스 네트워크의 전문 프로듀서로 활동한 경력이 있다.
55,개인 핸드폰이 갤 럭 시 노트 10이다 [28] 신 걸 잘 못 먹는다고
56,한다.
57,"과거에 도티가 전담하던 영상 편집을 대신 맡아서 해 주고 있었으나, 현재는 진 환 짱이 편집을 하고 있다."
58,픽 미 업과 빅 민업이 발음이 비슷해서 픽 미 업을 종종 빅 민업으로 헷갈리는 경우가 있어서 픽 미 업을 불를 때 일부러 빅 민업이라 부르는 사람도 있다고..
59,빅 민 빅 민 빅 민업 달에 땅을 구입했다고
60,한다.
61,증서까지 받았다고
62,"하는데, 본인은 이게 법적 효력이 있는지는 잘 모른다고 한다."
63,만약 법적 효력이 있다면 달에 가서 자신의 유토피아를 건설하고 댓 글을 단 시청자들에게 달에 땅을 나눠 주겠다고
64,선언했지만 현실은 시궁창. 여기에서 보다시피 실제로는 효력이 없다.
65,유 튜브 동영상 댓 글에서도 사기 당했다는 댓 글이 많다.
66,"물론 드립성으로, 아니면 그냥 재미로 산 것일 수도 있다."
67,유희 열과 은근히 닮았다.
68,이 동영상에서는 비 콘이 빅 민한 테 빅 민 얼굴은 유희 열 배는 유민상이라고 말하기까지 했다.
69,이 밖에도 임 창정을 닮았다는 의견도 종종 보이는 편. 귀여운 여자를 좋아한다고 한다.
70,허니 버터 칩에 흠뻑 빠져 지낸 적이 있다.
71,일본어를 유창하게 잘하는 듯 하다. 라면을 먹을 때 라면 국물을 잘 안 먹는다고
72,한다 3분의 1만 드신다
73,JTBC 오늘 굿 데이라는 프로그램에 출연했다
74,YTN 사이언스의 크레 이지 S 라는 프로그램에 고정 맴버로 출연했다.YTN
75,사이언스의 고쳐 듀오라는 프로그램에 출연했다.
76,오른쪽 볼에 매력 점이 있다.도
77,티의 옛 친구들 (도 티와 친구들) 현재 해체됨도 티 잠 뜰 태경 쁘 허 빅 민비 콘 찬이 퀸 톨
