,sentences
0,A~~~ 트하트 하 유 하유 하인 삿 말 행복한 몽총 이 [10] 트위치에서 활동하는 여성 인터넷 방송 스트 리머이다.
1,"주 콘텐츠는 VR 이며, 가끔 노래 방송을 진행하기도 한다."
2,선을 자주 넘으며 수위가 높다.
3,스트리머가 선을 넘으면 트수가 억제를 한다.
4,방송 정지를 받아 보고 싶다고
5,한다.
6,"[11] 닉네임인 "" 아 구이뽀"" 는 예전에 블레이드 앤 소 울에서 ' 린 족' 이라는 아바 타를 키웠을 때 캐릭터가 너무 이쁘게 뽑혀서 ' 아 구이뽀 '라고 말한 것이 만들어 진 계기. 팬층이 매우 두 터 운 스트 리머 중 하나. 시청자 중 비구독자보다 구독자가 더 많은 편으로, 틈 만나면 종종 다른 시청자에게 구독권을 선물하는 산타를 볼 수 있으며 후원이 굉장히 많다."
7,"채팅 대신 도네로 말하는 걸 자주 볼 수 있고, 보다 못한 뽀스가 도네를 닫으면 산타들의 구독권 선물이 터지는 퍼포먼스를 볼 수 있다.VRChat"
8,메인 콘텐츠. 썰 풀이( 저 챗) 과 더불어 아 구이뽀 방송의 대표적인 콘텐츠이다.
9,촉각 슈트 [12] 콘텐츠 또한 VR 챗에서 진행된다.
10,촉각 슈트 자체의 특성(? )으로 인하여 ㅗㅜㅑ한 상황들이 많이 연출되는 편이다.
11,"타 콘텐츠들과 비교하면 그 빈도가 적지만, 시청자들 사이에 선 인지도가 제일 높다."
12,"많은 시청자들이 유 튜브의 촉각 슈트 영상으로 유입된 편. 노래방송한 때 나름 활발히 노래방송을 했었으나, 다른 스트 리머 들과 마찬가지로 트위치 DMCA 클레임 사건으로 인해 암묵적으로 폐쇄된 콘텐츠이다."
13,"그러나 트위치 다시 보기 삭제를 조건으로 싱크 룸, 질러 팅 등 노래방송을 가끔 하게 되었다."
14,"상기 사건 이후 완화 전에는 유 튜브 라이브로 노래방송을 몇 번 했고, 유 튜브 10만 구독 기념으로 유 튜브 라이브로 노래방송을 하기도 했다."
15,"저 스트 채팅 메인 콘텐츠들 중 하나. 노래, VR 챗과 더불어 가장 자주, 많이 진행되는 콘텐츠이다."
16,마인 크래프트 2020년에 들어 플레이 빈도가 늘어나는 추세이다.
17,2020년 7월 후반기쯤부터 새로운 Minecraft 콘텐츠를 시작했다.
18,콘텐츠 이름이 삼시🐶 세 끼이다.
19,이 콘텐츠는 추가로 이어 갈 생각이 없다고 한다.2020
20,년 7월 3 일날 블 개님이 개최한 스트 리머 서버에 참여한 김규식님의 초대를 받았다.
21,[13] 하지만 요즘 들어 플레이 빈도가 줄어드는 추세이다.
22,자결 식당 쿡 방의 탈을 쓴 연금술 콘텐츠이다.
23,보통 타 스트 리머와의 합방으로 진행된다.
24,위 콘텐츠가 진행될 때는 마스크 캠(!) 을 진행한다.
25,예상 외로 이쁘다 마스크 썼는데 어떻게 알아 날짜요리 멤버피해자유 튜브 영상 2020.11.28 파 채 떡 국물 떡볶이 김은 별 컴퍼니 김 왼팔 푸린 편집 본 풀 영상 2020.12.13 형광 카레 쫀 득 푸린 편집 본 풀 영상 2018년 5월 23일 유 튜브 첫 업 로드 2019년 1월 24일 첫 방송일 2020년 6월 17일 유 튜브 구독자 5만 달성 2020년 8월 20일 유 튜브 구독자 7만명 달성 트위치 팔로 우 3만명 달성 촉각 슈트 조 회수 100만 달성 2020년 11월 09일 유 튜브 구독자 10만 달성 2020년 11월 24일 트위치 팔로 우 5만 달성 2020년 11월 28일 첫 마스크 캠 가나다 순으로 작성해 주시기 바랍니다.
26,가이 코 고등학생 시절 자주 챙겨 봤다고
27,한다.
28,강수 마인 크래프트 콘텐츠를 진행하며 알게 되었다고
29,한다.
30,본인 피 셜 할 말 다 하는 애 덕이라고 한다.
31,견 자희 VR 챗과 관련된 콘텐츠를 같이 진행하였다.
32,"공파리 파 2020년 07월, 방송에서 공파리 파에게 VRChat의 세계를 소개시켜 줬다."
