,sentences
0,"혜성( 彗星, Comet) 은 태양계의 소 천체 중 하나로, 태양과 가까워 지면 가스로 된 머리와 꼬리가 나타난다."
1,"중심을 이루는 핵과, 핵을 이루는 성분이 태양 복사열에 의해 녹으면서 핵 주위를 둘러싸는 가스 대기층 코마, 그리고 코 마의 가스가 길게 드리워 진 꼬리 부분으로 이루어진다."
2,"우리말로는 꼬리가 있어 꼬리별, 화살에 빗 대어 살별이라 한다."
3,"혜성을 가리키는 다른 한자 어로는, 나그네처럼 일정한 곳에 늘 있지 않고 일시적으로 나타난다 하여 객성( 客星) 이라고도 한다."
4,"[2] 옛 기록에 "" 객성이 갑자기 나타나 …( 밤 하늘 별자리 어 딘가 )를 침범하니…"" 라는 구절이 등장하곤 하는데 이게 바로 혜성의 출현을 묘사한 것이다."
5,"영어 Comet의 어원인 그리스어 kome, kometes는 머리털을 뜻한다."
6,"혜성 핵 주위의 가스층 코마 Coma 또한 머리털을 뜻하는 라틴어에서 비롯되었으며, 같은 어원에서 유래하였음을 엿볼 수 있다."
7,별똥별( 유 성 )과는 완전히 다른 천체이다.
8,유성은 지구 주변의 천체가 지구 중력에 이끌려 대기권에서 빛을 내는 것이다.
9,"상관이 아주 없는 것은 아닌데, 혜성의 궤도 상에 남아 있는 부스러기들이 지구가 공전하면서 마주치면 유성이 수없이 떨어지는 유성우가 되곤 한다."
10,핼 리 혜성 (1P /Halley)   자 세한 내용은 핼 리 혜성 문서를 의 번째 문단을의 부분을 참고하십시오.
11,"템 펠 1 혜성 (9P /Tempel) 딥 임팩트 충돌 체가 찍은 템 펠 1 혜성 단주기 혜성으로, 공전 주기는 5.5년이다."
12,"NASA에서 독립 기념일에 맞춰 딥 임팩트 탐사선을 충돌시킨 바 있는데, 이후 예전에 빌트 2 혜성 의 샘플을 돌려보낸 뒤 할 일이 없는데 버리기는 아까워 진 스타 더스트를 여기로 보내"
13,"탐사를 이어 간, 결과적으로 지구에서 온 탐사선을 두 번이나 만난 기록을 가진 혜성. 허 셜- 리 골 렛 혜성 (35P /Herschel- ­Rigollet) 독일 출신 영국 여성 천문학자 이자 오빠인 프레드 릭 윌리엄 허셜과 같이 천왕성을 발견한 캐롤라이나 허셜이 1788년에 처음 발견하고, 1939년 프랑스의 천문학자 로 저 리골렛이 다시 발견한 혜성. 궤도 주기 155년으로 단주기 혜성들 중에서는 굉장히 긴 편에 속한다."
14,다음 근일점은 2092년으로 예상하고 있다.
15,"추류 모 프- 게라 시멘 코 혜성 (67P /Churyumov-Gerasimenko) 67P/ 추류 모 프- 게라 시멘 코 혜성의 표면 태양에 가장 가까울 때가 1.24AU이며 6.45년의 주기를 지닌 단주기 혜성. 2014년, 유럽 우주국의 혜성 탐사선 로제타가 혜성을 탐사했으며 탐사가 끝나고 혜성에 충돌해 자멸했다."
16,"위는 처음으로 공개된 혜성 표면의 고해상도 사진. 태양열에 의해 표면이 기화, 가스가 대량으로 분출되기 이전에 관찰하기 위해 화성- 목성 궤도 사이에 위치할 때를 노려 탐사선을 착륙시켰다."
17,하지만 탐사선은 이후 태양이 비추는 양달이 아닌 응달에 착륙해서 태양발전을 못해 방전된 후 7개월 간 수면 상태에 있다가 혜성의 이동에 의해 다시 태양빛을 받게 되면서 깨어났다.
