,sentences
0,게임 및 영화에 대한 평가 [3 ]를 직설적으로 하고 문제점에 대해 비판적으로 서술하는 트레 져 헌 터 소속의 리뷰 어였다.
1,기존에 구독자 5만 명을 유지하고 있던 구 채널의 수익 창출이 영구 정지되어 채널을 이원화했다.
2,"[4] 2019년 07월 10일 기준 최대 구 채널 5만 명, 신 채널 17만 명 정도 구독자를 보유 중이었으나, 에 픽 세 븐 리뷰로 물의를 일으킨 후 구독자 수는 14만 명대로 감소했다."
3,"의문의 트래픽 공격 이후 개인 활동에 한계를 느껴 MCN 회사인 트레 져 헌 터에 들어갔고, 구 채널에 게시되었던 카드 크래프트 리뷰 이후 호영향을 받은 겜 플리트 대표의 후원을 받게 되었다."
4,이후 리뷰 방향을 설명하기도 했는데 비판의 수위를 줄이고 단순히 신작 게임이 아닌 인 디 게임을 주로 다루게 될 것이라고 설명했다.
5,리뷰의 노선이 게임의 비판에서 질 좋은 인 디 게임 소개로 바뀌었다고
6,보면 된다.
7,중립적인 위치 고수를 위해 더 이상 겜 플리트 사의 게임 리뷰는 하지 못할 것 같다 고도 밝혔다.2018
8,"년 10월 4일, 구 채널 수익 창출 정지 이후 지금까지 겜 플리트로부터 천 만 원을 후원을 받았고, 덕분에 현재는 채널 수익으로 인한 경제적 자립이 가능하게 되어 후원을 중단 받겠다고"
9,밝히며 마지막 카드 크래프트 [5] 리 뷰를 하였다.2019
10,"년 여름에 들어서 대가 성 리뷰, 광고에 관해서 지적을 하자 실언을 했다가 결국 사과문을 썼지만 사과 문이 올라온 지 일주일도 안 돼서 잘못된 허위 정보로 또 다시 대가성이 다분한 리 뷰 아닌 게임 회사 실드 영상을 올렸다가 엄청난 뭇매를 맞고 재차 수정 영상을 올렸지만 여론이 나빠지자 그대로 잠수를 타고 있었다.2019"
11,"년 8월 4일, 상술한 에 픽 세 븐 리 뷰 논란으로 인해 더 이상 리뷰를 하지 않겠다고"
12,카페에 공지를 올리며 활동을 중단하였다.
13,공지 요약하면 내가 무슨 말을 해도 믿어 주지 않을 것 같고 리 뷰어로서의 업을 쌓는 일이 본인과 맞지 않아서 포기했다고
14,한다.
15,■ 리뷰 원칙. 리뷰는 돈 받고 하지 않는다.
16,"솔직하게, 주관적으로 리뷰하자 모든 리뷰 어가 자기만의 목소리를 낼 때 리뷰 시장에 더 많은 목소리가 생긴다."
17,재미 없게 했다고
18,무조건까지 말고 재밌게 한 사람 입장도 생각해 보자. 재밌게 했다고
19,"무조건 빨지 말고 재미 없게 한 사람들 입장도 생각하자. 편견과 선입견을 배제하자 그래도 나도 사람인데 가끔은 제대로 선입견 써 보자. 인기를 얻기 위해 여론에 편승하지 말자. 군중 심리를 이용해 선동하지 말자■ 리뷰의 접근성에 대한 원칙. 쉽게 이해할 수 있는 어휘와 화법을 사용하자. 시청자의 시간을 소중하게 생각하자 가능한 요약하고, 짧게 편집한다."
20,모든 걸 설명하기보단 핵심을 전하자 영상 설 명란에 있는 현재 리뷰 원칙 출처 과거 리뷰 원칙은 이곳을 참고 리뷰 스타일이 직설적이고 과격하다.
21,심지어 위와 같이 리뷰의 원칙을 기재했음에도 불구하고 본인이 이를 어기는 경우가 자주 있다.
22,이에 곁들어 리 뷰어와 업계에서 바라보는 시각에는 차이가 크다는 점을 생방송 중에 언급하는 등 자신의 견해가 뚜렷하다.
23,신과 함께 2 리 뷰를 시작으로 영화 리뷰가 올라오기 시작했다.
24,"현재는 기존 썸 네 일 로고가 변경되며 게임 리뷰와 영화 리뷰, 기타 영상으로 나눠 져 업 로드 될 듯하다."
25,게임 리뷰로 올라온 ' 걸 작 아닐 시 폐가 탐험 솔 플 감 / 크로 노 트리거 리뷰 '에서 물타기로 인해 폐가 탐방 공약을 지키게 되었다.
26,[8] 그래도 재입대 공약은 여전히 지키지 않는다.
27,뭐 당 연하겠지만… 플레이스테이션 코리아 공식 채널의 플레이스테이션 히 츠 소개 영상에 편집자와 함께 등장했다.2019
28,"년 7월, 김성 회의 G 식 백과와 합방이 기획됐지만 타 코 리뷰 본인의 개인 사정으로 이뤄 지지 않았다."
29,추후 일정이 잡히면 공지하겠다 했지만 결국 흐지부지 되었다.
30,근데 타 코 리뷰의 행보를 생각하면 안한 게 차라리 다행이였다.8
31,월에 코 엑스에서 열리는 2019 코믹 콘 행사에서 ' 게임으로 먹고 사는 법' 세션에서 게스트로 참가할 예정이다.
