,sentences
0,MBC 16 기 공채 개그맨 출신의 대한민국의 코미디언. 본명은 최우람. 현재는 아프리카 TV BJ 이다.
1,MBC 개그 콘테스트 2위 입상자이다.
2,참고로 1위는 김 경진. 김 경진이 < 무한 도전- 돌아이 콘테스트 >에 나올 때 옆에서 바람 잡이로 같이 나왔었다.
3,"< 개그야> ' 고 품격 드라마', ' 무 완도 전 '에 출연했지만 낮은 인지도 때문에 큰 인기를 받지 못한 개그맨. 디시 인사이드의 코미디 프로그램 갤러리에서 KBS 개그맨이란 닉네임으로 공채 이전부터 활동했다."
4,KBS 16 기 개그 우먼 손 소연 팬 카페에서는 KBS 희극인이라는 이름으로 활동했다.
5,[3] 그 후 2009년 아프리카 TV에서 방송을 시작했는데 방송 초기에는 20~30 명 남짓한 시청자가 지켜봤으나 진 워렌버 핏 과의 합동 방송을 시작으로 넷 북 들고 길거리에 나가 불특정 다수의 시민을 상대로 인터뷰 컨셉의 방송을 시도해 관심을 받아 시청자 수가 늘어났다.
6,"결정적으로 2010년 중반에 아프리카 측에서 삼성과 공동으로 기획해 제작한 삼성 캠코더 (HMX-S15) 이벤트 BJ에 당첨된 이후 < 트루먼 쇼> 같이 일상의 모습을 여과 없이 캠코더로 방송하면서 현영, 김용 만 등의 유명 연예인과 신인 데뷔를 앞둔 연예인들의 인터뷰도 따 내 어 인기 BJ가 된다."
7,"당시에는 지금처럼 연예인들이 인터넷, 그것도 1 인 방송에 뛰어드는 일이 많이 없었기 때문에 [4] 최군의 등장은 신선함으로 받아들어 졌고 결국 개인방송 성공 신화를 쓰는데 성공했다."
8,아프리카 TV 회사 차원에서 많이 밀어주는 BJ 이다.
9,스톡 옵션을 지급 받는 등 여러 가지 특혜를 누리며 아프리카 TV의 옥외 광고판이나 파트너 BJ 신청 페이지에는 최군의 사진이 대표 이미지로 걸려 있다.
10,SBS 시사 교양 프로그램 < 그것이 알고 싶다 >에서는 1 인 미디어 대표로 출연하여 아프리카를 간접 홍보하기도 했다.
11,"최 군 본인 역시 아프리카의 아들을 자처하고 있으며, 아프리카 TV 서수 길 사장 앞에서 아버지라고 부르는 모습을 보여주고 있다."
12,최근에는 군 필자 우롱 발언 등 문제가 된 영상에 대해 아프리카 법무 팀이 직접 나서 저작권을 주장하며 삭제하기도 했다.
13,2017년에 있었던
14,본인의 생일 파티는 그야말로 아프리카 BJ 들의 집합소라는 명칭이 붙을 정도로 엄청난 수의 BJ 들이 총출동했다.
15,"# ## ###2012 년 5월 26일, MBC < 세바퀴 >에 출연하였고 그날 포털 검색어 1위에 올랐다."
16,이 방송이 의미 깊은 게 개그맨으로 방송국을 떠난 뒤 무려 4년 만에 친정인 예능 국으로 화려하게 복귀한 방송이기 때문이었다.
17,당시 아프리카 TV는 MBC 방송에 제재가 걸려 있었지만 이 날 방송은 아프리카 TV의 허가를 받아 방송이 성사되었다.2014
18,년 8월 26일부터 자신의 방송에 게스트로 출연했던
19,1살 연상의 레이싱 모델 허 윤 미와 교제를 시작했다.
20,하지만 2015년 9월 개인 방송에서 헤어졌다고
21,밝혔다.
22,이후 유 튜브 채널에서 허 윤 미와 함께 했던 방송은 비공개로 전환된다.
23,여기까지 글을 읽는 사람들은 최 군이 인터넷 방송계에서 엄청 핫하고 유명하고 멋진 사람이라 생각할 수 있다.
24,하지만 그의 스펙타클한 업적 만큼이나 그의 품행에 대한 화려한 논란들도 무척 많다.
25,2016년 병무청의 3 급 현역 판정에 대해 소송을 제기한 사실이 알려 졌고 2017년 사회 복무요원 판정을 받아 3년 뒤 장기 대기로 끝내 병역 면제를 받으면서 군 기피 논란이 일고 있다.
