,sentences
0,샌 드박스 네트워크에 소속되어 있는 마인 크래프트의 괴담을 주로 다루는 유 튜 버이다.
1,이름의 어원은 어두운 면을 푸르게 밝힌다는 뜻의 블루와 위 키 백과의 위 키를 합친 단어라
2,한다.
3,실상은 그저 본인이 파랑을 좋아해서 라고... 오너 캐는 상단 사진에 나와 있듯이 단순한 얼굴 형에 파란색의 단순한 단발에 상자로 만들어 진 [10] 광부 모자를 썼으며 양복을 입은 스타일이다.
4,"블루 위 키는 팬들에게 주로 블루님 [11], 블 위님, 위 키님 등으로 불린다."
5,때때로 그가 아재 개그를 칠 때엔 언제나 아재 위 키로 불렸다.
6,팀원들에 겐 그냥 아무렇게 나 불리곤 한다.2016
7,년 02월 15일 방송 3주년을 맞이했다.
8,이때 별풍이 매우 터졌다.
9,3주년 전에 중대 발표 내용으로 아프리카를 접는다는 이상한 루머가 팬들 사이에 돌아서 충격을 선사했지만 매니저가 엄연히 그런 일은 없을 거라고 했고 실제 내용 역시 그만큼의 충격을 주었다.
10,그러나 그전에 이미 도티의 유 튜브에 추천 영상 재생 목록에서 블루 위 키의 괴담 영상이 있다는 걸 보고 예상했다는 사람도 있었다.
11,방송도 6년 차이고 블루 위 키의 괴담은 마인 크래프트 하는 사람들에 겐 꽤나 그 이름이 알려 져 있었다.
12,아프리카 TV 랭킹은 조금 올라갔다 내려갔다 하는 편이었다.
13,2016년 11월 기준 지난 3월까지만 해도 매일 하던 방송을 3월에 유 튜브를 메인 플랫폼으로 옮기면서 한 달에 한번 할까말까 하는 기약 없는 방송이 되었는데 이마 저도 완전히 이동해서 0위로 내려갔다.
14,[12] 그러나 일부 팬들은 아직도 방송국의 게시판에 괴담 제보를 하고 있다.
15,그러나 위 키는 2017년 1월 4일을 마지막으로 아프리카 TV를 완전히 떠났다.
16,"매일 시청자, 애청자, 팬클럽, 서포터는 적은 수이지만 꾸준히 올라가고 있었으며, 그 수는 비슷한 순위 대의 다른 비제이들 못지않게 오르는 편이었다."
17,그리고 유 튜브와 트위치로 옮긴 현재에도 구독자는 매일 올라가고 있는 상태다.1
18,월 12일 다시 트위치 방송을 시작하였고 그 날 멤버와 함께 콘텐츠를 진행하였다.
19,반려 동물로 거북이가 있다고
20,한다.
21,이름은 거비. 거북 거부 거버 거비 이렇게 되었다고
22,"한다 커 비 블루 위 키 팀원들 팀 광 북이 [13] 고정 멤버 조 굴 [14], 남생 [15], 브릭 키 [16], 영덕이 [17], 용 식 [18] 그림 팀 외계인, 냐롱이 관리 팀 세안 본래 고 멤 중에 현재 콘텐츠 팀에 속하는 김용식과 인천 참치를 제외하고 몇 명이 더 있었으나 위 키가 유 튜브로 이적하는 동시에 탈퇴했다."
23,"[19] 그리고 몇 주 동안 단독 방송을 했으나 UFO 괴담 [20] 부터는 전 고 멤인 참치가, 위 키 붐 [21] [22] 괴담 부터는 역시 전 고 멤이었던 용식이 합류하고 얼마 지나지 않아 콘텐츠 팀에 편입되었다."
24,"한 정적 콜라 보로는 고무 [23] 모드 리뷰에서 전 고 멤 때수건과 함께 콜라보를 했고, 미싱 텍스 쳐 괴담 부터는 괴담에 나오는 건축물에 대해 자 베와 콜라보를 하게 되었다."
25,8월 4일부터 팀원 모집을 했는데 고정 멤버는 따로 모집하지 않고 나중에 고정 멤버를 모집할 때 팀원을 1 순위로 뽑는다고
26,한다.
27,2016년 11월 2일 고정 멤버 모집을 시작해서 11월 9일 뽑힌 테스터의 닉네임을 정하는 생 방을 진행했다.
28,결정된 닉네임은 각각 영덕 [24] 과 남생이 [25] 이다.2017
29,년 8월 10일 브릭 키가 카페에 아 틀란 티스 스킨 팀에 카 엔이 들어왔다고
30,공지했다.2017
31,년 12월 31일 오후 9시에 올라온 영상에 따르면 고 멤 인천 참치가 2018년부터 학업으로 인해 방송을 떠난다고 공지했다.
