,sentences
0,대한민국의 前 카트 라이더 프로 게이 머 이자 스트 리머. 일단 달리기 시작하면 전 대웅 선수 못 지 않게 무서운 선수가 바로 이중선이거든요!
1,"정 준, 11차 리그 패자 부활 전 대저택 은밀한 지하실에서 이중선이 1위로 치고 나가자. 다시 한번 칼날 같은 주행 식칼 좌! 김 대겸, 2019 시즌 2 개 막전 아이스 부서진 빙산에서 김승래를 폭스 X의 뒷부분으로 날려 버리자. [9] 현역시절 그의 플레이 스타일은 한마디로 러너 그 자체. 비슷한 시기에 활동했던 전 대웅처럼 정말 달리는 것에 특화되어 있는 선수. 타임 어택을 휩쓸었던"
2,"그이기 때문에 주행의 기본기는 타 우승권 선수들과 비교해도 거의 압도적이였으며 여러 빌드와 기술을 개발하는 동안 쌓인 카트 시스템의 이해도, 그리고 무엇보다 칼 같았던 주행 라인이 강점이였다."
3,클래식 러너였던 이중선이 롱런할 수 있었던 것도 이 주행의 기본 기가 지속적으로 받춰 주었기 때문이다.
4,"옛날 개인전 리그 시절에는 경기 운영을 전형적인 클래식 러너 형 스타일로 가져가는, 빠르게 치고 나가 서 경기 처음부터 끝까지 1등을 잡는 식의 운영을 보여줬었다."
5,"주행의 기본기가 좋았던 그 였기에 이러한 식의 운영으로 상위권을 잘 먹으면서 항상 결승 까지는 무난하게 진출했었지만, 번번히 결승에서 주행도 비슷한 수 위급 선수들 과의 몸싸움에서 밀리는 모습을 보여주며 안타깝게 입상을 놓쳤다.9"
6,"엔진 이후 팀 전 리그 체제하에선 이중선이 더더욱 빛을 발하지 못했는데, 드래프트 시스템의 도입으로 뒷 선수들이 치고 나간 선수를 잡는 것이 쉬워 지면서 강 진우, 전 대웅 같은 클래식 러너들이 하나둘 씩 사라지기 시작하거나 플레이 스타일을 바꾸는 노선으로 현역 생활을 이어 갔다."
7,이중선도 9 엔진 초기에는 이러한 시스템에 잘 적응하지 못하였고 당시 온라인에서의 탐택은 꾸준히 휩쓸어도 듀 레 3 까지 마땅히 대회에서 입상권에 들지 못하였다.
8,"그 후 X 엔진 이후 리그에서 한 차례, 2019 시즌 2 Afreeca Freecs로 참가한 이중선은 많이 변화된 놀라운 모습을 보여주는데, 나이를 먹으면서 녹슬지 않은 주행 실력과 더불어 시야, 경험 등 여유가 더 해져서 당시 유영혁의 폼이 떨어지고 또 한 아이템 중심이였던 팀의 스피드 전을 마치 스피드 에이스처럼 홀로 캐리하는 모습이 자주 연출되었다."
9,"비록 첫 입상을 한 리그 이지만 그에게 아픈 기억과 또 한 리그 내내 제대로 지원 받지 못하고 홀로 싸우는 모습이 자주 연출되었던 것을 생각하면, 현재 시야가 넓어 진 이중선에게 좋은 스피드 멤버가 구성되었더라면 관계자들은 이중선이 더 높은 곳에 올라갈 수도 있었다고"
10,예측한다.
11,"[30] 현재 이중선의 플레이 스타일은 옛날과는 조금 변해서, 정석적인 러너는 물론 팀의 스피드 에이스 역할도 해낼 수 있는 고른 능력 치가 되었다고"
12,평가 받는다.
13,[31] 영광의 트리플 퍼펙트 시절 [32]   자 세한 내용은 이중선/ 선수 경력 문서를 의 번째 문단을의 부분을 참고하십시오.
14,아프리카 TV에서 '나 미리 선생님' 이라는 이름으로 방송을 했다.
15,덕분에 이중선의 옛날 타임 어택 영상의 영상 제목이 이중선이 아닌 나미리 선생님으로 되어 있는 경우가 많다.
16,차후 닉네임을 ' 중선이 지롱♥ '으로 바꿨다.2017
17,"년 경에는 유 튜브에 이중 대와의 케 미를 담은 형제의 난 시리즈 [33] 와 미 스틱, 에 퍼 메이 션 등의 길드 원들과 같이 게임을 하는 영상이 주로 올라왔다."
18,듀얼 레이스 3를 마친 후 2018년 11월 1일 약 1년 만에 방송을 다시 시작했다!
19,트위치와 유 튜브에서 활동 중이다.
20,타임 어택 영상도 자주 올라왔는데 광꼬 타임 어택 영상 썸 네 일을 광부에 이중선을 합성한 광부 이중선 [34 ]으로 하거나 노익 영상 썸 네 일을 외계인에 이중선을 합성한 외계인 이중선 [35 ]으로 하는 등(...) 약 빤 썸 네 일들을 많이 선보였다.2018
21,년 말부터 유 튜브를 본격적으로 성장시키기 시작했다.
22,생방송 컨텐츠도 다양 해지고 풀 영상과 타임 어택 영상을 주로 올렸던 유 튜브에도 10 분짜리 영상이 많이 올라오기 시작했다.
23,그러자 2018년만 해도 이중선 유 튜브의 구독자는 천명 대였지만 2019년 3월 무렵 구독자 5만명을 달성했다.2019
24,년 중순쯤 2019 카트리그 시즌 2에 참가 하면서 리그 멤버들 과의 스크림 영상이 주로 올라왔다.
25,"리그 팀 스폰서가 아프리카 TV 여서 트위치 방송을 잠시 중단하고 아프리카, 유 튜브 동시 송출로 방송을 진행했다."
26,"리그 은퇴 후 자신이 키운 형 독, 긍정 인처럼 예능 스트리머로 전향하고 싶다는 뜻을 밝힌 적이 있는데 현재 유 튜브, 트위치 동시 송출로 방송을 하고 있다."
27,2019년 12월 기준 일주일동안 유 튜브 영상 7개로 리그 기간과 비교하면 훨씬 영상 업 로드가 많아 졌고 친형 긍정 인 못지않은 예능 감을 뽐내는 중이다.
28,또 한 2019 시즌 2 리그 출전으로 리그 유입 팬들에게도 인지도가 많이 생기고 최근의 프릭스 게이트 사건의 여파로 이미지까지 좋아져 구독자가 급상승하였다.
29,[36] 이중선의 카트 방송인으로서의 위상이 꽤 많이 올라왔다고
30,볼 수 있는 지표다.
31,이 무렵에는 아직 유령 구독자들이 다 정리되지 않았을 무렵이어서 8만 5천명 대에서 잠시 오르내렸다.
32,"[37] 방송이 제대로 되기 시작하면서, 얌전했던 이미지를 버리고 자신의 똘끼를 유감없이 발휘 중이다."
33,"[38] 리그 연방이나 그전에는 말투가 진지했으며, 가끔 약 빤 썸 네 일을 그리거나 텐션이 높은 경우가 있었으나 지금처럼 은 아니었다."
34,"그러나 프릭스에서 방출 후 회사 복직도 못하는 상황이 되어 버려서 유 튜브에 전념하기 시작하자, 점점 중학생 시절의 까부는 이중선의 모습으로 돌아가고 있다."
35,이중선의 본 모습을 누구보다 잘 아는 이중 대 입장에선 동생의 본 모습이 드디어 드러난 것에 기뻐할 따름이다.2020
36,년 1월 8일 생 방에서 방제를 발기 찬 화요일이라고 해 놔서 시청자들을 몹시 당황하게 만들었다.
37,[39] 요즘에는 방송하면서 소리를 엄청 많이 지르는 편이다.
38,덕분에 2015년의 이중 대가 아니냐
39,는 의심도 받고 있다고...
40,이중선 매 드무비 1 이중선 매 드무비 2[40] 이 시기에는 거의 항제나 머 독 급의 급 발진으로 핵 텐션을 뿜어내는 이중선을 볼 수 있는 희귀한 시기였다.2020
41,년 3월 3일 클럽 전을 돌리다가 에퍼메이션과 강제 친선 전을 하게 되었을 때 본인과 팀원들의 계속된 실수로 인해 4판 정도를 제외하고 모조리 패배하였다.
42,"이중선은 팀원들이 실수할 때마다 미친 텐션으로 소리를 질렀고, 이때 동안 잠시 중, 고등학생 때의 미친 이중선으로 돌아갔다."
43,결국 지롱 지롱은 에퍼메이션한테 또 패배하였다.
44,"원숭아 좀 가라고!!!!!!! [41] [42] 결국 소리를 너무 많이 지른 탓에, 주민 신고와 함께 이중선의 집 앞에 쪽지가 붙었다!"
45,이와 함께 이중선은 방송과 주변 이웃들에게 피해를 주지 않기 위해 방음 부스를 구입했다고.
46,[43] 2020년 3월 31일 부스 설치를 완료했다는 유 튜브 커뮤니티 글을 올렸다.6
47,"월 달이 되어 회사 복직이 가까워지 자 회사 업무와 유 튜브 편집을 같이 할 시간이 안되는지, 편집자를 구한다는 공지가 올라왔다."
48,며칠 뒤 2020년 6월 9일 영상을 기점으로 새로운 편집자가 활동을 시작했다.2020
49,"년 6월 23일, 구독자 9만명을 달성했다."
50,빠르면 올해 안에 10만 구독자를 달성할 수 있을 것으로 보인다.2020
51,"년 9월 12일, 김 택 환, 박 민수, 문호 준, 이 중대, 김 동호, 라 넥 갓, 런 민 기, 기가 막힌 사람에 이어 한국 카트 라이더 유 튜버 역대 9 번째로 구독자 10만명을 달성했다."
52,[44 ]9 월 말부터 부쩍 어택 미션을 많이 받기 시작했다.
53,이중선도 간만에 의욕이 생겼는지 140만원이 걸렸는데 의욕이 안 생길 수가 없다 골든 파라 곤 SR-R을 타고 광 산 꼬불꼬불 다운 힐 매우 빠름 5 초대에 도전했다.
54,"계속 실패한 채 아쉬움을 품고 방송을 종료하길 며칠 째, 마침내 9월 29일 1:05 :95를 찍으면서 도전을 성공했다.2020"
55,"년 10월 5일, 실버 버튼을 받았다."
56,유 튜브 커뮤니티 박 민수 : 10년 지기 친구. 형 독이 팬 미팅에서 말하길 형 독이 한창 사 빙 공 어택을 파 던 시절 이중선 쪽에서 먼저 친 추를 걸어와 왜 자꾸 자기 기록을 잡냐고 메 신을 보내왔던 게 계기가 되어 친해 졌다고
57,한다.
58,그렇게 이중선과 먼저 친해 지고 난 뒤 자연스레 이 중대와도 친해 졌다고.
59,형 독은 처음에 이중선이 왜 자꾸 자기 기록 잡냐고 물어봤을 때 사과부터 했다 한다... 한 상현 : 에 퍼 메이 션 부 클 마로 그랑프리에서 만날 때마다 늘 골탕도 먹이면서 점수도 빼앗고 이승 교 영상 찍을 때 웃기도 했다.
60,"# 케이엘 X 컨텐츠에서 'Best 스트 리머' 팀 이 중대, 박 민수에 맞서 한 상현과 ' 쓸 품 호' 팀을 만들기도 했다."
61,형 이 중대와 비슷하게 한 상현을 자주 디스하긴 하지만 사이는 좋다.
62,"강 진우 : 은퇴한 선수들 중에서 가장 친한 형이며, Z7 시절 노 르 테 유 익스프레스 타임 어택 경쟁자 중 한 명이였다!"
63,그리고 노익 투부 구간은 많은 사람들이 이중선 영상을 통해서 이중선이 최초라고 생각하지만 사실 투부는 강진 우가 최초로 사용했으며 후에 이중선에게도 가르쳐 줬다.
64,또 한 이중선이 GK 팀에서 방출 당했을 때 강진 우가 복귀하여 같이 팀을 꾸려 보자고
65,"제안했고, 결국 듀얼 레이스 리그에 함께 나갔으며, 최근 상술된 프릭스 사건으로 인해 강 진우가 그를 감싸는 발언까지 했다."
66,박인 수 : 박인 수가 이중선을 굉장히 좋아한다.
67,[63] 박 인수가 카트 라이더를 시작한 세이버 HT LE 시절 나미 리 선생님이 영상을 많이 올리셔서 보고 따라하면서 배웠다고
68,한다.
69,많은 사람이 잘 알지 못하지만 원래 본인 팬 길드인 지롱 지롱 소속 길드 원 중 한 명이였던
70,"선 수로, 이후 온라인 실력이 좋아 듀얼 레이스 리그에 같은 팀으로 출전하기도 했다."
71,또 한 박 인수가 예전 리그에서 이중선 선수의 키보드 사용 방식을 따라했을 정도 [64] 로 좋아했다.
72,이후 2019 카트 라이더 리그 시즌 2 에서 서로 같이 사진을 찍는 모습도 볼 수 있었다.
73,"여담으로, 박 인수가 GK 소속이였을 때, 이중선이 GK에서 나왔다는 이유로 같이 나오기도 했다."
74,[65] 이중선과 이중선의 여자친구 빵이 지롱은 카트리그에서 문호 준 과 박인 수만 응원한다고 한다.
75,참고로 빵이 지롱은 박인 수가 20 시즌 1 개인 전에서 80점을 먹고 2 라운드에 못 올라가자 울었다고
76,한다.
77,박인 수가 개인방송에서 이중선을 따라하며 주행하기도 했다.
78,"# 성 대모 사, # 파 지법 방송 중에 서로 클럽 전에서 상대로 만났는데 박 인수는 식 박 듀오라고 반가워하며 클럽 전을 같은 팀으로 같이 돌렸다."
79,방송 중에 둘이 클럽 전에서 만났는데 식 박 듀오라고 서로 반가워하며 클럽 전을 같이 돌렸다 김 동호 : 미 스틱 길드 마스터이다.
80,방송에서는 별다른 접점이 없지만 미 스틱 클럽 회식에는 종종 참여하면서 미 스틱 클럽 원들과 연을 이어 가고 있다.
81,[66] 신동이 : TriplePerfect와 MysTic 클럽에서 함께 했던 사이. 최근 카트 라이더 러 쉬 플러스로 이어 달리기 컨텐츠를 했다.
82,박 천원 : 많은 사람들이 알다시피 듀얼 레이스 3 당시 박 천원이 먼저 이중선과 같은 팀을 하고픈 마음을 내비쳤고 이중선은 신중하게 생각하고 이 중대와 같은 팀으로 하는 조건으로 복귀하여 같이 이 중대 팀으로 들어갔다.
83,그러나 얼마 후 박 천원은 황 선 민 팀으로 들어가기 위해 길드 쪽에서 길드 원과 같이 나가라는 핑계를 대고 그럴 바엔 리그를 안 나겠다는 형식적인 핑계를 대고 이중선을 포함한 나머지 팀원들에게 통수를 때라고 이 적하였다.
84,다음날 박 천원의 비번 방송이 새나오면서 크게 논란이 됐었고 멘 탈이 터질 대로 터져 폭로방송까지 켰으나 1년 후 2019 시즌 1 결 승전 때 박 천원이 이중선을 찾아와 사과하였다 하였고 그 후로 유영 혁의 제안으로 둘이 같은 팀이 되었고 처음에는 어색하였으나 완전히 화해하였으니 사이 좋게 지내는 것으로 파악하였으나 박 천원이 리그 영구정지를 당해 최종적으로 같이는 출전을 못하였다.
85,"그러나 이재성 감독, 영정 듀오 유은 호와 함께 프릭스의 연습을 도와주고 있다."
