,sentences
0,유 튜브 설명'' 안녕하세요!
1,새 토리와 빠상의 새 상 놀이터입니다!
2,[10 ]로 블록 스와 다양한 게임들을 비롯해 여러 가지 재밌는 게임들 보여드릴게요!
3,재밌게 보시고 구독 좋아요
4,👍 해 주시면 큰 힘이 됩니다
5,ღ'ᴗ'ღ 많이 놀러오세요
6,❤'' 새 상 놀이터는 대한민국의 샌 드박스 네트워크 소속 게임 유 튜 버이다.
7,"빠상 [11], 새 토리 [12] [13] [14] 라는 유튜버가 하는 채널이다."
8,주로 Roblox가 주 컨텐츠이며 로블록스 게임 중 주로 Bee Swarm Simulator 영상을 많이 올린다.
9,현재는 입양하세요!
10,등의 게임 등 다른 게임도 많이 올라온다.
11,성격은 평범하고 착한 편. 영상에서 욕을 거의 하지 않는다.
12,"가장 심한 욕이 ' 미친' 일 정도. [15] 영상 업 로드 시간은 평일, 주말 오후 3시이다."
13,"[16] [17] [18] [19] [20] 주로 쓰는 언어 캬캬: 새 상 놀이터가 주로 약올리거나 비웃을 때 쓰는 말이다 [21] 찬밥 신세: 말 그대로 공기 취급. 냄 시: 냄새의 사투리 말. 착착 착착, 쨍( 챙) 그랑, 파파 파 박, 챙챙 챙 챙: 새 상 놀이터 특유의 효과음 새 상 놀이터 로블록스 시작전 인사말 안녕하세요!"
14,"새롬, 상수 새 상 놀이터! 재미있게 보셨다면 구독, 좋아요"
15,그럼 안녕 !2018 중 후반 ~2020 년 초 중반 인사 안녕하세요!
16,"새 상 놀이터에요! 그럼, 가시죠!"
17,가시죠!
18,"재미있게 보셨다면, 구독, 좋아요,"
19,"그럼 다음에 또 만 나요 안녕!''' 새 상이들 안녕! 새 상 놀이터에요! [22] 가, 시죠!"
20,가시죠!
21,"콘텐츠에 대해 간략하게 설명한 후에 본격 시작 [23] 재미있게 보셨다면 구독, [24] 좋아요"
22,"[25] 그럼 다음에 또 만 나요, [26] 안녕~! [27] 인사할 때 게임 리뷰 할 때 주로 로블록스를 한다."
23,[28] 마인 크래프트도 했지만 이제 안하는 것 같다.
24,"최근에는 마크 x 입양으로 다시 시작하였지만, 그만두었다."
25,[29] 하지만 요즘엔 Gacha Life 컨셉 콘텐츠를 주로 하고 타 유튜버가 어 몽 어스 컨셉하는것처럼 [30] 똑같이 히트를 끌자 입양하세요
26,콘텐츠가 인기가 없어 졌다.
27,[31] 최근 어 몽 어스 [32] 도 시작하였다 다시 그만둠 [33] 또 한 로 블록 스판 어몽어스를 많이 한다.
28,[34] Piggy도 많이 한다.Nintendo
29,( 종결 )Among Us( 종결) 의지의 히어로( 종결) 태고의 달인( 종결) 오버 쿡드( 종결) 별의 커 비( 종결) 슈퍼 마리오( 종결 )Minecraft( 종결 )Minecraft 에서 Adopt Me!( 현재 진행형) 이 문서에 스포일러가 포함되어 있습니다.
30,"이 문서가 설명하는 작품이나 인물 등에 대한 줄거리, 결말, 반전 요소 등을 직· 간접적으로 포함하고 있습니다."
31,"줄거리: 이 이야기는 2020년 7월에 만들어 진 새 상 놀이터의 입양드라마를 이야기를 간단한 설명으로 하였다 [40] 1 화: 새 토리♡ 김토끼 어느 날 평화로운(?) 한 집안에 아빠 빠상, 그의 딸 새 토리가 살고 있었다."
32,"그런 데 어느 날 새 토리의 학교에 전학생이 오는데. 그리하여 러브 스토리는 시작된다(?) .2 화: 나 핑크의 방해 초반 부분 김토끼는 새 토리에게 빠지게 되고, 비밀 메세지를 보내며 고백하지만 새 토리와 빠상은 엉터리로 풀어 새 토리에게 상처를 주게 된다.3"
33,화: 나 핑크의 방해 1( 악몽의 시작 )나 핑크는 새 토리의 책상에 토끼의 고백 편지를 보게 되고 핑크도 토끼를 좋아했기에 편지를 버리고 방해를 시작하게 되면서 악몽이 시작되었다.4
34,화: 나 핑크의 방해 2 나 핑크는 계속 방해 하다 토끼와 새 토리는 이것을 눈치채고 핑크를 한방 먹인 뒤 간다.
35,그리고 놀이터에서 토끼의 고백으로 새 토리와 토끼는 커플이 된다.
