,sentences
0,"유 튜브에서 게임 방송을 전문으로 하는 크리에 이 터로 한국 인터넷 개인방송 시장을 유 튜브 등으로 개척, 발전시킨 1 인 미디어계의 선구자다."
1,"DIA TV 소속이며, ' 엉클 대도' 의 설립자 겸 대표이사이다."
2,이전까지 아프리카 TV와 같은 스트리밍 플랫폼과 편집 영상이 업 로드되는 유 튜브는 독립된 영역으로 여겨 졌었다.
3,"그러다 2013년, 대도 서관이 편집된 방송 영상으로 유 튜브에서 엄청난 수익을 얻고 있다는 사실을 알리면서 [25], 많은 스트 리머들이 유 튜브에 편집 영상을 업 로드하기 시작했고, 현재는 두 플랫폼이 사실상 하나의 영역으로 융화되었다."
4,"한 때 한국의 1 인 미디어 시장에서 대도서 관의 영향력은 굉장히 컸었으며, TV 방송· 광고· 인터뷰를 통해 당시에는 생소했던 유 튜브, 스트리밍, 그리고 1 인 미디어와 같은 개념을 널리 알렸다."
5,또 한 아프리카 TV의 독점 체제였던 한국 1 인 미디어 계를 확장시키는 계기를 만들기도 했다.
6,1 인 미디어가 사회적으로 널리 알려 진 이후에도 항상 1 인 미디어의 선구자로 언론에도 꽤 언급되며 전통적인 미디어에도 출연 빈도가 높아 졌다.
7,"스트리밍을 통해 오랫동안 쌓아 온 인지도와 선한 이미지를 바탕으로 인터뷰, 광고, TV 방송 등의 매체에도 영역을 넓히고 있다."
8,"2018년 5월 10일 출간된 저서에 따르면, 연 수익이 17억원이라고 한다."
9,[26 ]2018 년 12월 31일부터 생방송 플랫폼을 유 튜브에서 트위치로 변경하였다.2019
10,년 11월 2일 생방송 플랫폼을 다시 유 튜브로 변경하였다.
11,"방송 시간은 2021년 1월 기준으로 매일 클럽 (CLUV) 앱을 통해 공지되고, 보통 유 튜브에서 오후 8~9 시경에 시작한다."
12,"다만, 일요일은 방송을 하지 않는다."
13,[30] 방송이 시작되고 1시간 정도는 대 청자들과 일상적인 이야기를 나눈다.
14,이때까지 아직 식사를 하지 않았으면 간단하게 먹 방을 하기도 한다.
15,"가끔, 스케줄과 컨디션에 따라 이야기만 나누고 방송을 마무리하는 날도 있다."
16,듣다 보면 낙관적이고 희망적인 인생관이 형성된다 카더라.
17,여자의 심리를 잘 알아 내서 대도 언니라는 별명도 있다.
18,과거 방송 클 로 징 곡은 Coldplay의 'viva la vida' 였다.
19,[31] 현재는 클 로 징 곡 없이 바로 방송을 종료한다.
20,영상 마지막에 항상 팬 아트와 BGM이 나온다.
21,"BGM은 'Max Surla/Media Right Productions' 의 'Patriotic March' 인데, 유 튜브 오디오 라이브러리에 공개되어 있다."
22,"[32] 현재 팬 아트는 몇 가지로 고정되어 있지만, 아프리카 TV 시절에는 게임 실황 별로 다양한 팬 아트가 올라와서 그 중에 엄선하여 싣기도 했었다."
23,현재는 차후 생길 저작권 문제를 염려하여 예전처럼 다양한 팬 아트를 넣진 않는다.
24,방송에 욕설이 거의 등장하지 않는다.
25,"욕을 재미를 유발하는 요소가 아닌, 불쾌감을 표출하는 방식으로 여기기 때문. 대신, 법규처럼 적당히 순화된 표현으로 재미를 끌어낸다."
26,"극도로 짜증나는 상황에 ' 나는 욕을 하지 않는 스트리머야 '라고 중얼거리다 마침내 한계에 다다르면, 마이크를 꺼 버리고 욕을 하는 모습을 보여준다."
27,"물론 재미를 위한 행위일 뿐, 실제로 화가 난 것은 아니다."
28,2018년 기준으로 가끔 씩 가벼운 욕이 튀어나올 때가 있다.
29,"새 X, 운 빨 X 망 겜 등. 이럴 때는 바로 시청자들에게 사과하며, 편집 영상에서는 걸러 진다."
30,그런데 가끔 엄청 놀라는 공포 게임을 할 때 아 씨... 이라고 하기도 한다.
31,물론 음성은 들리지도 않는 수준이지만 입모양은 분명히 ' 발' 인 경우가 있다.
32,"편집하는 걸 잊은 건지, 그냥 놔둔 건지는 불명. 게임 장르에 제한을 두지 않는다."
33,[33] 게임 방송을 처음 보는 시청자도 편안하게 다양한 게임을 접할 수 있다는 장점이 있다.
34,게임 스트 리 머지만 피지 컬 은 그닥 좋지 않다.
35,당황할 수록 시청자들에게 당황하지 말라면서(...) 실수를 연발한다.
36,"[34] 호러 게임에 약해서, 플레이할 때 정말 쉽게 놀란다."
37,이때 육성으로 지르는 비명이 백미 [35]. # 덕분에 시청자들은 놀라지 않을 일도 놀란다.
38,놀라고 나면 곧바로 ' 소리질러서 미안해요.
39,'를 연발하며 플레이를 계속한다.
40,대도 서관 자신은 사회 생활을 했기 때문에 한자에는 자신 있다고
41,했지만 우수하지 않다.
42,Ib 실황 당시에 나오는 4 급 상당의 한자는 거의 읽지 못했다.
43,"2020년에 夜勤事件 [36] 을 야 X 사건(...) 이라고 읽은 적이 있는데, 이는 勤( 부지런할 근) 을 動( 움직일 동 )으로 착각한 것으로 보인다."
44,영어도 못 하는 편인데 영어로 된 게임을 그대로 플레이한 적이 몇 번 있지만 대부분의 내용을 이해하지 못 한다.
45,일본어에 대해서는 애 니를 보면서 독학한 듯. 코 난이나 원피스 등의 일본 만화를 매우 좋아하는 모습을 보여주며 일본어를 더듬어 가며 원피스 OST를 흥얼거린다.
46,물론 열창을 마친 후에는 팬들의 장난기 어린 비난을 신명 나게 들을 수 있다.
47,[37] 예전에는 매 게임 당 하루 동안 1회의 슈퍼 세이브 제도가 있었다.
48,게임이 더 이상 돌이킬 수 없거나 시간 낭비를 초래할 만큼 잘못 진행된 경우 밑밥을 깐 후 로드를 한다.
49,"하지만 게임 시간이 대체로 저녁 9시부터 다음날 새벽 2시까지 이기 때문에 전날 한 번, 날이 넘어갔다며 새벽에 한 번 쓰고 기타 등등 우겨서 필요할 때는 꼭 썼었다."
50,본인도 인정한 바 간 디 열풍의 웨이브를 제대로 탄 것이 초반 인기 몰이에 플러스 요인으로 작용했었다.
51,"일반적으로 상식인 컨셉이라서 기존 게임 방송 BJ 들과는 다른 진행과 대도 서관 고유의 긍정적이고 개념 있는 인격 때문에 기존의 욕설, 막 장들 로 초 중고 학생들을 갖춘 BJ 들과는 달리 탄탄한 여성 시청층의 지지로 tv 팟에서 방송하던 시절부터 여초 사이트에서 가장 인기 많은 BJ로 알려 져 있다."
52,이는 대도 서관 특유의 개념 있는 행실과 언행의 결과로 보인다.
53,대도 서관 자신만의 고정 시청자층이 상당히 많고 대부분은 아프리카 방송을 보던 사람이 아닌 대도 서관으로 인해 대도 서관을 보러 아프리카로 유입된 시청층이 많아 채팅 창이 매우 깨끗하다.
54,시청자층이 초등학생~ 직장인까지 가장 다양한 BJ 이기도 하다.
55,"유일하게 스피커를 켜고 볼 수 있는 BJ, 유교( 혹은 선비) 방송, 부모님이 봐도 된다고 허락한 BJ, 더불어 디시 인사이드에서 까지도 착한 방송인데 볼 만한 대도 서관 혹은 개념 대도로 불리기도 한다."
56,실제 대도서 관은 게임을 잘하는 편은 아니지만 전반적으로 게임 자체를 좋아해서 콘텐츠가 많아 좋다는 평. 심지어 디시에서 까지도 대도 서관이 다른 아프리카 BJ 들의 귀감이 되어 주길 바라는 사람이 많았다.
57,' 대 도서관 방송을 본 후에 다른 방송은 도저히 ( 지저분해서) 못 보겠다' 라는 댓 글들이 심심치 않게 보이곤 했다.
58,"물론 유 튜브로 옮긴 지금, 아프리카의 이미지는 더 나빠졌고, 대도 서관 본인 이미지만 여전히 좋은 편이다."
59,대도 서관은 하루에 1 자랑을 실천하고 있으며 자랑을 할 때는 말투가 능욕 말투로 조금 바뀐다.
60,"자랑의 종류는 얼굴 신체, 얼굴, 나이, 자존심 등등 셀 수가 없다."
