,sentences
0,"대한민국의 前 오버 워치 프로 게이 머. 現 트위치 스트 리머. 오버 워치 선수 시절 포지션은 서포터. 오버 워치 초창기 시절부터 메 르시로 좋은 플레이를 보여 온 선수 중 한명이며, 메 르시 리메이크 이후에도 좋은 모습을 꾸준히 보여주는 메 르 시 장인 플레이어로 유명했던 선수다."
1,선수 시절 곧잘 APEX 경기를 실시간으로 중계했다.
2,판단이 좋아 다음 한 타의 양상까지 곧잘 빠르게 파악해 내는 중계로 실시간 시청자가 꽤 있는 편. 실제로 공식 채널을 제외하고 중계하는 스트 리머 및 프로 게이 머 중에서는 항상 세 손가락 안에 꼽히는 시청자 수를 보유했다.
3,"이외에도 평소 게임을 하는 개인방송에서도 시청자들과 소통하고, 자신의 얘기를 하는 IRL 방송을 주로 했던지라, 스트 리머로써도 성공할 것이라는 평이 많았다."
4,"기대에 부응하듯, 건강 문제 등으로 LW BLUE를 나온 뒤 전업 스트리머로 전향할 것이라고 밝혔다."
5,"이후 다시 프로 게이 머를 시작한 뒤에도 개인방송은 계속 했으며, 결국 서울 다이 너스 티를 나온 뒤에는 Gen.G 소속 스트리머로 활동하게 되었다."
6,그러나 2019년 3월 31일 방송에서 본인이 방송을 잘 켜지 않아 최소 방송 시간 미달로 Gen.G에서 나오게 되었다고
7,밝혔다.
8,"그 이후로는 소속 없이 방송을 진행하다가, 현재는 픽 셀 네트워크에서 활동하고 있다.FPS"
9,"게임은 실력이 어디 안 가고 잘하는 편이지만, 다른 종류의 게임은 잘 못하는 듯 하다. 탬 탬버린과 카라 멜 보다 뿌요뿌요 테트리스를 못 한다."
10,"카라 멜 과는 트리 키 타워 즈, 하스 스톤 [16] 도 대전했으나 패배했다."
11,카라 멜 은 FPS만 잘 하고 다른 게임은 잘 못하는 사람들을 ' 유사 감 블러' 라
12,통칭하고 있다.
13,김 뚜 띠와는 크레 이지 아케이드 합방을 하였으나 역시나 패배하였다.
14,특히 혼자서 죽는 경우가 많이 보였다.
15,"2019년 8월 10일, 유 튜브 채널을 신설하고 첫 영상이 업 로드 되었다."
16,기다린 팬들이 많았던 만큼 하루에 구독자가 천 명씩 증가하는 놀라운 추이를 보여주고 있다.2020
17,"년 9월 15일, 유 튜브 다시 보기 채널이 오픈되었다."
18,첫 영상으로 헬테이커가 올라왔다.
19,  자 세한 내용은 감 블러/ 플레이한 게임 문서를 의 번째 문단을의 부분을 참고하십시오.
20,"강지 : 2019년 8월 진행된 러스트 스트 리머 서버에서 같은 팀이 되면서 부쩍 친해진 사이. 서로를 낑 깡님, 감자님이라고 부르며 같이 있을 때 텐션이 높아 지면서 폭풍케 미를 보여주고 있다."
21,강지의 말투에 옮아서 본인도 오랫동안 쓸 것 같다고
22,한다.
23,같이 있으면 의식의 흐름에 따라 하늘까지 솟는 대화가 인상적이다.
24,2019년 8월 24일 감 블러의 유 튜브에 둘의 러스트에서의 케 미를 담은 영상이 업 로드되었다.
25,# 그 이후 둘이 실제로 만나서 초면에 아쿠아리 움도 가고 고기도 먹었다고
26,한다.
27,쭉 끊임없는 케 미를 보여주는 중. 이때 이동을 위해 강지 차 조수석에 탔다 고... 9월 14일 실제로 만났다는 영상이 업 로드 되었다.
28,이후 강 지가 감 블러 에게 반말을 요구하면서 서로 반말을 하기 시작했다.
29,감 블러는 반말을 트면 딜 이 세게 박힐 것 같다고
30,"피해 왔으나, 2019년 말에는 결국 서로 반말을 하는 사이가 되었다."
31,현재는 강지를 누나라고 죽어도 못 부르고 있는데 언제쯤 누나라는 말이 편해 질지가 궁금한 상황. 지금은 강지 누님이라고 부른다.
32,"금사향 : 2017년부터 아는 사이었지만, 이후 몇 번의 합방으로 친해진 동갑내기 스트 리머. 감 블러 와 동갑인 스트리머가 몇 없어서 더더욱 편히 대하는 게 보인다."
33,"서로를 으 내야, 붕어야 부르면서 딜을 주고 받는 게 눈에 띄는 사이. 질러팅을 자주 같이 한다."
34,김 뚜 띠 : 감 블러의 중학교 시절부터 알고 있던 사이였다.
35,"특히, 지 누나 탬 탬버린과 함께 합방을 하면서 친해진 스트 리머. 둘이 합방한다면 리그 오브 레 전드를 하고 있을 확률이 높다."
36,"FPS를 잘하는 공통점이 있어 레인 보우 식스 시즈나 배 틀 그라운드를 자주 같이 했었고, 마인 크래프트도 종종 같이 한다."
37,"김 뚜 띠의 모 티 서버를 가장 열심히 한 멤버라고 해도 과언이 아닐 정도. 서로 현실에서도 몇 번 만난 사이로, 은근 죽이 잘 맞아 텐션 높은 모습을 자주 보여준다."
38,"나나 양 : 러스트를 같이 하면서 친해진 스트 리머. 나나 양이 진텐으로 놀라는 소리가 너무 웃기고, 나나 양의 웃음소리를 들으면 기분이 좋아진다고 한다."
39,"답답 하다며 딜 을 많이 넣는데, 가끔 나나 양이 시무룩 해지면 싫어서 그런 게 아니라고 달래 주곤 한다."
40,좋은 사이. 나나 양의 ' 우리 건축했어요
41,"16회 차' 에 게스트로 초대되어 두어 시간 동안 함께 건축, 이야기를 나누었다."
42,[17] 호 엥 트로 꽃 핀 : 꼬핀이라는 별명으로 부르며 편하게 지내는 스트 리머. 평소 디스 코드 채팅 창에서 놀고 있을 때면 자주 불러서 수다를 떠는 절친한 방송인이다.
