,sentences
0,안녕하세요
1,접니다.
2,안녕하세요
3,젭 니다.
4,"[17 ]Hi, It's I. [18] 안녕하세요."
5,재 훈입니다.
6,[19] 고민 중유 튜브 설명 주로 리그 오브 레 전드 영상을 올리는 유 튜 버이다.
7,"가끔 랩 커버 영상을 올리기도 했으나, 요즘은 롤만 하는 듯 하다. 발로 란트 영상은 2개가 있다."
8,"주로 다루는 챔피언으로는 마스터 이 [20] 가 있고, 라인은 정글이다."
9,"[21] 어 딘가 힘 없는 목소리에 [22] 각종 자학 개그, 정말 뜬금없고 예상치 못한 전개의 편집 방법 등으로 유명 세를 탄 유 튜버. 영상을 이런 챔피언들 로 만드는 것 뿐이지, 여러 챔피언에 숙련도 달성이 되어 있다."
10,야스오 숙련도가 정말 신기하게도 7렙이다 싫어하는 아이템은 존 야와 초시계이다.
11,"발젭은 아이템으로 취급을 안한 댄다 사실 예전에는 실력파 유 튜 버였는데, 다이아 승급 전까지 는 마스터 이 장인으로 알려 져 있었다."
12,"하지만 다이아를 찍고 나서부터 상위 티 어로 갈수록 안 통하는 마스터 이 챔프 자체의 고질적인 문제에 너프까지 겹쳐 플래 티 넘 시절보다 플레이 빈도가 많이 줄었고, 실력파 유튜버에서 서서히 개그 유튜버가 되 가기 시작했다."
13,그래도 마스터 이 챔프 특성상 잘 크기만 하면 무시할 수 없는 수준이 되기에 정말 할 때는 한다.
14,"실제로 불리한 상황을 혼자 역전시키는 영상도 적지 않게 있는 편이며, 이겼다고"
15,생각해서 인 성질하는 적들을 상대로 역전해 내 사이다를 찍는 영상들도 인기에 한몫했다.
16,"플래 티 넘 시절, 마스터 이 너 프 전에는 마스터 이로 여러 가지 템 트리와 여러 가지 이상한 플레이 방식을 연구 했었다."
17,심지어 정글 마스터 이로 얼음 송곳니 [23 ]를 가는 등 여러 가지 정신 나간 뉴 메타를 선보였다.
18,"[24 ]S9 가 끝나고 프리 시즌, 마이를 개그가 아닌 진심으로 연구 해보려는 자세가 보인다."
19,[25] 멘 탈이 굉장히 좋은 축에 속한다.
20,"마스터 이 챔프 자체도 다이 아부 턴 우 디 르 급 똥 챔이기에 욕 먹기 쉬운 챔프 라, 흔하디"
21,"흔한 남 탓 충이나 멘 탈 파괴된 팀원, 유 튜버 만났다고"
22,어 그로 한번 끌어 보겠다고
23,"욕하는 관 종 등 평범한 플레이어라면 멘 탈 부서질 상황이 많이 연출되는데, 항상 달래 주고 채팅으로 팀원들 사기를 복 돋아 주는 플레이 스타일을 가지고 있다."
24,그리고 끝나고 욕한다.
25,그래서 인지 못하는 유튜버라는 인식과는 달리 욕을 바가지로 먹진 않는다.
26,"노래 커버 채널이 있었지만 2019년 2월 이후로는 영상이 안 올라왔으며, 현재는 채널이 삭제되었고, 발과 젭 채널 삭제됨 본계 정의 커버 영상들도 비공개되었다."
27,안녕하세요
28,접니다.
29,""" 안녕하세요"
30,"젭 니다"" 잡았죠?"
31,[27] 안대 애 애 애 애 애 애 애 애 앵~ 응애 아 정글 차 ㅇ 옛날에 어떤 사람이 말을 타다가 떨어져서 다리가 심각하게 부러졌대요.
32,그런 데 며칠 후에 전쟁이 났고 그 부러진 다리 덕분에 전쟁에 나가지 못한 그 남자는 목숨을 부지할 수 있었다.
33,라는 얘기가 있습니다.
34,이게 이제 쉽게 말해서 위기와 기회는 번갈아 온다 라는 뜻의 ' 인생사 새옹 지마
35,'[ 塞翁之馬 ] [28] 영상 2개에서 이 멘트가 사용되었다.
36,마이 개 쓰레기 난 빡빡이다 [29] 쁑 삥 뺭뺭 우리 정글 뭐하냐
37,아아 아아 아!!!!! 아 ?? 차이 재주는 곰이 부리고 꿩 대신 닭이 먹는다 닭 쫓던 개 지붕 점멸로 넘어간다 난 기러기야 끼룩 ㄲㅣ룩 충장이 발 젭 왈 탑 베인 하는 벌레 유 튜버 유 영진 [30] - 실 친 다리 우스 장인. [31] 영상에 가끔 등장한다.
38,"사실 동갑내기 친구는 아니고 2년 4개월 정도 차이가 나는 동생인데, 서로의 나이를 친해진 다음에 알게 되어 그렇다고."
39,성시 훈 캐인 봉 순 현 솔 죠아 개리형 어조와 본인 말을 자르고 드립 치는 스타일이 3D 펜 유 튜버 사나 고와 비슷하다는 말이 있다.
40,"[32] 모르는 사람이 많은데, 샌 드박스 네트워크의 멤버이다."
41,참고 영상 중 작은 목소리는 윙욋이라고 한다.
42,정식으로 이름을 만든 건 이 영상에서 였다.
43,녜 횡 제조기에서 만들어 진 닉네임이다.
44,종교가 기독교 임을 밝혔다.
45,이후 영상에서 가끔 씩 언급한다.
46,"매 영상마다 BGM이 다르고, 색달라 듣는 재미가 있다."
47,시청자는 발젭이 사용한 브금을 직접 듣기도 한다.
48,성시 훈 방송에서 성시 훈과 자신은 동일인물이라고 말한 바 있다.
49,[33] 자신의 발냄새가 심하다고
50,인정했다.
51,[34] 최근 같은 회사 소속에 팍 플레이 영상에서 자주 ' 도움을 준 사람 발 젭' 등으로 언급되기도 한다.
52,"' 응애',' 앙 대 에에 에에' 의 유행어의 경우 인기는 상당히 많은데 막상 실제로 따라하는 사람은 발 젭 유 튜브의 댓 글 창을 제외하면 거의 없다."
53,그만큼 발젭만의 특별한 유행어라는 이미지가 각인된 듯하다발젭의 실 친인 유 영진 또한 팬층이 생각보다 상당한 데 발젭의 유 튜브 부계 정인 부 젭 중 [35 ]에 유영 진이 의자를 조립하는 영상 [36] 이 있는데 대체로 조회 수가 낮은 발젭의 부계 정임에도 수십만 조 회수를 기록하며 팬층을 증명(?) 했다 4 학년을 두 번 다녔다 카더라.
54,미국으로 전학을 가서 그렇다고
55,"멘 탈도 강하고 인성 또한 굉장히 좋은 걸로 알려 져 있는데, 실제로 발젭의 편집 스타일을 그대로 따라하며 유 튜브를 운영하는 몆 몆 채널이 있는데 그런 사람들에게 직접 댓 글로 ' 편집 스타일에 주인이 어디 있어요"
56,'라고 말하며 피드백까지 해 주는 모습을 보여주었다 그로 인해 발젭은 뭘 해도 성공할 사람 이라는 칭호를 가지게 되었다.
