,sentences
0,"난 장비가 아마 추 어지, 랩이 아마추어가 아니란다."
1,"산 선생님 中 랩은 내 일상, 일상에 일상 더하니 이뤄 진 이상, 그 이상 가지고 곱하기 두 배 사상 다 드루와 (bring it) 中 이미지 세탁 빨래 끄으으으 읕~~( 허 억 허 억 휘유) 난 줄 알았지"
2,Primeboi 와 나의 Maindish 포크 들기 전 식객 분들께 한마디 '' 아무리 비싸고 맛있는 음식이더라도 입 말고 딴 데 묻으면 더러워 닦는 법이라고 ''Do it for fun 中 대한민국에서 활동 중인 재미교포 1.5세 래퍼이다.
3,‘‘San E a.k .a The Rap Genius’’. 버벌진트의 정규 2 집 ' 누 명' 의 수록 곡 '2008 대한민국 '에 피 처 링 참여로 언더 그라운드 데뷔를 시작했다.
4,현재 FameUs Company 소속이며 크루는 오버 클래스다.
5,실력과 라 임과 펀치라인의 기발성은 가히 한국 최고 클래스이며 [6] [7] 2013년 8월에 발표한 싱글 ' 아는 사람 얘기' 가 히트 하면서 최고의 인기를 구가하는 메인 스트림 래퍼로 자리매김했다.
6,다만 과거 피 타입 디스 사건 [8] 은 물론 ' 발라드 래퍼 '라고 비판을 받고 공개 디스도 많이 당하는 등등 이런저런 논란이 끊이질 않는 MC 이기도 하다.
7,힙합 엘이 Music Salon 인터뷰 전문을 읽어 보면 산이라는 사람에 대해서 좀 더 자세히 알 수 있다.
8,정말 이 때( 산 선생님) 가 훨씬 랩을 잘해요.
9,"자꾸 이 때로 돌아와 달라고 하는데, 돌아갈 수 없어요."
10,- 유 희열의 스케치북에서 산이 형의 아이디어를 따라올 사람이 없다.
11,그는 단순히 힙합만 하는 사람이 아니라 음악을 굉장히 잘한다.
12,"가사도 빨리 쓰고, 표현력이 정말 좋다."
13,좋고 싫은 것도 확실해서 음악을 할 때 도움이 된다.
14,- 작곡 가 코스 믹 사운드 [57] 오버 그라운드 입성 이전에는 전형적인 힙합 음악을 했다.
15,"믹스 테 잎, 오버 클래스 크루 컴 필 레이션 앨범 역시 실력 과시에 중점을 두는 곡을 많이 만들었고, 리스 너들에게 사랑받는 곡들도 그런 곡들이었다."
16,"( 산 선생님, Rap Genius, Rap Genius VS Punchline King 등) 이후 JYP 와 브랜뉴뮤직을 거치면서 주된 음악 스타일을 16 마디 랩 + 8 마디 멜로디 훅 중심의 전형적인 발라드 래퍼로 전향했고 많은 비판을 받고 있다."
17,"단 산이 는 원래 힙합과 랩 음악을 대중화하는데 일조하기를 원했고, 강한 힙합만 추구하는 래퍼도 아니었던 점도 상기할 필요가 있다."
18,대표적인 곡이 누자 베스의 Luv(sic) pt.2 비트에 쓴 'Luvsic'. JYP 계약 후 다른 비트에 리메이크하기도 했다.
19,"[58] 이렇게 힙합 뮤지선으로서는 많은 까 임을 당하고 있지만, 대중 음악적인 측면에서 보면 MC 몽, 아웃사이더 이후 가장 잘 팔리고 있었다."
20,브랜뉴뮤직에서 첫 낸 싱글 ' 아는 사람 얘기 '를 시작으로 ' 한 여름 밤의 꿀' 이 2014년 멜론 연간 차트 5위라는 초대 박 히트를 치면서 확실히 자리매김했다.
21,거기다
22,뛰어난 라이브 실력과 끼도 갖춰 있어 대세의 척도인 대학 축제 섭외도 끊이지 않는 것이 산 이의 장점이다.
23,그러나 아웃사이더는 2009년에 멜론 연간 차트 11위를 차지했고 힙합 장르의 성장이 쇼 미 더 머니 이후 크게 뛰었다는 걸 생각해 보면 사실상 산이 와 아웃사이더는 보는 사람의 관점에 따라 우열을 가리기 어렵다.
24,엠씨몽의 경우 00년대 중 후반에 걸쳐서 내는 노래 마다 차트 1위를 차지했으니 역시 뛰어난 성적을 남겼다.
25,"그리고 시청률 50 퍼센트를 넘은 1박 2일의 전성기를 함께 한 멤버였는데, 반면 산이의 경우 마리텔에 단독 출연했을 때 시청률 꼴찌를 차지했고 이 때 찍은 최저 시청 숫자는 거의 1 년이 지 나서야 보통 사람들은 아무도 모르는 송 경아, 박승 건에 의해서 갈아치워 졌다."
26,그러므로 사실상 산 이의 스타성 같은 부분은 엠씨몽이랑 비교하면 도전자 자격도 얻지 못한다.
27,"이것 역시 과거형으로 서술된 이유가 대중적인 히트곡 생산에 있어서도 한 여름밤의 꿀을 정점으로 그만큼의, 못해도 견주는 수준의 히트곡을 연이어 만들었어야 했는데 그러지 못했다."
28,"그 와중에 힙합 씬에서 창출된 정통 힙합에 가까운 컨텐츠들이 사람들에게 주목을 받으면서 엠씨 몽, 산 이로 대표되던 ' 발라드 랩' 에 대해 대중들의 관심도가 순식간에 하락한 이유도 그 중 하나이다."
29,더 이상 발라드 랩에 열광 하기엔 한국 대중들의 힙합 장르를 이해하는 수준이 과거와는 비교 불허할 정도로 다양 해지고 한 차원 높아 지게 된 것이다.
30,"키 치한 훅을 잘 뽑아내는 멜로디 메이커이기도 하며 [59], 프로 듀싱 능력도 나름 갖추고 있다."
31,"비트 초이스와 메이킹에 관심이 많아 언더 시절 'Interview' 라는 곡에선 직접 비트를 찍기도 했고 브랜 뉴 입단 후 모든 앨범의 프로듀서이며, 인지도가 높아 진 후에는 쇼 미 더 머니, 프로 듀스 101, 언 프리티 랩스타의 프로듀서로도 활약했다."
32,한 여름밤의 꿀 메이킹 영상과 프로 듀스 101을 보면 직접 보컬 디렉팅까지 맡는 모습을 볼 수 있다.
33,이러다 보니 실력이 인정되면서도 또 애매모호한 위치에 서 있는 래퍼로 남아 있다.
34,"매니아들이 애매모호하게 생각하는 것은 산이 가 힙합 장르적인 색깔을 확실히 보여준 적이 없는 게 첫째, 음악적으로 괄목할 만한 평가를 받거나 씬에 새 바람을 불고 온 적이 없는 게 둘째, 그리고 이 두 가지와 결합해서 맨날 경연 프로그램 같은 데 나와서 자신을 힙합계에서 큰 비중을 차지하는 거물처럼 과시하는데 매니 아들이 느끼는 실제 위상이 산이 가 과시하는 말 만큼은 따라가지 못하는 것처럼 느껴지는 게 셋째 쯤 될 것이다."
35,첫째 이유에 한 가지 덧붙이자면 산이 는 힙합 씬에서 인정받는 수작 앨범 혹은 끊임없이 연구되고 분석되는 문제작을 발표한 적이 단 한번도 없다.
36,힙합 씬에서 산이에게 아주 큰 주목을 하고 작업 물에 대해 끊임없이 평가하던 시절은 과언이 아니라 10여년 전 루 키 시절을 제외하곤 단 한번도 없었다.
37,특유의 가사 스타일도 엄청 호불호가 갈린다.
38,"좋게 보면 재치 있는 가사, 안 좋게 보면 유치한 가사로 볼 수 있을 듯. 가사에 유행어를 자주 쓰는 편이다."
39,"재밌거나 잘 받아들이는 쪽에서는 긍정적으로 볼 수 있지만, 인터넷 속 어나 유행어 같은 걸 지나치게 쓰는 친구의 경우 이따금 짜증나거나 짜게 식는 것처럼 산이 역시 그런 반응이 나타날 수 있고, 시간이 조금만 지난 다음에 들어보면 시시하게 느껴지는 단점이 있다."
40,근데 진지하게 쓰면 또 잘 쓴다.
41,"대표적인 곡이 그 가사 수준으로 욕 먹었던 ' 못 먹는 감' 바로 다음 트랙인 ' 외로운 동물'. 친동생도 형은 왜 가사 진지하게 쓰면 잘 쓰는데 왜 그 따 구로밖에 안 쓰냐고 타박도 하는 듯. 재밌는 점은 워낙 까이다 보니 힙합에서도 조금씩 재평가 받았었는데, 재평가 받는 장소가 아이러니하게도 힙합 씬의 물을 흐린다 평가 받는 쇼 미 더 머니라는 것이다."
42,사실 이건 TV로 실력을 보여줄 기회가 사실상 쇼 미 더 머니 뿐이기에 나타나는 현상. 허나 이 또한 시간이 많이 흐르면서 잊혀 져 갔으며 사실상 현재 힙합 씬에서는 이미 존재 감이 제로에 가깝다.
43,과거에는 리스 너들이 화려했던 언더 그라운드 시절을 추억하며 비판을 하는 형세였지만 지금은 이마 저도 거의 완전한 무관심으로 바뀐 상태. 힙합관련 사이트에서도 산 이에 관한 글을 찾아보기가 매우 힘 드며 가뭄 속에서 콩 나듯 산이 글이 어쩌다 한 두 개 올라와도 욕은커녕 ' 저 형 잘 살고 있나
44,보네
45,' 수준의 댓 글 한 두 개가 전부다.
46,다만 순수 랩 스킬 적인 면에서는 과거에는 국 힙 씬 전체에서 랩 만으로는 무조건 톱 급이라 추앙 받았던 적이 분명히 있었고 작업 물이나 커리어 면에서 영 신통치 않은 요즘에도 랩 실력 만큼은 나름 꾸준히 인정받을 정도로 수준급이다.
47,위에서 언급된 라 임 배치는 최고 수준이며 특히 하나하나 정성 들여 찍어 내린 듯한 정확한 박자 감의 플로우가 장기인 래퍼. 보통 래퍼들이 랩을 하다 보면 속도감이나 비트에 따라 발음이 자연스레 변하거나 흘려 지는 경우가 대부분인데 [60] 정말 어떤 종류의 랩이든지 간에 정확 하리 만큼 컴퓨터로 찍어 내린 듯한 기계수준의 딕션을 자랑한다.
48,다만 그에 따라 그루 비함이나 리듬감이 부족하다 또는 간혹 느릿하거나 안정적인 바 이브의 랩을 하게 되면 쉽게 질린 다라는 평도 간혹 있는 편. [61] [62] 가볍고 깐족거리는 듯한 하이 톤에 호불호가 갈리는 경우도 꽤 있다.
49,그리고 후술할 제리 케이 디스전에서부터 산 이에 대한 평가가 다시 좋아졌다.
50,태도 면에서도 호평을 받게 되었고 랩 실력 면에서도 산 선생님 시절로 다시 돌아왔다면서 옹호하는 사람이 생겼다.
51,다만 냉정히 말해서 무관심이나 다름없던 씬으로부터 그나마 관심을 좀 받게 된 것이지 예전 만큼의 주목도 나 기량을 보였다 기엔 무리가 있다.
52,그만큼 작업 물의 완성도 과 지속적인 커리어 관리가 향후 중요한 부분이다.
53,최근에는 발라드 랩한다고 디스했었던 래퍼들이 그 행보를 똑같이 따라가고 있고 유명 래퍼 중 사회 문제에 대해 SNS가 아닌 디스곡을 낸 점을 들어 이에 대한 재평가도 이루어지고 있다.
54,드렁 큰 타이거의 앨범을 들으며 힙합을 시작했다고
55,한다.
56,미국으로 갔을 때 영어를 할 수 있도록 부모님이 한국어로 된 앨범을 못 듣게 막았는데 드렁 큰 타이거의 앨범을 얻게 된 후 그 앨범을 미친 듯이 반복해서 들었다고
57,한다.
58,그리고 그 이후 한국에서 가수로 데뷔한 후 타이거 JK를 만났는데 당신의 앨범을 들으며 자라던 아이가 여기까지 오게 되었다는 말을 하기도 했다고
59,한다.
60,"[63] 발성이 탄탄한 MC 중 한 명. 라이브를 들어보면 알겠지만, 쩌렁 쩌렁 울릴 정도의 라이브 실력을 갖추고 있다."
61,현재 이름 떨치고 있는 MC 중에 발성 안 좋은 MC가 몇이나 되겠느냐마는... 유학파 출신 래퍼라고 알려 졌지만 정말 한국에서 먹고 살기 어려워서 온 가족이 도피 이민 [64] 을 했다고
62,2014년 7월 2일 방영된 라디오스타에서 밝혔다.
63,보통 흔히 생각하는 강남 유학파와 다른 케이스. 아버지와 어머니가 청소 부와 같은 3D 직종을 월화 수목 금 금 금으로 일하고 계신다고 속사정을 털어놓기도 했다.
64,유 튜브 채널이 만들어 졌다.
65,"이름은 San E. 동영상의 모든 댓 글에 하트를 주고, Q&A 도 하는 등 유 튜브 활동에도 적극적이다."
66,"명곡으로는 믹스 테 잎에 수록되어 있는 아마추어 시절에 유명세를 타게 해 줬던 ' 산 선생님 ( 랩의 진수)' 과 버벌진트를 디스한 ' 재 밌쎄요', 산 이의 재치를 볼 수 있는 ' 카멜레온 ( 한국 힙합 꿈의 콜 래보)' 그리고 한국 대중음악상 최우수 힙합( 노래) 상을 받은 'Overclass Collage 2' 앨범에 수록된 'Rap Genius', 스윙스와 함께 참여한 절 친 프로듀서 Xepy의 곡 'Rap Genius VS Punchline King' [65] 등이 있다."
67,래퍼들 중에서도 상당한 재산을 보유하고 있다.
68,초록색 맥 라 렌 650S 의 오너이며 유 튜브 영상에서 다양한 롤렉스를 착용하는 모습을 보여준다.
69,"언더 시절에는 자기 외모에 대한 자뻑이 있는 듯했지만, JYP에 들어간 이후로 쏙 들어갔다."
70,"[66 ]JYP 소속 아이 돌, 연습생 중에 잘생긴 애들이 어디 한둘인가 언더 피 처 링 활동에서도 가사에 비속어를 쓰지 않는 편이었는데, 2011년 3월에 나온 바스코의 3집 수록 곡 'Real Talk' [67 ]를 시작으로 가사에 비속어들을 넣고 있다.JYP"
71,소속 시절에 2PM 의 택 연이나 miss A 지아 나 원 더 걸스 유 빈 에게 랩을 가르쳐 주기를 해당 가수들의 팬들은 진지하게 바라고 있었다.
72,"오오 산 선생님 오오 특히 옥택연에 관한 말이 많은데, 대부분이 옥택연이 이 따위로 랩하는 것은 국가적 망신이기 때문에 산 선생님이 절실히 필요 하다는 의견이 절대 대세. 그리고 택 연과 산이 가 같이 녹음한다는 트윗이 떴었다."
73,이 결과물은 후에 2013년 6월에 발매한 2PM 의 3집 수록 곡인 'It `s Time'에서 확인해 볼 수 있다.
74,산이 와 유 빈 이 피 처 링한 택 연의 솔로 곡이다.JYP
75,싸 이퍼냐
76,한국 힙합의 마당발 중 하나. 여기저기 전부 조금씩 친해서 예전엔 상상도 할 수 없던 콜라보를 몇 개 성사 시켰다.
77,[68] 데드 피와 스윙스 간의 디스전에도 딱히 누구의 편을 들기 난감하다고
78,말할 정도. 얼굴이 진짜 길다.
79,빗살무늬 토기 닮았다 발바닥도 닮았다.
80,"버켄스탁도 닮았다 게다가 과거 일본 사무라이들의 사진들을 보면 산이 와 비슷하거나 "" 어라?"
81,"똑같은데?"" 이런 반응을 보일 수 있는 사진들이 많다."
82,게다가 어떤 기자가 발굴된 유물을 가지고 기사로 산이랑 똑같이 생겼다는 기사를 써 산이 가 인스타 그램에 싸 우자라는 글을 올렸다.
