,sentences
0,트레 져 헌 터 소속의 유 튜 버이다.
1,"주로 세 븐 나이 츠 관련 영상을 올리고 있었으나, 최근에는 일곱 개의 대죄: GRAND CROSS 관련 영상을 올리고 있다."
2,[3 ]2012 년 1월 13일부터 유 튜브 활동을 이어 갔다.
3,"유 튜브 초기 때엔 기타 연주, 강의, 본인 딸의 열창을 간간히 올렸다.2015"
4,년 10월 21일부터 게임에 관한 영상을 자주 올렸다.
5,"세 븐 나이 츠, 피아노 타일 등등. 이에 대한 반응이 좋아지자 꾸준히 게임 영상을 올리기 시작하여 지금에 이 르 렀 다. 생방송은 유 튜브와 아프리카 TV에서 동시 송출로 진행. 가끔 노래 영상이 올라오는데 주로 캐릭터들 테마 곡을 직접 작곡한 곡들이다."
6,"가수 출신이라 퀄리티는 수준급. 예전엔 세븐나이츠로 다양한 컨텐츠를 진행했으나 현재는 일곱 개의 대죄 : Grand cross로 덱 실험, 맞짱, 커플 결투, 등급 표 등의 컨텐츠를 진행하고 있다."
7,세 븐 나이 츠 시절에는 방덱을 지향했으나 최근 방송에서는 극 딜 로 상대를 녹이는 ' 살 상 덱' 을 지향하고 있다.
8,"실제로 답 글로 본인은 원래 살상덱이 진짜 성향이라고 밝히기도 가끔 영상에 본인이 노래를 부르는 경우가 적잖아 있는데, 가수 출신이라 노래를 상당히 잘한다."
9,대표적으로 몇 년 전 브브 뽑기를 하다 하도 안 나와서 빡 쳐서 부른 예뻐 졌구 나가 구 독자들 사이에서 꽤 유명한 듯. 그리고 2018년 11월에는 김 광석 추모 콘서트를 열었다.
10,최근에도 에스 카 노 르를 위한 노래를 직접 작곡해 부르는 등 아 직 뮤지션 일을 완전히 멈추지는 않은 듯. 세 븐 나이 츠 시절 무과 금 혹은 소과 금이었던 것 과는 달리 일곱 개의 대죄에선 핵과 금 러다.
11,"아예 자신의 캐릭터를 흑우 구스마일로 밀고 있을 정도... 자신의 방송에 가족들이 많이 출연하며, 가족들마다 개인 채널도 있다."
12,최근에는 자신의 아들이 간혹 뽑기 영상에 출연한다.
13,유 튜버 코리 R[4 ]에 대한 여러 문제가 생겼을 때 다른 유튜버와 마찬가지로 큰 논란과 문제없이 잘 활동해서 인지 호감도가 올랐다.
14,더불어 일부 영상에서 세 븐 나이 츠 루 디와 연희 등장 영상에 자신의 얼굴을 합성한 인트로가 나오는데 심히 압박적이다... 최근엔 결장 레전드에 들더니 3위까지 올라왔다가 최종 순위 20 위권으로 세나 컵에 참전했다.
15,"일반적 통념상 절대 레전드에 오를 스펙이 아니고 소과 금에 방덱이라 공 카, 세 갤 을 막론하고 욕을 먹고 있다."
16,"[5] 아무래도 각주에 쓰여 있듯, 감히 소과 금 러 방덱유저가 자신들이 상상을 초월하는 돈을 질러가며 축 중, 축권, 대랄까지 맞춰 올라온 티어 혹은 그 이상의 티어를 딸리는 악 세로 올라왔다는 것에 대한 반감, 괘씸죄 등이 작용한 듯 하다. 본인도 자기가 있을 티 어가 아닌 곳에 올라왔다고"
