,sentences
0,"아프리카 TV 와 유 튜브에서 활동하고 있는 대한민국의 스타 크래프트 빠른 무 한맵 BJ. 빨 무계에서는 실력, 방송 매너, 시청자 수 모두 탑 급이다."
1,"어릴 때 가족들과 함께 외국에서 나가 중, 고등학교를 외국에서 나왔으며, 네덜란드에 있는 대학교에 입학하였고, 현재는 방송으로 휴학 중이다."
2,유학파답게 영어를 잘하지만 외국인과 대화할 때가 아니고는 영어 발음을 잘 보여주지 않아 방송 중 토플문제를 풀며 시청자 분들의 의혹(?) 을 풀어 주며 본인의 영어 실력을 검증하기도 했다.
3,과거에 Style 이라는 빠른 무한 클 랜의 장을 맡았었다.
4,"클 랜 장을 맡았을 때가 고등학생이었으며, 이때부터 빨 무인들 사이에서는 유명했다."
5,본인도 이때가 실력이 가장 좋았다고
6,말한다.
7,하지만 으레 대부분의 스타 1 클 랜이 그랬듯 리 마스터가 출시되고 피 쉬 서버가 사라지면서 클 랜이 흐지부지 되었다고
8,한다.
9,"( 아직도 몇몇 활동을 하는 클 랜 원은 있으며, 인 피 쉰이 클 랜 장을 넘긴 것은 리 마스터가 출시되기 전이다) 유 튜브와 아프리카로 동시 송출을 하고 있으며, 아프리카는 2015년 12월 20일에 시작하였고 현재는 스타 크래프트 빨 무 컨텐츠에서 시청자 수 1위를 유지하고 있으며, 유 튜브는 2017년 8월 초부터 시작하였고, 2019년 11월 현재 유 튜브 + 아프리카의 평균 시청 인원이 6000명 내외일 정도로 많은 시청자들이 보고 있다."
10,"시청자는 계속 늘어 가고 있는 중. 2020년 9월 현재는 평일 최대 13,000명, 주말에는 15,000명 대를 찍고 있다."
11,젊은 나이답게 피지 컬 이 상당히 좋은 편이다.
12,"방송에서는 통상 APM 300~400대로 플레이하며, 긴박한 상황에서는 종종 400을 뚫고 500 중반 대도 손 보인다."
13,"[1] 높은 APM에 비해 잡손질이 조금 있다는 평가를 받는데, APM 200대 후반 이어도 할 수 있는 걸 심하게 손동작을 많이 쓰는 편. 그래도 피지 컬 은 좋다."
14,이 방송을 보고 있으면 빨 무가 상당히 쉬워 보인다 좀만 못해도 쌍 욕이 날라오는 살벌한 고인물 게임이 된 빨 무에서 초보 유저도 잘 챙겨 주는 편이다.
