,sentences
0,아프리카 TV 종합 게임 BJ. 방송국은 이곳이다.
1,닉네임의 뜻은 사과와 원숭이 (Mong) 을 합친 말이다.
2,사과 송을 잘 불러서 친구가 지어 줬다는 소문이 있다( 사과 송→ 사과 몽). [3] 닉네임대로 빨간 머리와 원숭이 귀를 가진 캐릭터를 가지고 있다.
3,아프리카 TV 이전에는 본인의 성과 이름을 따서 이 지지라는 닉네임을 쓰다가 [4] 아프리카 TV 방송을 시작하면서 진숙이라는 닉네임으로 바꿨다고
4,한다.
5,[5] 하지만 어떤 남자 BJ가 진숙이라는 닉네임이 BJ가 아닌 것 같다는 말에 충격을 받아서 닉네임을 사과 몽으로 바꿨다고
6,한다.
7,"녹화는 김 기린, 뇽군이 담당하고 있었지만 현재는 그만두었다.2018"
8,"년 4월 23일, 타요"
9,와 종합게임 크루인 몽 타 Zoo를 만들었다.2018
10,"년 4월 기준, 고양이 3마리를 키우고 있다."
11,"고양이 이름은 각각 나 르, 나리, 다리 우스이며 나 르, 다리 우 스는 리그 오브 레 전드 챔피언 이름에서 가져왔다."
12,나리는 부모 고양이인 나 르와 다리 우스의 앞 글자를 따서 나리라고 이름 지었다.
13,목소리가 약간 중성적이어서 가끔 남자 초 딩인지 여자인지 물어보는 시청자들도 있다.
14,실제로 처음 사과 몽 방송을 보는 사람들은 정말 남자 초딩으로 오해 할 수 있다 하지만 잠이 덜 깬 상태이거나 유 튜브 술에 취한 상태일 때는 시청자들이 ' 연지 모드' 라 부르는 귀여운 목소리를 내는 경우가 있다.
15,"주로 플레이한 게임으로는 리그 오브 레 전드, 심 즈, 마인 크래프트, 팀 포트 리스 2, 검은 사막 등이 있다."
16,게임 실력이 그다지 좋은 편은 아니다.
17,암 유발 방송 주말에 질러 팅( 라이브 팡팡) 방송을 하기도 하는데 의외로 가창력이 좋은 시청자들이 많다.
18,반대로 약 빤 시청자들도 많다 질러 팅 방송을 할 때 채팅 창에 노래를 평가하는 시청자들도 보였는데 잘못 걸리면 강 퇴되니 평가는 하지 않는 것이 좋다.
19,더빙 방송도 했었지만 요즘엔 저작권 문제로 할 수 없게 되었다.
20,BJ 들을 섭외해서 진행하는 더빙 방송을 하기도 했었는데 BJ를 섭외하는 과정에서 몇몇 BJ[6] 와 친 해지 기도 하였다.
21,더빙을 하면서 링크놀이를 하는 링크 더빙놀이도 꽤 흥했던 콘텐츠 중 하나였다.
22,채팅 창 분위기는 자유로운 편이라서 심한 욕설이 아니면 강 퇴를 하지 않고 블랙도 없다.
23,랩을 녹음해서 영상 클립에 올리기도 하였고 방송에서 가끔 랩을 불러 주기도 하는데 시청자들의 반응은 좋은 편. 기존에 있던 노래를 개사해 부른 것 들 도 좋은 반응을 얻었다.
24,개사가 아니라 작사한 노래도 몇 가지 있는데 놀이터 앨범에 수록된 ' 쉬운 말' 도 직접 작사한 것이라고 한다.
25,"방송 탓인지 머 독, 뷜랑, 해물 파전, 메도 우이 헌 터, 나는 눈꽃 등 여러 BJ 들과 엮이곤 했다."
26,"방송시간은 텐션에 따라 기복이 심한 편, 텐션이 안 좋은 날에는 2~3 시간 방송도 힘들어 하다가 하다가도 텐션이 좋은 날에는 24 시간 방송도 거뜬히 해낸다.2015"
27,"년 4월 27일 사과 몽 포함, GE 소속 BJ 전체가 6 정을 당했다."
28,이유는 GE 엔터테인먼트 유 튜브가 KOO TV로 명칭을 바꾸고 GE 소속 BJ 들이 KOO TV로 이적하여 방송을 하게 되었기 때문. 사과 몽 또한 한 영상의 중간에 목소리가 등장한 것으로 보아 KOO TV에서 방송할 듯해 보였다.
29,아프리카를 겨냥한 듯한 대사를 섞어 놓은 영상에 등장하였기 때문에 차후 아프리카 정지가 풀린다 하여도 아프리카에서 다시 방송할 기회나 여건은 마련되지 않을 것으로 보였으며 본인 또한 아프리카에서 다시는 방송할 생각이 없을 것으로 추측되었다.
30,"그렇게 아프리카 BJ 들과 거리감을 두기 시작하는데 그렇게 KOO TV에서 방송을 시작했고 KOO TV 자칭 클린 MC라고 칭하지만 욕을 안 쓰는 날이 없었다(... )9 월 25일 경, KOO TV 측에서 공식적인 운영 중지에 대한 공지사항을 띄움과 동시에 소속 비제이들 또한 어느 플랫폼으로 이동하여 방송을 재기할지 시청자들의 궁금증을 자아냈다."
31,' 대륙을 정벌하겠습니다
32,' 란 영상에 등장했던 핵심 인물을 제외하고 사과 몽을 포함한 대부분의 비제이들은 10월부터 정지가 풀리는 자신들의 아프리카 계정을 통해 활동을 재개할지도 모른다는 소식이 떠돌고 있었다.
33,사과 몽은 페이스 북에서 공개한 정보를 토대로 요약해 보면 방송 관련된 일은 모두 접고서 본가로 돌아가 잠시 휴식을 취하고 있는 것으로 풀이 되었다.
34,시청자들의 질문 속에서 친분이 두 터 운 백설 양은 건강 관계로 쉬고 있을 뿐이니 기다려 달라고 말했다.
35,사과몽에게 9월 달에 아프리카 게임 BJ 관련 운영자가 직접 전화를 해서 놀이터부터 팬 임을 밝히고 사람을 믿지 말자 인생에 관련된 조언을 많이 해 줬다고
36,한다.
37,그리고 사과 몽이 아프리카 본사를 가서 사과하고 방송을 재개할 수 있게 되었다고.
38,"10월 24 일경, 잠수 중이 던 상태를 해제하고 아프리카의 본 계정을 통해 다시 방송을 재개하였다."
39,하지만 대부분의 초딩과 몇몇의 사람들이 쌍 욕을 남발하여 채팅 창 상황이 좋지 않았다.
40,공개방으로 진행했더니 온갖 디스법이 나왔다.
41,도배야 예사고 모욕적인 아이디를 만들고 별 풍선을 쏘면서 강제로 읽게 하는 경우도 있었다.
