,sentences
0,"《Jurassic World》 자그마치 14년 만에 개봉된 쥬라기 공원 시리즈의 4 번째 작품. 원래는 2014년 6월 13일 개봉 예정이었지만, 개봉 일이 약 1년 후인 2015년 6월 11일으로 변경되었고, 정식 제목이 《 쥬라기 월드》 로 변경되었다.16"
1,"초짜리 티 저가 2014년 11월 23일에 공개됐고, 이틀 후 25일에 첫 예고편이 공개되었다."
2,"티 저 예고편 2월 1일에 공개된 슈퍼 볼 광고. 슈퍼 볼 광고 2차 TV 스팟 2차 TV 스팟 4월 20일에 공개된 글로벌 트레일러. 글로 벌 트레일러 이전에 유출된 예고편과 아주 비슷한 구성을 가지며, 상당히 박력 넘치는 영상으로 당일 실시간 검색어에 오랫동안 상위를 유지했다."
3,그리고 무엇보다 팬들이 애타게 기다리던 렉 시가 모습을 드러냈다.
4,글로 벌 트레일러를 제외한 예고편 영상들의 후반부에 나오는 음악은 바로 다름 아닌 쥬라기 공원의 메인 테마 곡이다.
5,[1] 본래는 상당히 밝은 분위기였던 음악을 피아노 솔로로 고요하고 침착하게 분위기를 바꿨다.
6,"음산 하다는 평도 있지만, 그보다는 《 쥬라기 공원》 팬들의 추억을 자극하기 위해 의도적으로 고요하게 편곡했다는 평이 맞을 것이다."
7,"이 곡은 공식 OST 중 하나의 앞부분만 잘라 조금 늘린 곡인데, 원곡의 제목이 《The Park Is Closed》. 에필로그에서 쓰인 곡으로 제목부터 음산함과는 거리가 있다."
8,"쥬라기 공원 사건에서 22년이 지난 후, 이슬 라 누 블라에서는 드디어 정식으로 열린 쥬라기 공원이 정상적으로 영업 중이다."
9,유전 공학자들은 그 동안의 연구를 바탕으로 새로운 유전자 조작 하이브리드 공룡을 탄생시킨다.
10,"한편, 오랫동안 벨로 시 랩 터를 연구해 온 오 웬 그래 디( 크리스 프랫) 는 이런 시도에 반대하고, 그가 예상한 대로 이 하이브리드 공룡이 탈출하면서 공원은 아수라장이 되는데…   자 세한 내용은 쥬라기 월드/ 등장인물 문서를 의 번째 문단을의 부분을 참고하십시오."
11,  자 세한 내용은 쥬라기 월드/ 등장 공룡 문서를 의 번째 문단을의 부분을 참고하십시오.
12,  자 세한 내용은 쥬라기 월드( 쥬라기 공원 시리즈) 문서를 의 번째 문단을의 부분을 참고하십시오.
13,"전 세계 영화 박스 오피스 [ 펼치기 · 접기 ] 순위 제목 박스 오피스 개봉 년도 1위 어 벤 져스: 엔드게임 28억 9,876만 달러 ( 재상영 포함 )2019 년 2위 아바 타 27억 9,043만 달러 ( 재상영 포함 )2009 년 3 위 타이 타 닉 21억 9,443만 달러 ( 재상영 포함 )1997 년 4 위 스타워즈: 깨어난 포스 20억 6,822만 달러 2015년 5위 어 벤 져스: 인 피니 티 워 20억 4,835만 달러 2018년 6 위 쥬라기 월드 16억 7,040만 달러 2015년 7위 라이온 킹 16억 5,694만 달러 2019년 8위 어 벤 져스 15억 1,882만 달러 2012년 9위 분노의 질주: 더 세 븐 15억 1,504만 달러 2015년 10위 겨울 왕국 214억 5,002만 달러 2019년 같이 보기: 전세계 영화 박스 오피스( 물가 상승률 적용), 전세계 영화 프 랜 차 이즈 박스 오피스 출처 역대 전 세계 10억 달러 돌파 영화 2015 어 벤 져스: 에이지 오브 울 트론 (1,405,413,868 달러) →2015 쥬라기 월드 (1,671,713,208 달러) →2015 미니 언 즈 (1,159,398,397 달러) 북미 첫 주 흥행 예상치는 1억 달러, 최종 스코어는 2억 6천만 달러 정도였다."
14,"워낙에 큰 프 랜 차 이즈이고, 그 주에 별다른 경쟁 작이 없다는 것이 요지. 하지만 그 다음 주에 픽 사의 신작 《 인사이드 아웃》 이 개봉하기 때문에 흥행에 어느 정도 타격을 받을 것으로 전망되었다."
15,"하지만… 스코어 59/100 유저 평점 6.8/10 신선도 71% 관객 점수 78% 유저 평점 7.0/10 사용자 평균 별 점 3.0 / 5.0 네티즌 평균 별 점 3.73/5.0 네티즌 평균 별 점 7.6/10.0douban 사용자 평균 별 점 7.6/10.0 왓챠 사용자 평균 별 점 3.4 / 5.0 네이버 영화기자, 평론가 평점 6.63/10 관람객 평점 8.26/10 네티즌 평점 7.88/10 다음 영화기자/ 평론가 평점 6.0 / 10 네티즌 평점 6.7 / 10 파리에서 열린 프리미어 시사회에서 전체적으로 좋은 평가를 받았다."
16,"이 시사회에 참여한 인물들은 업계 인사들과 이 영화에 호의 적인 사람들이기 때문에 좀 걸러 들을 필요는 있긴 하지만, 그걸 감안하더라도 주된 평가는 1편은 뛰어넘지 못하지만, 시리즈 중 가장 훌륭한 속편이라는 것에는 다른 영화 평론가들도 동의한다."
17,"개봉 전날인 10일에 국내에서도 언론 시사회가 개최됐는데, 거의 모두 1편 이후 최고의 시리즈 영화라는 의견을 가지고 있다."
18,"특히 기존 2, 3편보다 낫다는 평이 강세이며 액션장면 만큼은 발군이라는 평가 .6 월 10일 10시 시점에서 엠바고가 풀리고, 아무래도 호불호가 아주 심하게 갈리고 있으며 너무 기대가 컸던 탓인지 실망이라는 의견이 많다."
19,"국내 관객들의 평가는 호불호가 갈리는 반면, 북미를 포함한 해외사이트에서는 긍정적인 평가를 받고 있다."
20,"실제로 로 튼 토마토 수치가 57% 로 시작하면서 팬들에게 두려움과 실망감을 주었지만, 점차 점수가 올라가 6월 11일 시점에서 73%까지 올라갔다."
21,"이는 2편과 3편보다 높은 수치이나 개봉 일이 지나면서 떨어졌지만, 최종 결과는 71% 로 신선한 토마토 등급에 들어갔다."
22,이는 현재 로 튼 토마토 수치가 93% 인 《 쥬라기 공원》 다음으로 높은 수치이다.
23,"참고로 메타 스코어 평점은 61점. 6월 15일 기준으로 탑 크리틱은 64% (all critic은 70%). 11월 3일 현재로 탑크리틱은 60% (all critic은 71%). 참고로 2편은 43%, 3편은 29% 이다."
24,"[18 ]8 월 13일 기준 [19] 로 튼 토마토에 따르면, 평론가들의 평가는 ""《 쥬라기 월드》 는 1편의 완벽한 독창성에는 못 미치지만 효과가 있으며, 가볍게 즐길 만한 스릴러로서 시각적으로 화려하며 오락의 목적을 달성하고 있다"" 로 일치하고 있다."
25,"스토리가 단순한 편이고, 액션과 스릴은 뛰어나지만 그 사이의 간격이 다소 지루하다는 평가를 받는다."
26,또 한 캐릭터가 좀 빈약 하다는 평이다.
27,"하지만 이렇게 될 수밖에 없는 게, 영화 전체의 초점이 인간이 아니라 공룡들에게 맞춰 져 있고, 작중 활약상도 공룡이 차지하고 있기 때문이다."
28,"기실 사건의 발단, 전개, 해결 모두에서 공룡이 주도 적인 역할을 하며, 주인공들은 방관자나 서포터 적인 면이 강하다."
29,"또 한 기존 시리즈 팬들 사이에서는, 1편처럼 좀 더 공포감 있고 어두운 분위기였으면 좋겠는데, 영화가 생각보다 서스펜스가 약한 분위기라"
30,실망했다는 의견들도 있다.
31,하지만 공포 수위를 낮춘 덕분에 어린 자녀들을 동반한 4~5 인 이상 가족 단위 관객들이 모이는 것을 보면 상업적으론 잘한 선택으로 보인다.
32,"할리우드 특유의 뜬금없는 키스 씬이 망쳤다는 의견 [20], 억지스럽고 영화의 흐름을 깨는 몇몇 개그 장면에 대한 지적도 꽤 받았다."
33,"전작에 대한 오 마주도 너무 과해서 극의 흐름을 다소 해쳤다는 의견이 있는 편. 역시나 1편에 비해서는 다소 떨어진다는 평이 대다수이며, 많은 올드 팬들이, 전문가 평은 보다 낮은 2편을 더 선호하기도 한다."
34,"그 이유는 앞서 말한 것처럼 구 시리즈에 비해 고어도가 크게 낮아 지고 서스펜스 요소가 다소 약했던 점과, 구 시리즈에서 사용되었던 실물 크기 애 니 매트로 닉스 등의 아날로그적 특수효과가 대부분 CG로 대체된 것에 대한 이질감 등이 있다."
35,사실 특수효과에 대해 전반적으로 비판이 다소 있다.
36,"아래의 "" 기타"" 항목 참조. 철저히 위협적인 맹수로 묘사된 공룡들이 지나치게 의인화되었다는 점도 문제점으로 제기되고 있다."
37,"[21] 정확히 말하자면 중 후반부까지 는 랩 터들이 오 웬 과 교감하는 묘사는 있었을지언정, 자신들의 본능 앞에서는 오 웬 의 명령도 제대로 듣지 않고, 통제하기도 힘든 사나운 맹수들 로 묘사되는 등 그런 문제가 딱히 보이지 않았지만, 클라이맥스의 마지막 전투 씬에서, 랩 터들이 현실에서 맹수들이 보일 법한 행동을 거스르고 오 웬 을 위해 자기 희생을 하는 눈물겨운 우정을 보인다 든가, 생전 처음 보는 렉 시와 합을 맞춰 협공을 하는 전개는 지나치게 작위적이고 다소 유치하기까지 했다는 불만도 존재한다."
38,"렉 시를 풀어놓는 장면도 마찬가지인데, 다른 육식 공룡인 인도 미 누스 렉스가 이미 깽판을 치고 있는 상황에서 다른 육식 공룡을 풀어놓는다는 클레어의 이이 제이 판단도 정상적인 상황에서 라면 말도 안 될 뿐이거니와, 아무리 클레어가 유인을 했다고"
39,"는 하지만, 주변은 거들떠보지도 않고 마치 주인공들을 구하기 위해 싸우는 것처럼 인도 미 누스 렉스와 죽을 힘을 다해 싸우는 렉시의 행동도 매우 부자연스럽다."
40,"[22] 렉 시가 비록 전편에서 배가 부르거나 더 큰 먹잇감이 있을 때는 인간들을 굳이 사냥하려 들지는 않았지만, 그렇지 않을 때는 인간 크기의 동물들도 충분히 먹잇감으로 인식하고 사냥하기 때문에, 인도미누스만큼은 아닐지라도 굉장히 위험한 맹수로 묘사되었는데, 전개 자체가 여러모로 현실성이 떨어진다는 것이다.1"
41,"편에서도 비슷한 장면이 있긴 하지만, 그 때는 사실 랩 터들을 적 혹은 먹이로 인식하고 사냥했던 렉 시가 본의 아니게 주인공들을 구해 준 상황이라 아예 달랐다."
42,"[23] 또한 그때는 렉 시가 랩 터들에 비해 압도적으로 힘이 강했기 때문에, 일방적으로 사냥하는 전개였지, 자신보다 강한 상대에게 죽음을 불사하고 덤벼드는 전개는 아니었다."
43,"즉 이는 본능에 이끌려 사냥한 것과 처음 보는 강적과 이유 없이 죽기 살기로 싸운 것의 차이. 인도 미 누 스가 인간들을 사냥하는 것과 마찬가지로 렉 시와 랩 터를 사냥감으로 인지, 사냥하려고 할 때 자신들을 방어하기 위해 싸우는 구도가 됐어야 한다."
